,Source,Target,Volume
0,USDC,WETH,275837819.2523045
1,WETH,USDC,265219094.2147349
2,WBTC,WETH,250922253.67546752
3,WETH,WBTC,223523947.5925414
4,USDC,WETH,139111881.6432373
5,WETH,USDC,113909921.0353418
6,USDC,USDT,57588370.40923498
7,USDT,USDC,53677452.58861124
8,WETH,USDT,22085206.286701944
9,USDT,WETH,22995558.70016888
10,WBTC,USDC,21568610.8746242
11,USDC,WBTC,27160295.71807897
12,WETH,USDT,27492609.694081318
13,USDT,WETH,34474439.78815752
14,DAI,USDC,24289549.65900745
15,USDC,DAI,15412462.201410446
16,WBTC,WETH,25195358.50885053
17,WETH,WBTC,15902220.299108809
18,DAI,WETH,15616582.97839065
19,WETH,DAI,12787228.169977635
20,DAI,WETH,12804322.965276545
21,WETH,DAI,12134261.786715778
22,FRAX,USDC,3583839.7521659997
23,USDC,FRAX,3569610.900746
24,HEX,USDC,2711990.667567001
25,USDC,HEX,3282781.307277002
26,LINK,WETH,2848698.049050401
27,WETH,LINK,2601407.62362695
28,APE,WETH,3810222.6736376816
29,WETH,APE,3848864.8870550566
30,FEI,USDC,2976097.855128337
31,USDC,FEI,2089560.6990258156
32,USDC,USDT,1066381.4404649648
33,USDT,USDC,1714077.3037172393
34,WETH,LOOKS,4565354.271551522
35,LOOKS,WETH,4346736.721012898
36,DAI,USDC,10502481.892508226
37,USDC,DAI,1021156.784451022
38,agEUR,USDC,3680610.837184
39,USDC,agEUR,3616602.5930689983
40,PAX,WETH,2907490.610538848
41,WETH,PAX,2158901.528409237
42,USDC,WETH,3488591.8259409624
43,WETH,USDC,1671782.6888475383
44,DAI,FEI,243963.5773930068
45,FEI,DAI,191822.15128345892
46,MKR,WETH,1866857.448819756
47,WETH,MKR,2341987.3989099786
48,agEUR,WETH,1329083.0675282762
49,WETH,agEUR,1044731.7480927248
50,FRAX,USDC,2407083.319439
51,USDC,FRAX,2205781.326789
52,TUSD,USDC,1940034.4937573895
53,USDC,TUSD,1491887.9699364903
54,WBTC,USDT,180713.86183129976
55,USDT,WBTC,234606.4976519993
56,FUN,WETH,1809396.6557485384
57,WETH,FUN,1450460.453410137
58,sUSD,FRAX,5440700.721091405
59,FRAX,sUSD,5338866.450641206
60,UNI,WETH,785471.3430875387
61,WETH,UNI,802939.4126119375
62,WBTC,renBTC,815352.5390659325
63,renBTC,WBTC,398616.08105613
64,MATIC,WETH,725710.5096785637
65,WETH,MATIC,662851.6324842614
66,WETH,BTT,1201398.47831604
67,BTT,WETH,2059211.9425779476
68,1INCH,USDT,615062.7092258577
69,USDT,1INCH,1233531.1321411922
70,USDC,EURS,602855.9783069999
71,EURS,USDC,649589.9228449999
72,RAI,DAI,1799136.1184358576
73,DAI,RAI,1075955.2792992434
74,FRAX,USDT,1848931.552694074
75,USDT,FRAX,1329825.930448874
76,WETH,oSQTH,942845.586180059
77,oSQTH,WETH,820643.3730353933
78,BIT,WETH,1262574.9467270833
79,WETH,BIT,694828.043148082
80,sILV2,WETH,14450.234625828803
81,WETH,sILV2,10476.982749034743
82,BUSD,USDC,204269.64001999996
83,USDC,BUSD,504762.9542269999
84,GNO,WETH,4064534.943186497
85,WETH,GNO,3978223.200601511
86,WETH,ENS,520121.5749028312
87,ENS,WETH,763083.8989062995
88,WETH,sETH2,30383.04199487198
89,sETH2,WETH,2054785.1367112084
90,UNI,USDC,1337.156609
91,USDC,UNI,3872.990114
92,NEXO,WETH,545646.4915821732
93,WETH,NEXO,498532.0031112576
94,FUN,USDC,814249.2968779998
95,USDC,FUN,977641.3210859996
96,DAI,FRAX,2074272.2320868743
97,FRAX,DAI,3560810.0091392826
98,,USDC,254292.846068
99,USDC,,254691.113702
