,Source,Target,Volume
0,USDC,WETH,367968584.14490944
1,WETH,USDC,372447349.1606347
2,WETH,USDT,35697243.82766225
3,USDT,WETH,35232803.25821244
4,USDC,USDT,39301816.56505403
5,USDT,USDC,53381101.60993168
6,USDC,WETH,34996820.73571753
7,WETH,USDC,36713478.063028425
8,WBTC,WETH,25793554.12023129
9,WETH,WBTC,24353857.701399807
10,USDC,UST,7875782.605598999
11,UST,USDC,7322488.161449001
12,WETH,USDT,14617213.521792186
13,USDT,WETH,13811569.07330616
14,DAI,USDC,16952567.437443182
15,USDC,DAI,13484856.93199189
16,WBTC,USDC,9131919.548530398
17,USDC,WBTC,7844494.050984276
18,DAI,WETH,14714304.805878123
19,WETH,DAI,14948551.78208784
20,WBTC,WETH,10026986.477630235
21,WETH,WBTC,3262140.235117665
22,WETH,LOOKS,27638188.15069189
23,LOOKS,WETH,25253005.354654804
24,DAI,WETH,11410537.402989903
25,WETH,DAI,12005832.49004148
26,USDC,UST,965130.667122
27,UST,USDC,619148.0179139999
28,Metis,WETH,2864419.944993045
29,WETH,Metis,2760028.094530622
30,FRAX,USDC,2721991.127009
31,USDC,FRAX,2723721.2486560005
32,FEI,USDC,6949460.038578457
33,USDC,FEI,9583677.294334635
34,HDRN,USDC,482143.863353
35,USDC,HDRN,517543.4355680001
36,HEX,WETH,1561110.520835918
37,WETH,HEX,2122200.9314771155
38,EURT,USDT,377925.06811
39,USDT,EURT,1504621.850116
40,MATIC,WETH,4605664.527662585
41,WETH,MATIC,5395983.527287989
42,oneUNI,USDC,3810678.163702
43,USDC,oneUNI,3654859.461225
44,rETH,WETH,3092227.974101262
45,WETH,rETH,3231302.969038071
46,HEX,USDC,190828.421537
47,USDC,HEX,1222835.5942179998
48,WETH,WRLD,973784.7891122252
49,WRLD,WETH,1107554.07470205
50,LINK,WETH,2026306.767792026
51,WETH,LINK,2716331.867373172
52,UNI,WETH,2762326.80180928
53,WETH,UNI,4529447.931584648
54,agEUR,USDC,210119.458021
55,USDC,agEUR,694991.252325
56,USDC,UST,154813.756554
57,UST,USDC,133541.304495
58,GNO,WETH,2960307.2119172965
59,WETH,GNO,2525085.835900123
60,WETH,WRLD,280024.47707588464
61,WRLD,WETH,407989.6218259082
62,USDC,USDT,146907.758931
63,USDT,USDC,1093519.6042965
64,HEX,USDC,837399.981533
65,USDC,HEX,1005316.061669
66,MKR,WETH,2178277.996901404
67,WETH,MKR,2559871.890554256
68,STRONG,WETH,503621.9138660973
69,WETH,STRONG,566397.3785268217
70,UST,USDT,175149.77067400003
71,USDT,UST,188759.949822
72,ETH2x-FLI,WETH,1076477.4849626415
73,WETH,ETH2x-FLI,1202703.6814236774
74,OGN,WETH,3506746.31091977
75,WETH,OGN,4091979.605021856
76,GALA,WETH,854720.2638520605
77,WETH,GALA,967136.8854101097
78,FTM,WETH,173110.90827596292
79,WETH,FTM,356582.88784859766
80,wstETH,WETH,287883.122880689
81,WETH,wstETH,558593.8159193918
82,USDC,EURS,843498.542336
83,EURS,USDC,207802.772352
84,WBTC,PAX,490215.8296660251
85,PAX,WBTC,383195.5689062368
86,WETH,LUNA,1271577.6811278774
87,LUNA,WETH,1416127.4512925537
88,WBTC,USDT,725380.405260651
89,USDT,WBTC,592219.2946707289
90,CVX,WETH,233518.1347033993
91,WETH,CVX,613027.7120525637
92,WETH,FLOOR,1653485.508267554
93,FLOOR,WETH,1718495.3569260524
94,WETH,ENS,1179007.113667087
95,ENS,WETH,1130867.1947871677
96,DAI,FEI,1816089.3907508168
97,FEI,DAI,111669.887113934
98,FRAX,USDT,710804.9622435106
99,USDT,FRAX,460561.711263
