,Source,Target,Volume
0,USDC,WETH,238149187.91852903
1,WETH,USDC,223477005.7092479
2,WETH,USDT,41493348.519863054
3,USDT,WETH,45296468.93987384
4,USDC,WETH,46061647.24520827
5,WETH,USDC,32395990.47787686
6,WBTC,WETH,62494749.367574655
7,WETH,WBTC,61786079.24475491
8,DAI,WETH,7204342.296302274
9,WETH,DAI,7068343.244622861
10,WETH,USDT,11838599.737424985
11,USDT,WETH,16933600.212465387
12,WBTC,WETH,26425121.512098286
13,WETH,WBTC,24271660.847206306
14,DAI,WETH,7865538.275676577
15,WETH,DAI,5888824.750091624
16,USDC,USDT,15815781.628354363
17,USDT,USDC,10261504.549387917
18,FEI,USDC,12287993.475844102
19,USDC,FEI,14569465.75426752
20,DAI,USDC,5351644.418290803
21,USDC,DAI,9171606.39774325
22,DYDX,WETH,17362638.103683103
23,WETH,DYDX,15612512.47849957
24,HEX,USDC,7530579.525223002
25,USDC,HEX,7532723.252733001
26,WBTC,USDC,9108501.764801605
27,USDC,WBTC,10574803.302792704
28,AXS,WETH,4836032.686173256
29,WETH,AXS,4436183.027137727
30,SHIB,WETH,1277946.7741631689
31,WETH,SHIB,1250600.1274973827
32,FTM,WETH,3640263.255540833
33,WETH,FTM,2155277.3903292445
34,SHIB,WETH,1026727.2607812184
35,WETH,SHIB,890218.4375314203
36,ETH2x-FLI,WETH,2174098.409656602
37,WETH,ETH2x-FLI,3262047.207022408
38,MATIC,WETH,1238471.1131633618
39,WETH,MATIC,1011015.207662579
40,OHM,WETH,5055203.696472576
41,WETH,OHM,5674461.321166781
42,UNI,WETH,8263624.254750461
43,WETH,UNI,9213839.364445489
44,DAI,USDT,1038481.4192685576
45,USDT,DAI,2574965.475893284
46,LINK,WETH,2449987.1309863785
47,WETH,LINK,2517731.145803081
48,STRONG,WETH,2979203.232636574
49,WETH,STRONG,3125358.4149105167
50,WETH,ICE,4956507.278070892
51,ICE,WETH,5785325.984576335
52,RARE,WETH,2419807.498296403
53,WETH,RARE,2111530.3785345275
54,USDC,UST,1353280.1342880002
55,UST,USDC,1310324.0232699995
56,WBTC,USDT,4028321.443221557
57,USDT,WBTC,5207739.582704776
58,LUSD,DAI,2582480.226952692
59,DAI,LUSD,2554627.0604789737
60,DAI,FEI,1897338.6733698195
61,FEI,DAI,1004891.3801439764
62,1INCH,WETH,51158.980121070126
63,WETH,1INCH,46531.72584232758
64,WETH,SLP,2310770.8697793568
65,SLP,WETH,2327870.532794048
66,FRAX,USDC,2537582.5630669994
67,USDC,FRAX,2888783.626444
68,DAI,FRAX,905456.867548751
69,FRAX,DAI,626281.3235061012
70,AGLD,WETH,1457055.661748621
71,WETH,AGLD,1092936.6547864918
72,FX,WETH,1564700.2325694307
73,WETH,FX,1272949.0031931973
74,GALA,WETH,797716.3129888575
75,WETH,GALA,771788.841491136
76,RAI,DAI,2340222.0069824974
77,DAI,RAI,274022.0395576379
78,aKLIMA,WETH,3621661.703560849
79,WETH,aKLIMA,3299862.8319870266
80,PERP,WETH,3711876.5943458728
81,WETH,PERP,4638217.786569275
82,UST,USDT,868847.8406815021
83,USDT,UST,777772.5329104047
84,TKING,WETH,2329785.1657381924
85,WETH,TKING,2439195.7911325903
86,LYXe,WETH,1282146.843076526
87,WETH,LYXe,1586017.4421924092
88,USDC,EURS,1286843.478827
89,EURS,USDC,1115281.714675
90,WETH,CRV,1775237.3848875095
91,CRV,WETH,1313365.5197073224
92,LCX,WETH,197731.97034623905
93,WETH,LCX,153122.66182170002
94,QNT,WETH,873482.2427833754
95,WETH,QNT,803331.5955783862
96,RUNE,WETH,272859.5683121053
97,WETH,RUNE,231446.17155975016
98,HEX,WETH,1196874.06059479
99,WETH,HEX,1094875.4279261408
