,Source,Target,Volume
0,USDC,WETH,230453698.2241113
1,WETH,USDC,223057466.55857003
2,USDC,USDT,64871917.4030383
3,USDT,USDC,40407289.71476138
4,WBTC,WETH,38263152.47991864
5,WETH,WBTC,29325828.062153097
6,USDC,WETH,51295229.89335453
7,WETH,USDC,35174458.08526484
8,WBTC,WETH,37662104.89491263
9,WETH,WBTC,5565619.302047598
10,WETH,USDT,16412006.973824978
11,USDT,WETH,17319860.20547961
12,WETH,USDT,8420449.611287454
13,USDT,WETH,12961048.241651813
14,DAI,USDC,5977099.58534436
15,USDC,DAI,4014917.486631172
16,WBTC,USDC,11680035.272977006
17,USDC,WBTC,14407403.367740942
18,DAI,WETH,4744800.907688853
19,WETH,DAI,3281275.7527947845
20,DAI,WETH,5403793.638877818
21,WETH,DAI,4905831.564238881
22,USDC,USDT,7652169.253031108
23,USDT,USDC,3250887.362012124
24,HEX,USDC,2226779.9905699994
25,USDC,HEX,2503408.6494529992
26,FRAX,USDC,3534036.943854001
27,USDC,FRAX,5184360.952467
28,APE,WETH,1334513.9777994936
29,WETH,APE,830742.5767292904
30,WETH,LOOKS,1201746.7325693388
31,LOOKS,WETH,1281851.0089270228
32,UNI,WETH,4595451.710996184
33,WETH,UNI,5282103.704438714
34,DAI,USDC,968608.3848293386
35,USDC,DAI,5978438.12030717
36,MATIC,WETH,2718299.1555229905
37,WETH,MATIC,2935776.4238030035
38,LINK,WETH,1487249.2643626705
39,WETH,LINK,793903.4423984264
40,LDO,WETH,574080.4115340993
41,WETH,LDO,422731.62670389406
42,agEUR,USDC,836669.1358459995
43,USDC,agEUR,745845.9503690002
44,USDC,WETH,1817316.4306989224
45,WETH,USDC,556582.2206597922
46,PAX,WETH,960802.583416577
47,WETH,PAX,535853.1247051703
48,FUN,WETH,783765.5274485372
49,WETH,FUN,579493.1685925102
50,WETH,ENS,168778.19224271568
51,ENS,WETH,242122.8609877336
52,WETH,BTT,533235.5754613656
53,BTT,WETH,1420844.0375425618
54,MKR,WETH,345440.3159069076
55,WETH,MKR,136174.0235366252
56,agEUR,WETH,651431.2387163789
57,WETH,agEUR,439742.2714016673
58,WETH,oSQTH,332060.6864857608
59,oSQTH,WETH,200484.11967036943
60,WBTC,renBTC,76744.96975224439
61,renBTC,WBTC,76062.53839077466
62,BUSD,USDC,1136162.720905
63,USDC,BUSD,467144.484623
64,RAI,DAI,150469.01345225307
65,DAI,RAI,495826.1108068351
66,FEI,USDC,183578.90819787583
67,USDC,FEI,615033.6163168896
68,AAVE,WETH,1062582.6243914943
69,WETH,AAVE,1261279.3081307546
70,WBTC,WETH,315383.4949957139
71,WETH,WBTC,0.0
72,FUN,USDC,307535.28962100006
73,USDC,FUN,395678.804666
74,UNI,USDC,1377895.665622
75,USDC,UNI,1710946.7329500003
76,SHIB,WETH,335164.5075882043
77,WETH,SHIB,276140.0577180253
78,USDD,USDC,0.0
79,USDC,USDD,8316.058481
80,FRAX,USDC,46457.810706
81,USDC,FRAX,440244.381527
82,TUSD,USDC,1651830.5586069953
83,USDC,TUSD,2125144.894643784
84,FUN,USDT,206989.74490522145
85,USDT,FUN,284032.71758289455
86,Metis,WETH,331518.6097345865
87,WETH,Metis,326336.07285080786
88,QNT,WETH,354191.814388512
89,WETH,QNT,381755.9939366191
90,BIT,WETH,1105468.5185535334
91,WETH,BIT,762864.5584029645
92,WETH,CRV,437680.0566379757
93,CRV,WETH,305000.6493510364
94,FUN,DAI,159705.08966339583
95,DAI,FUN,246671.0082378412
96,WBTC,BADGER,161124.33337737605
97,BADGER,WBTC,57902.29200854062
98,SHIT,WETH,180232.25920552312
99,WETH,SHIT,124644.53917384024
