,Source,Target,Volume
0,USDC,WETH,67049164.66047639
1,WETH,USDC,87056876.5827179
2,USDC,WETH,92155339.18594351
3,WETH,USDC,107928456.03786588
4,WETH,USDT,25549185.55496897
5,USDT,WETH,21350065.31082481
6,USDC,USDT,6373810.557004174
7,USDT,USDC,8399228.890277896
8,WBTC,USDC,14314172.529737338
9,USDC,WBTC,13345815.257258687
10,WBTC,WETH,4715749.693673794
11,WETH,WBTC,9925487.22189122
12,DAI,WETH,11117874.479139602
13,WETH,DAI,10276865.408635156
14,DAI,WETH,3174493.0366588
15,WETH,DAI,3951471.70367706
16,DAI,USDC,6001968.092384238
17,USDC,DAI,7210773.727983202
18,WETH,USDT,13691704.908474144
19,USDT,WETH,13193627.227127409
20,LINK,WETH,9720938.8689117
21,WETH,LINK,7771672.721543247
22,WBTC,WETH,6374189.7155348975
23,WETH,WBTC,6805625.993201008
24,FEI,USDC,5017774.682779168
25,USDC,FEI,5640047.83881096
26,UNI,WETH,1919563.858840107
27,WETH,UNI,2357027.331515947
28,DAI,USDT,1900959.079731041
29,USDT,DAI,1004879.1320881456
30,USDC,EURS,3763411.948271
31,EURS,USDC,4575183.759908998
32,CEL,WETH,2117787.481412269
33,WETH,CEL,2047088.1864598584
34,MATIC,WETH,1387312.9069927472
35,WETH,MATIC,1485856.824803583
36,HEX,USDC,3376649.304763
37,USDC,HEX,3326533.6517189983
38,SHIB,WETH,1778650.8891824563
39,WETH,SHIB,2138818.729113751
40,SHIB,WETH,926210.803182335
41,WETH,SHIB,1502278.2747376491
42,ETH2x-FLI,WETH,1202284.5241457815
43,WETH,ETH2x-FLI,1045435.484244178
44,WETH,GTC,204196.1086251769
45,GTC,WETH,163795.62404111066
46,FEI,USDC,0.0
47,USDC,FEI,846138.2558265699
48,LEASH,WETH,327767.1557581203
49,WETH,LEASH,973051.5980780392
50,MKR,WETH,258559.47476607497
51,WETH,MKR,28807.41630603654
52,QNT,WETH,1028444.71852934
53,WETH,QNT,1083375.7122464594
54,1INCH,WETH,418689.1929312605
55,WETH,1INCH,344031.4082001332
56,COMP,WETH,127503.95594667373
57,WETH,COMP,242826.00084544293
58,HEX,WETH,516326.7154006284
59,WETH,HEX,586104.9782070883
60,WETH,TRIBE,102350.87441455715
61,TRIBE,WETH,61194.53167867473
62,PERP,WETH,550462.6706427189
63,WETH,PERP,277240.3560901134
64,RAI,DAI,656646.9682122712
65,DAI,RAI,718449.9619917786
66,RUNE,WETH,1543774.0028750356
67,WETH,RUNE,1181396.4260189757
68,WETH,TRU,397098.2259923686
69,TRU,WETH,366523.6294592624
70,WETH,GTC,54357.0450496205
71,GTC,WETH,52727.5389803885
72,WDOGE,WETH,108803.58742880278
73,WETH,WDOGE,0.0
74,UST,USDT,198009.9049555619
75,USDT,UST,556415.2585973837
76,ERN,WETH,242347.25624408136
77,WETH,ERN,205870.67867835105
78,YFI,WETH,35520.23420518841
79,WETH,YFI,171327.3865757986
80,WETH,SLP,633906.3847437918
81,SLP,WETH,452059.29168491374
82,AAVE,WETH,321100.4246846432
83,WETH,AAVE,286659.5027613397
84,USDC,WETH,182949.81616762883
85,WETH,USDC,228707.62814504965
86,USDC,UST,378627.275146
87,UST,USDC,152377.427329
88,WOO,WETH,303427.49092019844
89,WETH,WOO,362589.6242743944
90,WETH,CRV,308723.8416645635
91,CRV,WETH,321933.19884005166
92,WETH,TRU,129010.72231608177
93,TRU,WETH,121605.10574509196
94,RAI,USDC,70036.72254299998
95,USDC,RAI,60508.54537500001
96,wNXM,WETH,65524.85199022321
97,WETH,wNXM,16375.593036823131
98,NEXO,WETH,75099.04551663481
99,WETH,NEXO,81454.99220975839
