,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,498541477.2290187,1.0,0.3885930034470461,98855356.76342967,47777966.1589496,51077390.604480065
1,USDT,266468416.46924084,1.0,0.2988115779260265,70052207.1058814,33936550.36938621,36115656.73649518
2,FRAX,140693126.00934017,1.0,0.018191753236687806,6040175.809007069,2607411.0191307976,3432764.789876272
3,DAI,249750242.07289675,1.0,0.15142166966630088,40424195.34941892,19742169.741099324,20682025.6083196
4,DPI,54905319.70950346,0.0,0.03129552483431541,6529365.056349255,3181309.293233698,3348055.7631155574
5,CRV,6065112.848315548,0.0,0.026511991860145946,5464986.125057622,2695044.9475874216,2769941.1774702
6,BOND,23588511.810470507,0.0,0.005771955923298269,2408242.036385149,1071173.9452535878,1337068.0911315614
7,PERP,9648775.95079982,0.0,0.008077683633506806,1477368.5681300894,821127.3064479687,656241.2616821207
8,STAKE,7385621.939948416,0.0,0.016281129408998327,3245920.179703299,1655038.8136131703,1590881.366090129
9,WBTC,253251286.72273535,0.0,0.16403905947931477,35480361.28729823,17504594.807804987,17975766.47949324
10,HEX,1451027.1029370092,0.0,0.003931317808429174,797665.2281188852,399633.4282560835,398031.7998628017
11,ALBT,3457658.3616977204,0.0,0.01233972280433651,2536557.622427674,1254379.8207953034,1282177.8016323703
12,POLS,10117084.957336772,0.0,0.020395743382678817,4988487.0798670165,2073304.995178717,2915182.0846883
13,MKR,22374004.126032703,0.0,0.014923087982891527,2865198.0563751813,1516988.730339512,1348209.3260356693
14,AAVE,50193610.320488326,0.0,0.045006836154642196,9198418.737907872,4575116.310585486,4623302.427322385
15,YFI,11435912.009952376,0.0,0.01677634057158747,3463556.321942144,1705378.9143783266,1758177.4075638177
16,WISE,191247498.50719547,0.0,0.02022919549767308,2326014.512311031,2056374.768344616,269639.7439664148
17,LINK,64000770.55481577,0.0,0.0418611211546145,8518777.268231547,4255342.399892682,4263434.868338864
18,TEND,49525.43637364691,0.0,0.06122258547102606,18604129.28678111,6223508.988774244,12380620.298006868
19,WETH,1754230882.5263534,0.0,0.7094279855224042,454048790.78166986,233845722.87375736,220203067.9079125
20,UNI,210972977.89500785,0.0,0.41899984904204257,82610564.03990445,42592930.48057057,40017633.55933388
21,AMPL,28354198.922216076,0.0,0.017800887337941895,4723789.906885286,1809527.9953223823,2914261.911562904
22,BAC,30867349.029796127,,0.0016189478906408843,2327816.328346219,771039.8262251043,1556776.5021211144
23,LRC,15283658.368006565,,0.026447015389162113,5550215.985053088,2688439.8418390206,2861776.143214067
24,SNX,15943747.92080196,,0.03438884921749026,7104341.93247021,3495757.4981856723,3608584.4342845376
25,ESD,1796375.5986325908,,0.0013871834239185309,400436.67623785767,257436.95217619612,142999.72406166157
26,CEL,13649739.94678288,,0.012988228279804307,2843563.596234627,1320302.8723095737,1523260.7239250536
27,BAO,5279177.828811798,,0.05998550874356375,11896456.873222142,6097755.427830487,5798701.445391657
28,API3,4404095.783732573,,0.01965255349405893,3962394.7560396763,1997756.9124473715,1964637.8435923045
29,LON,25230631.331883986,,0.03900118305723706,7598938.1986986045,3964618.799779617,3634319.3989189873
30,MPH,6760857.374117883,,0.010329793475388375,2030463.3628817678,1050062.8493823686,980400.5134993992
31,PRQ,3339406.527399053,,0.01568141273196623,3205384.4517713822,1594075.3292795385,1611309.1224918438
32,REN,4763647.752087719,,0.011571246489936156,2488527.864276602,1176261.2765761302,1312266.5877004715
33,RSR,4728725.9529945385,,0.006558682544842071,1342828.8608356547,666715.0604356416,676113.800400013
34,UST,25849000.11602761,,0.009598397775731989,4692517.847491045,2316505.280589816,2376012.566901229
35,RAMP,6843110.517758096,,0.008095856183859692,1560540.7296537445,822974.6154042952,737566.1142494495
36,RBC,3389984.627873704,,0.014916267806371774,3098254.100660665,1516295.4334205897,1581958.6672400753
37,SPI,1447095.1459676346,,0.0037134925553007213,765909.0457788457,377490.6616545568,388418.38412428886
38,1INCH,5455750.659181268,,0.08472550706010021,17370462.251652397,8612670.48279972,8757791.768852679
39,BAS,7196860.180645006,,0.003958894169777156,4088433.679793102,1885462.213055049,2202971.466738053
40,DSD,2006538.6597021688,,0.002606580205539472,832507.7291986023,483735.6416942453,348772.087504357
41,ROOK,8695224.917297607,,0.03002274220251167,6471138.519166075,3051926.091122199,3419212.4280438754
42,renBTC,21182973.85140352,,0.005276754275174379,1107936.9304704512,536402.1694027002,571534.7610677512
43,GRT,11095104.871923264,,0.04975757337498119,12463797.137862643,5899880.67294679,6563916.464915853
44,ZERO,1228552.620562788,,0.014615477894229319,2876768.0401325338,1485718.993246612,1391049.0468859216
