,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,498409107.70270336,1.0,0.4736279132013812,125965494.86015788,62826305.6069926,63139189.253165275
1,USDT,266344844.43422973,1.0,0.3337656630723761,71863618.27164547,35821808.9360971,36041809.33554837
2,FRAX,198994950.84281856,1.0,0.06099172328370157,15793946.773645874,7980497.689922405,7813449.083723468
3,DAI,341336606.77335113,1.0,0.2810419980720665,65612523.153361924,31769081.828183107,33843441.32517882
4,DPI,41623607.73916879,0.0,0.02411317811590325,5251743.266848013,2456847.473760953,2794895.79308706
5,CRV,4600931.159072138,0.0,0.036906172637840906,7977393.294457169,3760302.212161082,4217091.082296087
6,BOND,15087492.798343573,0.0,0.004290801194842043,982039.7327214349,650756.9376936305,331282.7950278045
7,PERP,8572814.300537309,0.0,0.04030880074516992,8981232.635147866,4106989.74664772,4874242.888500146
8,STAKE,6569964.06501706,0.0,0.007454549763437653,1813992.702631936,759530.3972912725,1054462.3053406633
9,WBTC,259068365.08509168,0.0,0.10142777291493937,20861746.141680773,10675601.667395156,10186144.474285617
10,HEX,1642146.0698311373,0.0,0.013592825026283312,2740231.4591047936,1384948.0009055145,1355283.4581992791
11,ALBT,2363189.526192295,0.0,0.011515949301921149,2384433.1271277573,1173338.9441404387,1211094.1829873184
12,POLS,8786450.466989161,0.0,0.025946435066886982,5607870.579090061,2643634.660714492,2964235.9183755685
13,MKR,34582409.54504408,0.0,0.02140812540692903,4114201.6509286836,2181234.616654813,1932967.0342738708
14,AAVE,28279768.35889892,0.0,0.03559394946994486,7452450.860483489,3626602.201338805,3825848.659144684
15,YFI,37442510.94212953,0.0,0.052542343076506806,10907570.81545514,5353442.927867741,5554127.887587399
16,WISE,200384249.3339652,0.0,0.049544291570327866,6780045.564856419,5047976.960928142,1732068.6039282773
17,LINK,72860462.10656366,0.0,0.1050010507264371,23814651.265730277,10698364.395581454,13116286.870148825
18,TEND,39386.87476893304,0.0,0.113734001930676,34716151.48678793,11588148.769979686,23128002.71680824
19,WETH,1779821566.6514544,0.0,0.7050078654037216,474861717.6513384,246055573.72079384,228806143.93054456
20,UNI,132459043.24813806,0.0,0.1570250652707542,33053913.170048602,15998995.780368172,17054917.38968043
21,AMPL,26760371.96763965,0.0,0.01184290793302581,2786915.194866188,1206652.1591381708,1580263.035728017
22,BAC,65386225.05728585,,0.010325665322495747,3340891.9540803763,2639152.727702666,701739.2263777101
23,LRC,49325972.7147896,,0.01564234913570802,4215942.404185948,1593770.2518111898,2622172.152374758
24,SNX,16460238.620404992,,0.025998907549827765,5337096.594701337,2648980.9857213246,2688115.608980012
25,ESD,6623755.51626316,,0.017612168870452118,5622206.650722066,2671119.112685993,2951087.5380360736
26,CEL,16561120.536929982,,0.034725350884858966,6891632.292459706,3538102.285267049,3353530.0071926573
27,BAO,2346327.552593604,,0.005674608743894255,1078293.746530516,578175.4727645663,500118.2737659497
28,API3,3499055.8871170604,,0.06005686021271586,12561912.43703194,6119083.290738546,6442829.146293392
29,LON,19039664.293087065,,0.012961719973424525,3547286.207265989,1320645.8650634151,2226640.342202574
30,MPH,3416416.409092841,,0.01967529465333981,4162960.8885256043,2004679.6706851143,2158281.21784049
31,PRQ,3186298.7463372834,,0.028470006947913556,5731305.966259353,2900756.7692541936,2830549.1970051588
32,REN,11633302.262742948,,0.025790781792230877,5694399.3201000085,2627775.434162808,3066623.8859372004
33,RSR,4863737.861847045,,0.010954589206236237,2242141.29222353,1116142.9940120687,1125998.2982114612
34,UST,12382090.723610094,,0.002437072194810659,1078066.312174485,524498.7320365307,553567.5801379542
35,RAMP,4545632.444532096,,0.012341657156959236,2372229.2467346396,1257468.8024263943,1114760.4443082456
36,RBC,1234620.2339082914,,0.005962270766397534,1434400.5696787338,607484.8284159432,826915.7412627906
37,SPI,1231828.4464480889,,0.006174245668083181,1250310.3758378534,629082.5622030036,621227.8136348499
38,1INCH,841449.650458685,,0.007511083541172248,1578587.9471347576,765290.5201727094,813297.4269620483
39,BAS,11421399.156032609,,0.006579530700780517,3255027.5972015536,1681672.4011127837,1573355.19608877
40,DSD,8337540.843062324,,0.0149315229293836,4386694.157122385,2264563.585073201,2122130.572049184
41,ROOK,5966425.222073225,,0.05271889667820866,10880221.163454112,5371431.65039281,5508789.513061302
42,renBTC,22615045.09159472,,0.00458429120600326,871037.3873130968,467085.01941623545,403952.3678968613
43,GRT,6222032.313971337,,0.024818762557118033,6310975.075261809,3076109.3451042525,3234865.7301575565
44,ZERO,3900413.1992781567,,0.040169339756250755,8357473.282200381,4092780.3223790615,4264692.95982132
