,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,325470286.46936136,1,0.49002756858046476,37276661.328870416,19879272.286178418,17397389.042692
1,USDT,234423935.02736628,1,0.36301897206827294,23538824.43235423,12754291.076234546,10784533.356119685
2,FEI,257100143.86177805,1,0.3350646407115794,19189514.040443428,11266365.959374428,7923148.081068999
3,DAI,72018760.13682786,1,0.09092625528434456,5239278.028208997,3057345.78609484,2181932.2421141574
4,SAITO,2733289.2510901727,0,0.008418295758072028,600941.5095204458,283060.6075390965,317880.90198134934
5,ShibDoge,3543609.298967599,0,0.016818774777918467,906579.4622250441,565522.1369641133,341057.32526093087
6,FTM,1582505.4102804328,0,0.012602480670484632,884618.7806284684,423751.5451588369,460867.2354696315
7,DG,5096688.210299296,0,0.014767578780686748,998518.3856394582,496551.7893018308,501966.5963376274
8,SIDUS,944613.911555898,0,0.01492780382138217,977805.328366085,501939.2689848438,475866.0593812411
9,WILD,10422467.150779167,0,0.010459853826790185,598015.7077418654,351706.88510704384,246308.82263482152
10,BOND,20065965.61750712,0,0.011243594491068714,966971.6996930948,512800.3689659873,454171.33072710753
11,IMPACTXP,1984662.2990705937,0,0.018259470902799793,1257390.606762523,613964.7590942681,643425.847668255
12,MUTE,3483309.3074070443,0,0.01387401108433638,1009178.2678225904,466506.0624379634,542672.205384627
13,KEEP,14231770.422739208,0,0.0039059081113612297,273453.58540475456,131334.03182391817,142119.5535808364
14,VPAD,4529809.759533751,0,0.006919858421034895,799788.7174595213,426021.5371198572,373767.180339664
15,AMPL,7977832.710783642,0,0.006313240096268179,583648.1736157474,212279.2580049645,371368.9156107829
16,WBTC,70660239.74878845,0,0.02092840607247978,986201.6275541411,703706.2498096152,282495.3777445259
17,PAXG,19994350.44358344,0,0.009662820831235394,436724.79950689455,324907.08495341986,111817.71455347468
18,SHIB,3749142.3103566887,0,0.03008717910917465,2012829.0275611198,1011665.0023390296,1001164.0252220902
19,OCT,2108841.755627497,0,0.025322826989315098,2417021.7466469435,1154929.1495435557,1262092.5971033876
20,SUPER,26592389.50920657,0,0.013246783387849808,794778.4598470614,445415.8729346322,349362.58691242925
21,MCC,8684971.105262682,0,0.030754278385605554,2154117.1364570237,1034095.8519910352,1120021.2844659886
22,LUNA,8921422.7028868,0,0.019986799293259017,1353205.7587816082,672045.2349618546,681160.5238197537
23,DPX,2555670.0230562054,0,0.02258833997303524,1544898.4424037784,759520.6226790217,785377.8197247569
24,CRV,3017784.232664913,0,0.009503775412744076,648496.2264417761,319559.269424216,328936.9570175601
25,FLX,22134553.511195507,0,0.010127383340279118,509294.1374555786,340527.7461690481,168766.39128653047
26,WOO,13300106.157077003,0,0.028299495391954404,2022648.4293574514,951555.1114981314,1071093.31785932
27,REFI,4872037.173276634,0,0.022568838087412675,1333767.00717599,758864.8824019937,574902.1247739962
28,RBN,5905684.386563078,0,0.04102953784148387,2854717.078610287,1379595.851965955,1475121.2266443323
29,SAITAMA,23191057.03785366,0,0.12670059651267457,7810024.261619685,4260238.515622936,3549785.745996749
30,VADER,10205519.23814814,0,0.07344485312026859,5291160.460209187,2469543.1643523257,2821617.2958568614
31,STRONG,11743849.28418012,0,0.09132056551220491,6169470.322544714,3070604.252637786,3098866.069906928
32,SAND,53244671.64906776,0,0.0516221333643034,3634979.935909025,1735766.104267937,1899213.831641088
33,TOKE,142015971.93915984,0,0.07735779343145922,4040519.31983494,2601113.6500635007,1439405.6697714396
34,HEX,28635401.48766612,0,0.06384985836222552,4994242.102120576,2589569.886402678,2404672.215717898
35,ELON,31561647.79681806,0,0.057837655798079646,3842832.4484527744,1944759.6591202468,1898072.789332528
36,FUSE,4032547.562829002,0,0.04667803556904209,3499338.919492716,1569523.5100566968,1929815.409436019
37,LINK,20518873.14945932,0,0.04296005500310905,2376928.817979065,1444508.439541689,932420.378437376
38,SHINJA,23281582.89825506,0,0.01470472694262137,826723.1202226812,494438.4304963159,332284.68972636526
39,WETH,1441259476.5569668,0,0.6646735761675426,153205933.28449762,70985276.52194498,82220656.76255265
40,UFO,18775060.81206589,0,0.029162790703100596,1828664.336276603,980582.9459056358,848081.3903709671
41,AVG,4024051.3001611214,0,0.011861344224998866,898450.0980939525,398831.236041947,499618.8620520056
42,XMON,13527821.015188253,0,0.055231193850486165,3625730.7618496763,1857118.79645444,1768611.965395236
43,Metis,2210752.8854830926,0,0.021905676243648874,1412308.5475117927,736566.4267778203,675742.1207339724
44,MC,69978145.41264975,0,0.022845526720743584,1680459.9060198632,768168.3869236456,912291.5190962176
45,DEPO,2585845.901150061,0,0.029548064293783486,2093073.637286916,993537.5604477634,1099536.0768391525
46,UNI,49659135.90586271,0,0.01997571018408575,1294736.675140866,671672.3697086157,623064.3054322504
47,STARL,13384237.635523433,0,0.01474491592548291,1038975.5684474115,495789.7631451205,543185.8053022911
48,REEF,1395811.3821485268,0,0.0042978422314534645,288006.56794660026,144512.60303795978,143493.9649086405
