,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,331963797.004142,1,0.4817578367721819,46002260.10455808,23553618.21664953,22448641.887908548
1,USDT,254865640.3789605,1,0.2935169325022361,19303935.641410924,10071267.02298855,9232668.618422374
2,FEI,275794548.32768667,1,0.10181127509604745,5255424.756500739,3164676.776444012,2090747.9800567268
3,DAI,77768180.58787367,1,0.08763561655835383,5015533.774868805,2724044.0732122967,2291489.7016565087
4,SAITO,2600638.766562586,0,0.007677342408848813,497844.4015170219,238640.6338902235,259203.7676267984
5,ShibDoge,2338690.028861468,0,0.007101556947764971,493205.76904730976,220743.0594301525,272462.70961715723
6,FTM,1655936.5150880609,0,0.00546920801171144,386152.0003364917,170003.52430392665,216148.47603256503
7,DG,4885432.760010054,0,0.011924653632735864,742867.4406610101,370663.0172646078,372204.4233964023
8,SIDUS,1378639.9396795696,0,0.11001636312942947,6919160.690192999,3419721.726263433,3499438.9639295666
9,WILD,13249839.479815908,0,0.008832231610738258,551259.8189276799,274538.9274057248,276720.8915219551
10,BOND,22466178.17119204,0,0.06486176277297366,6079004.857277361,2742594.0786600667,3336410.778617294
11,IMPACTXP,2163486.6290483624,0,0.028488108000976436,1874059.9837670187,885517.3821412931,988542.6016257256
12,MUTE,3889635.4400587287,0,0.008057582777172148,627998.9856620335,250459.9325088099,377539.0531532237
13,KEEP,8814603.201861607,0,0.019374830973013096,1173578.0403534118,602242.5077181171,571335.5326352948
14,VPAD,4816155.428087976,0,0.01206748207317582,1648488.7791525074,837500.5036834079,810988.2754690996
15,AMPL,10102433.997546997,0,0.007968803622136325,420224.92179246066,247700.342965225,172524.57882723567
16,WBTC,79903993.22380006,0,0.017022167997976526,1098560.6876818084,529112.9071618522,569447.7805199561
17,PAXG,21617546.72237837,0,0.002696319681908694,110321.56609798718,83811.74158908689,26509.824508900285
18,SHIB,4085231.019624725,0,0.027642307044867278,1717897.1742047677,859226.7120679871,858670.4621367807
19,OCT,942560.1495889622,0,0.0311945350392444,2723298.036665163,1319019.7649212526,1404278.2717439106
20,SUPER,31312508.95501596,0,0.009801343398868576,720228.229243861,304662.5612250715,415565.6680187896
21,MCC,9122148.318823528,0,0.027424293972464736,1939576.2268916979,852450.0470420097,1087126.1798496882
22,LUNA,13556546.966085147,0,0.04183090703873845,2726774.235762063,1300261.684358604,1426512.551403459
23,DPX,2300765.911317009,0,0.036865427851710104,2381586.6825934816,1145915.943650808,1235670.7389426737
24,CRV,3675533.3285478433,0,0.07910112578275684,5035982.365349026,2458760.0491115507,2577222.316237476
25,FLX,29919596.143909667,0,0.10460058427982363,5151135.138938434,3251378.9809679305,1899756.1579705044
26,WOO,13771812.426519608,0,0.012828886307643408,1042735.7888169577,398769.96459516784,643965.82422179
27,REFI,2755223.148480376,0,0.01711036590170699,1296155.3113354547,531854.4292320113,764300.8821034434
28,RBN,5483793.03441757,0,0.1038724704927648,6677452.678357545,3228746.470076185,3448706.20828136
29,SAITAMA,25600762.715428345,0,0.08770740709033624,5729060.095427989,2726275.592551573,3002784.502876416
30,VADER,10404671.672710188,0,0.24165377530825233,14618235.658657895,7511506.853603242,7106728.805054653
31,STRONG,11189309.645958818,0,0.10944507877793891,6631959.403690314,3401964.0631931853,3229995.3404971287
32,SAND,56415108.27875368,0,0.04352649039397002,2653471.986965232,1352966.782706152,1300505.20425908
33,TOKE,132951228.4708565,0,0.05599200268081579,3855694.9371260377,1740441.7181044396,2115253.2190215983
34,HEX,30290646.964257944,0,0.26116593393197896,19023774.421460584,10049584.086861718,8974190.334598863
35,ELON,39353974.47632896,0,0.06463212430683103,4474499.476257684,2009009.1457268407,2465490.330530843
36,FUSE,2321666.544508004,0,0.02458168228847193,1633279.8707050865,764091.0006368469,869188.8700682396
37,LINK,22216868.7592471,0,0.015581469058545076,1142377.1591638261,484330.5736613151,658046.5855025111
38,SHINJA,27859529.35229189,0,0.023730308338566694,2170337.6378904385,737627.100987298,1432710.5369031404
39,WETH,1537492311.4644065,0,0.6553421342743363,158724929.93482688,78479584.95655207,80245344.9782748
40,UFO,23829128.597026818,0,0.022583453290576504,1447577.7642038998,701978.539146792,745599.2250571077
41,AVG,4851694.995543152,0,0.1475190423776648,9359013.918100793,4585445.836479657,4773568.0816211365
42,XMON,3907061.2346317535,0,0.005713899306462686,295409.8088980854,177609.44866905035,117800.360229035
43,Metis,2350313.996205833,0,0.03115695496279773,1908998.3829236063,968475.1684178244,940523.214505782
44,MC,83769539.68070638,0,0.018470234606363406,1344999.4546359289,574124.2554823878,770875.199153541
45,DEPO,2215191.515499633,0,0.020847946331699868,1292415.8664517459,648032.465267131,644383.4011846149
46,UNI,58187225.48412645,0,0.01623429073508957,974384.8575657108,504622.7230030309,469762.13456268
47,STARL,18503912.091308065,0,0.02154103489514963,1352061.5039491754,669576.2606738695,682485.2432753058
48,REEF,1653935.1362705764,0,0.00021238161675626868,18316.11611338153,6601.618235880113,11714.497877501415
