,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,404754032.165125,1.0,0.4064918339135796,56061941.91377406,28449437.905170828,27612504.008603226
1,FEI,364689060.2793579,1.0,0.22149083778508888,17918940.279420517,11605971.145790529,6312969.133629989
2,FRAX,28365163.78549548,1.0,0.01217589732029365,1196469.1102832262,638008.8422011908,558460.2680820356
3,USDT,478559825.6067073,1.0,0.5175994316656566,73276614.53973463,33996632.652923,39279981.88681163
4,DAI,82671141.11200427,1.0,0.07745601437873913,7791003.1709373975,4058643.133671424,3732360.0372659736
5,PAID,1797868.4841578924,0.0,0.021619196849971736,2218518.713431333,1132831.3953979232,1085687.3180334102
6,ETH2x-FLI,6483830.526383736,0.0,0.016825308809074492,1789380.1748677427,881634.8816496272,907745.2932181156
7,AAVE,23223069.327572808,0.0,0.008682829809379098,978892.2807222797,454974.4505876271,523917.83013465255
8,10SET,6545712.3201899305,0.0,0.014511802889768156,1845712.3920513405,760408.7252379669,1085303.6668133736
9,AKITA,2690616.7134264386,0.0,0.005264168794829033,570531.12607557,275838.90941185347,294692.21666371654
10,eRSDL,2501014.321180676,0.0,0.0062326960317571276,625857.2444965583,326589.086160051,299268.1583365073
11,MKR,29439195.67137036,0.0,0.013910945838716401,1187159.739893955,728924.2193008959,458235.52059305896
12,SAND,11151229.571548514,0.0,0.02163053872245838,2385584.2953738617,1133425.7018989774,1252158.5934748843
13,RAI,16455896.55571112,0.0,0.005717483116797592,555563.397968315,299592.2754352628,255971.12253305217
14,xFUND,2796783.3820360485,0.0,0.05911438076697557,6562950.082428619,3097553.850730799,3465396.23169782
15,FEG,5832200.581354763,0.0,0.016100381329339903,1995767.135936338,843649.1685757809,1152117.967360557
16,CELL,2841504.318707037,0.0,0.007210666773127519,823090.224643178,377834.0961987294,445256.1284444486
17,WBTC,126768160.64979362,0.0,0.03399072513636705,4183010.2888789345,1781091.1688362884,2401919.120042646
18,AMP,4862055.797976755,0.0,0.021296726733628375,2253815.5945705455,1115934.1778737735,1137881.416696772
19,TRU,1917627.598050197,0.0,0.00993087076430931,1045203.8150564006,520370.9584365816,524832.856619819
20,RLY,14056254.813873531,0.0,0.014908795707336227,1626563.6850020248,781210.8822565427,845352.802745482
21,CRV,2506969.561788897,0.0,0.0076543333613173815,863713.9990158153,401081.9274515904,462632.0715642249
22,GTC,452839.5582620296,0.0,0.0008796988956849698,94192.32279795468,46095.631324534814,48096.691473419865
23,SUPER,8553233.015813949,0.0,0.021536023889788005,2336851.691861511,1128473.1881435944,1208378.5037179166
24,ELON,4698507.727867296,0.0,0.002642340857167474,315293.78224800574,138456.88630870133,176836.89593930444
25,MATIC,6531041.235134888,0.0,0.006910288134626005,741734.5334396469,362094.45727676566,379640.0761628813
26,DPI,31503986.80132676,0.0,0.014161798921575531,1533131.363858838,742068.7523687639,791062.6114900742
27,WDOGE,39644733.79345433,0.0,0.02220413753601714,3315082.886597258,1163481.8944981573,2151600.9920991007
28,FNK,144879640.59094214,0.0,0.3163718607751564,33301297.41199147,19833843.363230973,13467454.048760496
29,eMax,2907647.015623577,0.0,0.037052651718998894,3730173.776118082,1941534.065363841,1788639.7107542409
30,SHIB,5750484.973450624,0.0,0.03716430073951535,3962861.111454722,1947384.3990549687,2015476.7123997533
31,JEJUDOGE,1419716.841007562,0.0,0.03746579371795373,3914059.489452762,1963182.428641227,1950877.060811535
32,LEASH,4631722.402532709,0.0,0.018465114395249806,1921586.5684861378,967559.5930651074,954026.9754210304
33,TEND,11673.404063847396,0.0,0.05616549241563885,8811462.966719335,2943034.0816061734,5868428.885113161
34,WOO,8829372.716930931,0.0,0.02837769205291125,3004901.709561662,1486972.0049990693,1517929.7045625928
35,HEX,14046750.76254935,0.0,0.04143365620443541,5732492.644880409,2915208.792728347,2817283.8521520626
36,KISHU,2778242.4973371434,0.0,0.021810693301035747,2371313.643439941,1142865.680823883,1228447.9626160578
37,WETH,1590568395.0500002,0.0,0.6192658061973757,184519901.2015441,91374655.97148344,93145245.23006065
38,CARDS,15851953.222729744,0.0,0.037597015370229706,4139484.2438428495,1970058.3550914936,2169425.888751356
39,LINK,43558809.46301271,0.0,0.014849504852820565,1853165.2873597057,778104.0812999007,1075061.2060598051
40,UNI,82130518.08663067,0.0,0.023585280325303076,2672348.2229019376,1235852.849075623,1436495.3738263147
41,BOND,29481588.851661384,0.0,0.07857937237915251,12061313.945332155,6272772.708983236,5788541.23634892
42,KEEP,5722180.401037909,0.0,0.0035021256155069124,356434.12872912525,183509.03021074503,172925.09851838023
43,FOXX,547343.5576983707,0.0,0.0055338942955200626,597338.5462532899,289972.3444993196,307366.2017539703
44,KOKO,1645726.575557073,0.0,1.9142171034550944e-06,100.3036906244619,100.3036906244619,0.0
45,TORN,11345989.727811271,0.0,0.005321679049802732,620939.2772413059,278852.40814835427,342086.86909295165
46,ERN,4796998.139803974,0.0,0.007979062362644113,784299.4164615149,418097.5090317937,366201.9074297212
47,VISR,2107473.9169863155,0.0,0.002733197011874872,380413.85305249353,143217.6877960064,237196.16525648712
48,⚗️,19531726.679234076,,0.010271797176696172,906189.0609605033,538235.2734780892,367953.787482414
