,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,401332799.0149964,1,0.4903187029599418,63052214.747062236,33003316.850716487,30048897.896345746
1,FEI,351905202.0335397,1,0.21274743773335011,22362648.575899146,12827439.092229918,9535209.48366923
2,FRAX,32223012.83378877,1,0.01607745101619803,1671179.81470623,969377.238409208,701802.5762970219
3,USDT,299427801.4254856,1,0.4535361242692162,52973770.47715509,27542045.80926547,25431724.66788962
4,DAI,84093681.40320984,1,0.13489084633601703,15558959.385980751,8133137.272578123,7425822.113402629
5,POLS,11888207.485568576,0,0.00862444595756969,1207029.6737025278,520004.1721001258,687025.501602402
6,FARM,1084353.2289985176,0,0.004415269691549526,512788.2878859975,266215.2063852662,246573.0815007313
7,RAI,38793379.30411138,0,0.023246109199192132,2525657.044306749,1401605.8339452287,1124051.2103615203
8,RAD,6747626.411247392,0,0.0019043019819448104,559660.2830202683,160370.33237000392,399289.9506502644
9,WOO,9305348.9642623,0,0.010167203257748936,1227208.3475009901,613023.5076699681,614184.8398310221
10,DPI,47178728.61442165,0,0.012007715997703752,1873494.380778315,723995.7728205082,1149498.607957807
11,ETH2x-FLI,8445629.930719577,0,0.01002356255692535,1257314.7336644926,604362.8048168042,652951.9288476885
12,eRSDL,3751352.1573590473,0,0.0048699631791895796,568246.5510709495,293630.59187934134,274615.9591916081
13,PERP,9577993.58926304,0,0.008481458240782143,790155.9272567264,511382.8404048004,278773.08685192605
14,SUPER,18474379.260239463,0,0.018661180256679358,2453575.0473841326,1125161.1567313038,1328413.890652829
15,CGG,1591675.147372933,0,0.002082712119888482,209467.3330526522,125575.48588671332,83891.84716593889
16,AMP,5845788.792383517,0,0.010380020427695626,1136353.2309030355,625855.1512110437,510498.0796919919
17,WBTC,138625157.07182735,0,0.07095894112065271,8458957.135734143,4278413.4322460815,4180543.7034880607
18,LUNA,3377146.172585076,0,0.005166041365212478,598640.7826564093,311482.3927668641,287158.3898895453
19,DEXT,3650638.0039360975,0,0.0010449475009123752,119198.21544713309,63004.286046121335,56193.92940101176
20,PUSH,3095090.799570049,0,0.0004853813296185619,44049.29577348695,29265.684741130382,14783.611032356568
21,AMPL,9645228.257130008,0,0.012334852104167595,1396193.5781790626,743720.186544324,652473.3916347385
22,RLY,18467925.794931367,0,0.005960702863561932,653336.9577559486,359395.8815384402,293941.0762175085
23,DPX,4590441.126649887,0,0.0035322565463834716,564555.0704859125,212974.62469867137,351580.4457872411
24,NTVRK,675092.8574745012,0,0.0014603948276469504,189832.03527030992,88053.3551982338,101778.68007207612
25,GERO,3283427.827861347,0,0.0020431977933120975,155971.15916580323,123193.00070696462,32778.15845883862
26,SAITAMA,2397544.394258069,0,0.024908661250588597,2808038.7370528015,1501848.099629666,1306190.6374231356
27,PAID,1083449.5249953335,0,0.0028201201717649423,323420.84067042795,170036.92322454273,153383.91744588522
28,BFC,4249808.8027159935,0,0.00031652568436892943,31396.55645943241,19084.666685658136,12311.889773774275
29,STARL,5037400.368291226,0,0.08204343990388512,9752401.000907976,4946744.55070599,4805656.450201985
30,WISE,277908273.6224856,0,0.0026249641690802633,164175.38215353098,158270.1458447912,5905.236308739775
31,KOKO,7102374.893768432,0,0.0005629905948785537,156798.4967790421,33945.07422624665,122853.42255279544
32,SAND,26075497.55515661,0,0.035890503866529415,3989540.8516986473,2163989.645385887,1825551.20631276
33,UFO,3548910.777455758,0,0.012552656053683912,1377202.4630344224,756852.5040294786,620349.9590049437
34,HEX,17664810.462910425,0,0.022475630379014216,3297100.303659451,1686712.4498469648,1610387.8538124862
35,UNI,108378095.27615884,0,0.01690521704160086,3124367.9487047195,1019286.7385498434,2105081.210154876
36,AUDIO,5524282.04056041,0,0.00472834050233924,530761.6440730019,285091.56419124553,245670.0798817564
37,STRONG,4932315.416619738,0,0.01144901671047693,1413031.3924563327,690309.4396071468,722721.952849186
38,WETH,1920279942.7319665,0,0.6848430400561079,215589694.46432662,102471610.87792557,113118083.58640106
39,SHIB,4026421.9163812418,0,0.030725640615961725,3667866.1248833537,1852578.2861130608,1815287.838770293
40,LINK,56264663.1345226,0,0.029783535768295573,2898155.7781041446,1795774.8167942967,1102380.961309848
41,BOND,24196391.774320293,0,0.02102649253279624,3523846.097261344,1770741.0001307442,1753105.0971305997
42,TORN,13950047.843789749,0,0.00831883755706636,1332566.1533529232,501577.7544412525,830988.3989116707
43,ERN,7658530.051970625,0,0.024724812749938683,2801032.6381191676,1490763.0991736792,1310269.5389454884
44,CARDS,21200096.79495188,0,0.032727357600366505,3090887.2363768527,1973270.234137916,1117617.0022389365
45,ALBT,4933660.542709622,0,0.015789174098092364,1839728.2037692415,951995.8088225909,887732.3949466506
46,REQ,2089652.7796512097,0,0.002280941874978723,304023.4801433804,137527.5927453378,166495.8873980426
47,WILD,1164296.1900225787,0,0.016964370640412747,2172061.5869510444,1022853.3581713556,1149208.2287796887
48,C3,5029847.95975844,0,0.005612516037910866,481982.1984269636,338402.231291266,143579.9671356976
