,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,324290417.6674135,1,0.4866425866593956,107400200.31829835,51173599.159506,56226601.158792354
1,USDT,244760902.6620374,1,0.24067600083860452,45029560.85773561,21110474.055427372,23919086.80230824
2,FEI,268683849.5217809,1,0.10078325817373375,20664155.69983959,8088150.186164408,12576005.51367518
3,DAI,75446129.35982728,1,0.13938258688153415,23929763.882970005,11185858.806931958,12743905.076038048
4,SAITO,2655463.726300548,0,0.007364651757003977,1133400.8505199363,591034.7666748865,542366.0838450498
5,ShibDoge,2539239.0881555546,0,0.0012124892435482566,413146.6000149033,97305.79541318484,315840.80460171844
6,FTM,1757342.2163535708,0,0.09832123747791861,15829629.966659617,7890565.850134402,7939064.116525215
7,DG,5646502.940937545,0,0.00870225491543826,1599802.3650059944,698381.3183834509,901421.0466225436
8,SIDUS,1119299.8435986978,0,0.01423895421216614,2276287.3221893646,1142717.5728273222,1133569.7493620424
9,WILD,11844892.176511832,0,0.017583337858755727,2496013.181210939,1411114.1071717285,1084899.0740392106
10,BOND,20368289.66846583,0,0.005645029890192198,817265.6901078894,664832.745948453,152432.94415943642
11,IMPACTXP,2043799.610206152,0,0.008654785049650341,1359141.9430877445,694571.7233101518,664570.2197775926
12,MUTE,4025261.732661359,0,0.00951911923256706,1634542.8893132557,763937.0604618354,870605.8288514203
13,KEEP,8620076.913975758,0,0.007880557227516684,1236859.5554447128,632437.6842128092,604421.8712319036
14,VPAD,4735934.027461404,0,0.005117788093563354,2380286.3614717005,1218725.172168671,1161561.1893030298
15,AMPL,8537512.314337928,0,0.01513950302047768,2162438.742620326,1214989.2392090394,947449.5034112867
16,WBTC,74551174.50554243,0,0.01893967601741732,3339545.373316097,1519964.197248898,1819581.176067199
17,PAXG,20764953.65794812,0,0.015459406259184497,2921534.531789505,1240662.4064253732,1680872.125364132
18,SHIB,4031670.7023579646,0,0.016130225446113883,2602487.3808466317,1294497.6011785823,1307989.7796680494
19,OCT,1919943.3923473367,0,0.06617166921166966,15696733.560580924,7793243.508315387,7903490.052265538
20,SUPER,29583389.15598844,0,0.022875226744113793,3979534.9519482725,1835803.6126398663,2143731.339308406
21,MCC,9678590.70202892,0,0.03110037234451952,4937358.699024633,2495895.5180282625,2441463.1809963705
22,LUNA,12293764.677324232,0,0.017625911469628663,2834300.2822176274,1414530.7635187015,1419769.5186989256
23,DPX,2663698.090589441,0,0.018065876158188974,2957058.1232583025,1449839.21198691,1507218.9112713924
24,CRV,3229177.037771455,0,0.017536917842946514,2768306.641389531,1407388.7656188572,1360917.875770674
25,FLX,24596796.565881103,0,0.0485288568797983,7017078.982935673,3894582.194694142,3122496.7882415312
26,WOO,14401268.671483044,0,0.02924531513711077,4628195.872615953,2347021.770847125,2281174.101768828
27,REFI,4821237.240685685,0,0.045349734495245264,7133214.5847008545,3639448.3582573785,3493766.2264434765
28,RBN,6494977.951972705,0,0.0504295240805911,8029301.94253058,4047116.276767861,3982185.665762719
29,SAITAMA,29563630.16073213,0,0.15744652442895682,24493763.550386533,12635542.439755073,11858221.110631458
30,VADER,11821866.15383896,0,0.2659812235401972,43259141.8993583,21345768.351568885,21913373.547789413
31,STRONG,11879291.350239996,0,0.07192689006569956,11857257.144219723,5772342.54792858,6084914.596291143
32,SAND,51782776.271093495,0,0.03848973615044835,5887146.111004497,3088913.498648945,2798232.612355552
33,TOKE,151660288.08712554,0,0.05656928148235065,14285884.623686358,4539849.701663111,9746034.922023248
34,HEX,26863221.24332337,0,0.07386185704528721,13751048.308157258,7504905.162652716,6246143.145504542
35,ELON,35229376.31941885,0,0.02391482370361964,3853450.4043932823,1919234.2983899573,1934216.106003325
36,FUSE,4266139.620925343,0,0.12825110653532082,21131825.82100196,10292525.068114853,10839300.752887107
37,LINK,23971166.3126745,0,0.05617722156371689,9888623.83976851,4508385.750592787,5380238.089175724
38,SHINJA,25927139.27443184,0,0.014468145419548245,2139467.308682246,1161110.8351632012,978356.4735190448
39,WETH,1510320201.526824,0,0.7141598913236522,422431790.5650074,219744145.6096642,202687644.9553432
40,UFO,20723230.619920246,0,0.02208752273041687,3279155.532769493,1772588.069895232,1506567.462874261
41,AVG,4313251.81016866,0,0.055079858481706864,8961930.838676428,4420319.165161017,4541611.673515411
42,XMON,4620928.748273831,0,0.01076354367168552,1874389.1319968808,863805.7483898762,1010583.3836070044
43,Metis,2379146.9617798645,0,0.03196293035361829,5113397.347264815,2565118.3120546616,2548279.0352101536
44,MC,77804688.36642899,0,0.044805468545227156,6086858.813379227,3595769.42958676,2491089.3837924674
45,DEPO,2262708.1884717047,0,0.01814854777145096,2888908.5025992524,1456473.8498852216,1432434.6527140308
46,UNI,54318757.067247845,0,0.028496038457738515,4708663.012076906,2286890.133672756,2421772.87840415
47,STARL,16206653.150248785,0,0.016550549280543843,2426790.3512030086,1328229.8138624972,1098560.5373405116
48,REEF,1503351.519447162,0,0.004940406367611893,787538.1911217067,396482.00907580816,391056.1820458985
