,day,symbol,deposit,borrow
1115,2021-02-01T00:00:00+00:00,USDC,106606283.03825548,97954057.83712806
1116,2021-01-31T00:00:00+00:00,USDC,96420210.9559643,87308943.85385464
1117,2021-01-30T00:00:00+00:00,USDC,94831341.56332561,86304001.01338136
1118,2021-01-29T00:00:00+00:00,USDC,90216627.51796122,83646806.28996296
1119,2021-01-28T00:00:00+00:00,USDC,91876749.55870937,73791440.7205476
1120,2021-01-27T00:00:00+00:00,USDC,76555055.21401955,67359129.71576262
1121,2021-01-26T00:00:00+00:00,USDC,75319246.10858281,64423337.14797883
1122,2021-01-25T00:00:00+00:00,USDC,69996520.79567814,57720736.92234939
1123,2021-01-24T00:00:00+00:00,USDC,62945367.1010042,58203542.10376522
1124,2021-01-23T00:00:00+00:00,USDC,64920635.18341385,58803118.926190585
1125,2021-01-22T00:00:00+00:00,USDC,61659699.357189454,57524623.2862195
1126,2021-01-21T00:00:00+00:00,USDC,58719953.17078693,51287932.7574585
1127,2021-01-20T00:00:00+00:00,USDC,55360970.92803809,50738774.187092796
1128,2021-01-19T00:00:00+00:00,USDC,53691672.87901437,49260764.272055216
1129,2021-01-18T00:00:00+00:00,USDC,49470112.080670886,45906415.85724073
1130,2021-01-17T00:00:00+00:00,USDC,47541211.31978733,44000343.024509646
1131,2021-01-16T00:00:00+00:00,USDC,50462380.42683808,42952574.961309105
1132,2021-01-15T00:00:00+00:00,USDC,43662478.27090548,39844535.79503718
1133,2021-01-14T00:00:00+00:00,USDC,43050587.27822658,39159450.44441854
1134,2021-01-13T00:00:00+00:00,USDC,39201088.48417311,34426462.27084885
1135,2021-01-12T00:00:00+00:00,USDC,35787028.39289474,31121690.059774294
1136,2021-01-11T00:00:00+00:00,USDC,41512636.223578855,30141835.85231127
1137,2021-01-10T00:00:00+00:00,USDC,48662253.39179964,44292770.77364642
1138,2021-01-09T00:00:00+00:00,USDC,43364357.822132505,39304913.585277796
1139,2021-01-08T00:00:00+00:00,USDC,40468404.320036925,39421251.19458982
1140,2021-01-07T00:00:00+00:00,USDC,41207079.21952681,37879049.3375915
1141,2021-01-06T00:00:00+00:00,USDC,37178882.4719901,34497241.91783099
1142,2021-01-05T00:00:00+00:00,USDC,29293516.651034337,26378806.781480744
1143,2021-01-04T00:00:00+00:00,USDC,27346638.474509962,24372481.023317404
1144,2021-01-03T00:00:00+00:00,USDC,26390367.39029485,24723754.220224373
1145,2021-01-02T00:00:00+00:00,USDC,26110469.730632648,22958474.84132398
1146,2021-01-01T00:00:00+00:00,USDC,20207951.338100646,17953430.200522795
1147,2020-12-31T00:00:00+00:00,USDC,17603738.78436422,14774409.501751581
1148,2020-12-30T00:00:00+00:00,USDC,15757396.800591312,13879418.939757943
1149,2020-12-29T00:00:00+00:00,USDC,19943307.51626623,13022051.255666142
1150,2020-12-28T00:00:00+00:00,USDC,9216123.176145187,8649694.782833198
1151,2020-12-27T00:00:00+00:00,USDC,9204333.489632986,8472303.615121277
1152,2020-12-26T00:00:00+00:00,USDC,8597776.364926606,7726400.771568772
1153,2020-12-25T00:00:00+00:00,USDC,8295996.672112411,7416700.044751082
