,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1814408432.564552,1,0.6831583401986699,1477617253.0737367,750299674.3377832,727317578.7359536
1,PAX,41316471.90005821,1,0.00018001227603136607,2621455.630536101,1257986.5597073885,1363469.0708287123
2,agEUR,39428127.32963712,1,0.0013449875545902192,2163098.3537269994,1193163.7676699995,969934.586057
3,oneUNI,4041140.7561481,1,6.930503000914109e-05,160277.807469,61481.796201,98796.011268
4,USDT,520239190.2309728,1,0.1930754204852013,337759825.109566,176805640.74218,160954184.36738598
5,EURT,28276619.28798116,1,0.000703916654983236,4073180.5125951488,2209517.3562151487,1863663.15638
6,EURS,12879472.649252271,1,0.000930113807048294,1450048.199025,825121.4597430001,624926.739282
7,UST,36155435.72053412,1,0.029341541928557254,61874634.74774491,28669685.538070686,33204949.209674224
8,DAI,493755903.18026006,1,0.04003146175017117,122897437.48937164,35415435.86478762,87482001.62458402
9,FEI,80540529.3449938,1,0.004137990548573148,7638447.690821919,4620544.4013829585,3017903.28943896
10,FRAX,234687777.7373027,1,0.004760218775393891,10326759.174914697,4920988.051827697,5405771.123087
11,OGN,2171074.398251014,0,0.00011597498732173339,164240.9833316535,100872.75915755377,63368.22417409973
12,LUNA,6669090.396609164,0,0.0013110265151894862,2315697.9151601577,1140305.0344730178,1175392.8806871402
13,LOOKS,21816862.854177788,0,0.016350244402054966,31545733.881072618,14221120.465921966,17324613.415150654
14,CVX,5443906.439180753,0,0.0028632106987016466,5201987.575932736,2490364.257823277,2711623.3181094583
15,FLOOR,9141569.97551136,0,0.0019865041726177604,3118360.8119409494,1727822.1933675583,1390538.6185733909
16,wstETH,111738.2519652402,0,0.0004317030807202259,785533.4642849894,375486.8346592333,410046.6296257561
17,FTM,28497654.865253367,0,0.0011193220099096723,4061364.229850802,973564.2325372464,3087799.997313556
18,WBTC,548138951.3302298,0,0.08672200051945676,152743123.10866657,78097096.17575763,74646026.93290894
19,GALA,7335782.153325806,0,0.000893847207105039,1536955.8834066256,777450.6911205945,759505.1922860311
20,WRLD,8754084.034545029,0,0.003990054185101284,6382968.018708115,3470470.5224314183,2912497.4962766976
21,MKR,14828513.644912751,0,0.0009172106943614387,1823955.5934086312,797771.7920538578,1026183.8013547732
22,ETH2x-FLI,24165655.066035725,0,0.0008620792670443191,1523343.0110335338,749819.562713682,773523.4483198519
23,STRONG,2925033.6864778576,0,0.0023184799012612818,4055711.21740838,2016568.141911784,2039143.075496596
24,GNO,22753269.85346053,0,0.0003119608046207346,272401.4929281512,271337.36194181186,1064.1309863393567
25,UNI,26349932.09240677,0,0.000490052892032106,720468.930889385,426238.3509928393,294230.5798965458
26,LINK,18776368.52313364,0,0.0025912473278424477,4557723.831576902,2253815.875780687,2303907.9557962148
27,rETH,4867951.722997992,0,3.5601171955730367e-06,72613.76330336272,3096.519799100798,69517.24350426192
28,MATIC,31031316.067195967,0,0.00255404608718429,5033006.164121261,2221458.9695551894,2811547.194566071
29,WETH,1667360012.2338934,0,0.6967766675139476,1596812111.402635,805359650.1457137,791452461.2569215
30,HEX,49432431.964407645,0,0.008599296351502451,11033301.094973877,7588742.324462456,3444558.7705114214
31,HDRN,851345.7678156357,0,0.0006517779978136432,1118046.264272,578204.5260579998,539841.7382140001
32,Metis,12106355.965843463,0,0.009857118954905597,17517523.80566279,8573527.872587478,8943995.933075313
33,ENS,5594597.530482075,0,0.0005146100669658343,904654.134602457,447597.69795109617,457056.4366513608
