,token,total_tvl,stable,eigenvector_centrality,weighted_degree,weighted_in_degree,weighted_out_degree
0,USDC,1787198512.0806394,1,0.6698052624345693,1120651951.7561202,539802320.5463251,580849631.209795
1,PAX,38641990.08917783,1,0.00030103510962383167,3459840.809298345,1681611.1125047589,1778229.6967935862
2,agEUR,34286108.5402076,1,0.0027134080623815926,3132499.429075,1811541.311832,1320958.117243
3,oneUNI,4044480.615067733,1,0.0006622856870190584,1342006.460311,442159.031995,899847.428316
4,USDT,504811373.92199296,1,0.2144923967421745,261128386.60201105,143356117.3027708,117772269.29924026
5,EURT,20495641.594713826,1,0.0003077842036373282,692250.1096435306,641676.4660055306,50573.643638
6,EURS,12659552.310846953,1,0.0030792705528558837,3744569.315189,2055800.5609780003,1688768.7542110002
7,UST,36793027.16166521,1,0.057272104865378856,90332659.25374258,38846255.968095005,51486403.28564756
8,DAI,478763003.4777336,1,0.06258751869344105,88567312.64014128,40696145.58289158,47871167.0572497
9,FEI,93627796.45545788,1,0.007897655537194128,7245631.858771779,5417803.927002008,1827827.9317697708
10,FRAX,263264345.31577757,1,0.0060403770039184936,9684824.188191377,4939835.865917955,4744988.322273423
11,OGN,1884254.846492624,0,0.00011315414268574612,164058.90204250504,72208.13989332202,91850.76214918304
12,LUNA,5969323.459997928,0,0.001368527534239062,1770653.2778912322,873311.6198375548,897341.6580536775
13,LOOKS,15752334.244033027,0,0.014794762340792909,18377083.801463477,9441123.79305056,8935960.008412918
14,CVX,4568990.824279904,0,0.0007015982997636741,902439.6840743178,447717.6617294666,454722.0223448512
15,FLOOR,3864149.4686330976,0,0.0006877804504961166,739933.4974715596,438899.9448588601,301033.5526126995
16,wstETH,116204.45306549396,0,0.0008947139884564883,1123652.416269213,570952.4309897694,552699.9852794436
17,FTM,13256780.109543422,0,0.0042302150877476085,5218959.06796583,2699467.784253407,2519491.2837124225
18,WBTC,493244641.0129252,0,0.08005219936059314,116210954.34571432,54551239.49846618,61659714.84724814
19,GALA,6217235.151652292,0,0.0009164177473903128,1195070.477518789,584802.4591381706,610268.0183806185
20,WRLD,6792771.024883168,0,0.007582428617457109,9392811.274786182,4838648.001259141,4554163.273527041
21,MKR,12798913.958497155,0,0.0008527164684197213,1421169.1317051149,544152.1501515337,877016.9815535812
22,ETH2x-FLI,17864243.037457366,0,0.002230744113414535,2631949.0166234076,1423526.1669121818,1208422.8497112256
23,STRONG,2231167.5312849307,0,0.0022327684397427596,2801851.5271976115,1424817.9697152206,1377033.5574823911
24,GNO,18944846.53338104,0,0.0008592427063511053,599028.5488312514,548316.801045815,50711.74778543648
25,UNI,22532650.457787093,0,0.0005474462401615265,716628.9665849351,349347.1273380446,367281.83924689057
26,LINK,15718067.963324344,0,0.0027337274304467126,3156147.22714753,1744499.7420568604,1411647.4850906692
27,rETH,4123796.676858575,0,0.00011349901820675528,365151.7938142129,72428.21862201061,292723.5751922023
28,MATIC,24448589.59843888,0,0.0016849267128806694,2345944.1419976735,1075218.4666503824,1270725.675347291
29,WETH,1475587897.662047,0,0.7007546490222306,1209042837.2825217,622220109.0180446,586822728.2644771
30,HEX,45530002.4927896,0,0.006579281804588948,6950683.297068315,4353313.226607483,2597370.0704608317
31,HDRN,2458075.377430761,0,0.0011532548878497616,1848160.3050820003,769942.7525759999,1078217.5525060005
32,Metis,10567916.795557631,0,0.014458072121167058,18949671.61026159,9226268.429363351,9723403.180898236
33,ENS,5039802.465770733,0,0.0006337115349580449,825178.9981597764,404396.4284662131,420782.5696935634
