,id,token0,token1,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,tvlUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
15,0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f,WBTC,renBTC,26,458.77511553,458.43865256,10386759.92567845925693348209541199,1.0,1.0,24.0,8.0,7102167.786981194,16.0,6827712.208826456,13929879.995807651
16,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,FRAX,USDC,116,2131411.167725497729026522,2129743.716852,204685.8111329470955276428110471634,1.0,0.0,115.0,62.0,1053899.1252929997,53.0,1075844.5915589998,2129743.7168519995
17,0xdf50fbde8180c8785842c8e316ebe06f542d3443,FEI,USDC,125,3578485.437310172764238824,3578840.319201,12908122.609579417585822364,2.0,2.0,121.0,64.0,1836250.9077655454,57.0,1742328.413006085,3578579.3207716304
18,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,HEX,USDC,687,61766785.22507814,7405170.320111,14525622.81779502271063667752530052,2.0,2.0,683.0,170.0,3539076.149169002,513.0,3866094.1709419987,7405170.320111001
19,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK,WETH,343,1157750.728231296956864042,4294.620275080456978113,15528229.48668969319305607596828708,5.0,14.0,324.0,162.0,4414984.845310784,162.0,4434155.762177367,8849140.607488152
20,0x9e0905249ceefffb9605e034b534544684a58be6,HEX,WETH,1238,50652674.6926456,2894.224845451091386716,8624798.503632535943214336496814544,0.0,1.0,1237.0,195.0,2923685.161291892,1042.0,3043335.2091713855,5967020.370463278
21,0xe05e653453f733786f2dabae0ffa1e96cfcc4b25,HEX,USDC,281,56967034.82713958,6741797.405511,22525068.78198361894516551759824135,5.0,6.0,270.0,82.0,2911694.3804960004,188.0,3830103.0250150017,6741797.405511002
22,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,agEUR,USDC,115,3384538.603442083512317766,3539627.661291,15902052.74182098852660461539508162,0.0,0.0,115.0,53.0,1468069.308482,62.0,2071558.3528090005,3539627.6612910004
23,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR,WETH,244,2390.85276622711668622,1854.515137201795008987,13485635.66600959762552430384293753,4.0,5.0,235.0,137.0,1900440.0711735014,98.0,1928045.848975593,3828485.9201490944
24,0x92560c178ce069cc014138ed3c2f5221ba71f58a,WETH,ENS,302,1178.278523760263566861,210629.922140639987901484,4666657.255925140481980865030649225,4.0,5.0,293.0,155.0,1313290.4218069168,138.0,1123429.8682243703,2436720.290031287
25,0x97e7d56a0408570ba1a7852de36350f7713906ec,DAI,FRAX,46,293148.388695993992035928,293452.677346596822362324,47144728.03709431887650037759642451,1.0,10.0,35.0,20.0,200608.62162362435,15.0,92538.44907858106,293147.0707022054
26,0x9db9e0e53058c89e5b94e29621a205198648425b,WBTC,USDT,89,65.3165832,1972411.975324,11202875.89672017455805768219999147,0.0,2.0,87.0,35.0,880640.3537035098,52.0,1090332.0285246228,1970972.3822281326
27,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,RAI,DAI,40,620365.977981866902630846,1881257.454281009603962228,11212523.82757067803799376494353974,4.0,3.0,33.0,14.0,1469624.9853019614,19.0,411640.85465004423,1881265.8399520055
28,0xc2a856c3aff2110c1171b8f942256d40e980c726,FRAX,USDT,65,3186664.559270059210273033,3187759.950342,9547355.952481867308485826756266281,0.0,0.0,65.0,24.0,892606.6626025267,41.0,2295152.36249863,3187759.0251011564
29,0x6c6bc977e13df9b0de53b251522280bb72383700,DAI,USDC,25,638936.21112511395289793,639094.485984,66608791.21689259845676247099999998,0.0,2.0,23.0,12.0,161322.87902759298,11.0,477448.7327230187,638771.6117506117
30,0x8f8ef111b67c04eb1641f5ff19ee54cda062f163,WBTC,PAX,69,65.40707242,1971133.744335154848659392,34788535.10031601865529054244739088,0.0,0.0,69.0,26.0,872820.3700980906,43.0,1097836.7516088493,1970657.1217069398
31,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH,LUNA,1412,2157.461539438429309876,23529905517.847206142594753378,5746963.644358485426888165900611127,18.0,22.0,1371.0,887.0,2139269.234586288,484.0,2298900.486880519,4438169.721466808
32,0x8c54aa2a32a779e6f6fbea568ad85a19e0109c26,FEI,USDC,2,31089.046434096923384426,31098.669294,4401102.508936115672126054999999999,0.0,0.0,2.0,1.0,2473.9810985833383,1.0,28626.245766090935,31100.226864674274
33,0xd83d78108dd0d1dffff11ea3f99871671a52488b,PAX,WETH,93,1731670.86728400280548252,839.963007561446158093,20120085.3897126365624469407584624,0.0,0.0,93.0,65.0,1010451.9168949197,28.0,720412.1300803334,1730864.0469752531
34,0xb07fe2f407f971125d4eb1977f8acee8846c7324,APE,USDC,76,44852.104823035892797577,366036.231949,1709230.70411439371857514321346234,0.0,0.0,76.0,38.0,171561.68234800003,38.0,194474.54960100004,366036.23194900004
35,0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9,agEUR,WETH,114,1507004.817837128174498754,764.002859536938786348,9674020.253212890276785297612140927,0.0,0.0,114.0,62.0,844909.3041194432,52.0,731319.7366522535,1576229.0407716967
36,0x9febc984504356225405e26833608b17719c82ae,1INCH,USDC,18,106092.834131814986557504,100279.067266,4645402.25467867111848974762416437,0.0,0.0,18.0,4.0,36456.16185221148,14.0,63111.866793996676,99568.02864620816
37,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD,USDC,53,923632.848762230975323165,923778.530971,23958889.81615255651303692645598592,0.0,0.0,53.0,34.0,704133.2264430003,19.0,219645.30452799995,923778.5309710002
38,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,NEXO,WETH,85,485863.261207986654277312,324.967349616232677999,5543143.101678159971546352434371118,1.0,1.0,83.0,46.0,381792.28114568815,37.0,285990.6129706722,667782.8941163603
39,0xa21ed0af81d7cdaebd06d1150c166821cfcd64ff,1INCH,USDT,34,1425933.325376194984961136,1335709.853402,20205138.39208531195359268625895855,0.0,0.0,34.0,7.0,340567.25238387665,27.0,992617.2253637451,1333184.4777476217
40,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC,WETH,185,3200830.163018387084324362,1154.926075634175971636,12181887.52830645323675140669834192,5.0,6.0,174.0,80.0,1138098.2980276982,94.0,1233725.3578949878,2371823.6559226857
41,0xbd5fdda17bc27bb90e37df7a838b1bfc0dc997f5,USDC,EURS,42,1536211.396132,1478945.97,8533388.393130546858848588837768561,1.0,1.0,40.0,19.0,896878.7391250001,21.0,639332.6570070001,1536211.3961320003
42,0x39529e96c28807655b5856b3d342c6225111770e,TUSD,USDC,14,153842.536485839247655234,153855.219242,10060536.77940969865562522,0.0,0.0,14.0,3.0,39374.155154069216,11.0,114446.76531056316,153820.9204646324
43,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,ETH2x-FLI,WETH,325,181182.041153959660069829,2743.069216463662528248,12540011.72954993349724343451214794,3.0,4.0,318.0,121.0,2433263.7552467445,197.0,3248883.310418174,5682147.065664919
44,0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,MIM,USDC,58,226698.855228117606460115,225312.560327,921319.4732305832802156769966164916,0.0,1.0,57.0,35.0,103345.473804,22.0,121967.08652299999,225312.56032699998
45,0xef9a9283440b2d7efb9c7dcc17e94e234d5ccccd,sILV2,WETH,146,11658.275999313045207833,781.969083509650769531,3041696.02460130300790716102121413,1.0,1.0,144.0,45.0,704829.9885021456,99.0,922090.0432703305,1626920.0317724762
46,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,WETH,CRV,60,285.327281318993675495,427470.557926621672330912,7735224.196155438073545900619362754,3.0,3.0,54.0,20.0,230403.44530746152,34.0,358588.8024317393,588992.2477392008
47,0xb65fc555b0e970b16329a48e45cfa14fce9a36a4,DAI,PAX,14,2856446.272970137838910371,2856297.955036195437278774,5121914.257417251982379597140456,0.0,2.0,12.0,8.0,890882.0998998017,4.0,1965969.9176573688,2856852.0175571702
48,0x4e0924d3a751be199c426d52fb1f2337fa96f736,LUSD,USDC,26,594917.32036382969421859,595799.439214,1528144.262563575357634988223364075,0.0,0.0,26.0,16.0,261479.773554,10.0,334319.66566,595799.439214
49,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,FUN,WETH,97,116489119.72319446,511.489710306533601182,4986146.295100860049895737030124896,0.0,0.0,97.0,58.0,590352.493391156,39.0,463124.664047966,1053477.157439122
