,id,token0,token1,dailyTxns,dailySwapVolumeToken0,dailySwapVolumeToken1,tvlUSD,mintsCount,burnsCount,swapsCount,token0To1Txs,token0To1VolumeUSD,token1To0Txs,token1To0VolumeUSD,GrossVolumeUSD
14,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,FRAX,USDC,48,2215724.72709520271838137,2213236.836095,196297641.547289857402278263544841,0.0,12.0,36.0,29.0,1827577.1226819996,7.0,385659.713413,2213236.8360949997
15,0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f,WBTC,renBTC,7,4.26616457,4.26834176,13998176.48597188110082654184686114,0.0,1.0,6.0,2.0,19127.873094845632,4.0,105134.20396505503,124262.07705990066
16,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,FRAX,USDC,166,6540611.140279314406531964,6534505.622037,1119139.438999604487657186233843618,2.0,2.0,162.0,74.0,3308172.4178220006,88.0,3226333.2042149995,6534505.622037
17,0xdf50fbde8180c8785842c8e316ebe06f542d3443,FEI,USDC,93,8982302.084210728489370518,8981517.936756,15878925.138140540099776185,1.0,1.0,91.0,50.0,6752759.593899864,41.0,2233829.4717532774,8986589.065653142
18,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,HEX,USDC,674,75710407.29566087,6219534.18693,13590128.4152240042115516263375272,9.0,14.0,651.0,205.0,2914590.964556,446.0,3304943.222374,6219534.186930001
19,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK,WETH,199,566730.85308245608237553,2032.490128939440353689,13145068.43747114853268100701475807,7.0,4.0,188.0,90.0,1959511.1761703035,98.0,2023683.7641469094,3983194.9403172126
20,0x9e0905249ceefffb9605e034b534544684a58be6,HEX,WETH,1734,97148995.46900738,3948.757131358232631105,7111171.910672198592352971254331517,3.0,1.0,1727.0,287.0,3880460.306726656,1440.0,3861089.2236938816,7741549.530420538
21,0xe05e653453f733786f2dabae0ffa1e96cfcc4b25,HEX,USDC,451,78399009.91576417,6363349.793393,16750864.50452456851140376801285995,9.0,11.0,431.0,119.0,3082099.966865,312.0,3281249.8265280006,6363349.793393001
22,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,agEUR,USDC,82,3625398.631412992166623658,3877623.302743,18351597.67369225536111481317059828,2.0,0.0,80.0,45.0,1663008.0586050004,35.0,2214615.2441379996,3877623.302743
23,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR,WETH,131,935.477948878313784909,611.819756081737773046,13120218.51855005057986506927894975,0.0,1.0,130.0,72.0,666349.133678067,58.0,534127.4744036559,1200476.6080817229
24,0x92560c178ce069cc014138ed3c2f5221ba71f58a,WETH,ENS,150,496.750353971491378886,80692.252122215644470253,4647139.524549333505897433989967334,0.0,4.0,146.0,73.0,453817.2363294907,73.0,522210.6420823579,976027.8784118486
25,0x97e7d56a0408570ba1a7852de36350f7713906ec,DAI,FRAX,44,145335.942869767370886148,145466.776709126843859375,36373677.83468000902408800348863572,0.0,1.0,43.0,12.0,52193.842454057056,31.0,93131.35433152759,145325.19678558465
26,0x9db9e0e53058c89e5b94e29621a205198648425b,WBTC,USDT,67,43.7663606,1280663.166961,10196299.06450103992326815937469145,0.0,0.0,67.0,28.0,514861.2388072838,39.0,764522.1569305235,1279383.3957378073
27,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,RAI,DAI,43,1785046.785275948155388845,5359995.189711943670820311,16833726.25630211677975868530689609,8.0,3.0,32.0,17.0,4047330.425381865,15.0,1312676.7857311177,5360007.211112983
28,0xc2a856c3aff2110c1171b8f942256d40e980c726,FRAX,USDT,38,1502395.874529513300549156,1502491.630227,9557042.858356145953186649821048003,0.0,0.0,38.0,19.0,1040841.806219,19.0,461645.6847518601,1502487.4909708602
29,0x6c6bc977e13df9b0de53b251522280bb72383700,DAI,USDC,15,643581.498087321594863679,643511.260777,141773708.28964910328077259,0.0,0.0,15.0,11.0,392535.84190376394,4.0,251003.765976846,643539.6078806099
30,0x8f8ef111b67c04eb1641f5ff19ee54cda062f163,WBTC,PAX,43,37.2807137,1089981.483290891770604822,34306886.23100851640418106735846382,0.0,0.0,43.0,20.0,389085.5724509762,23.0,699352.7322646048,1088438.304715581
31,0x16b70f44719b227278a2dc1122e8106cc929ecd1,WETH,LUNA,434,1063.90088809098186041,12521290097.051526948390369987,5582817.610212857192016334884582472,3.0,3.0,428.0,258.0,1131304.0274413167,170.0,967769.7721256922,2099073.799567009
32,0x8c54aa2a32a779e6f6fbea568ad85a19e0109c26,FEI,USDC,17,377918.848926755853581238,377941.749398,4382733.246858757312540098000000001,0.0,0.0,17.0,3.0,127000.23448293067,14.0,251010.42312177163,378010.6576047023
33,0xd83d78108dd0d1dffff11ea3f99871671a52488b,PAX,WETH,51,1067011.469954021157934081,545.760870104385070004,19582233.42423660157374354524848003,0.0,0.0,51.0,29.0,561694.1282527029,22.0,505614.4066924351,1067308.534945138
34,0xb07fe2f407f971125d4eb1977f8acee8846c7324,APE,USDC,42,10734.919076290933401794,80058.37804,1597012.744627731901669199748035537,0.0,0.0,42.0,17.0,43550.98993899999,25.0,36507.388101000004,80058.37804
35,0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9,agEUR,WETH,80,873302.409145978808817715,477.268227069062493945,8319732.884529574742458950582648959,0.0,1.0,79.0,41.0,454348.027420925,38.0,479009.6324309268,933357.6598518518
36,0x9febc984504356225405e26833608b17719c82ae,1INCH,USDC,31,105940.157660829670969037,104679.697573,4709634.557809561436440003033771613,0.0,0.0,31.0,11.0,33247.91469206618,20.0,69996.16883327196,103244.08352533815
37,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD,USDC,41,549871.713731205089975216,549775.330808,23956341.09570019515792114292671631,0.0,0.0,41.0,25.0,444480.88986600004,16.0,105294.44094199999,549775.330808
38,0x4c54ff7f1c424ff5487a32aad0b48b19cbaf087f,NEXO,WETH,106,474799.336165881452854829,309.091516276087219553,5043948.393465036010213198959826877,1.0,4.0,101.0,38.0,361334.55099864036,63.0,246695.85606577893,608030.4070644192
39,0xa21ed0af81d7cdaebd06d1150c166821cfcd64ff,1INCH,USDT,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
40,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC,WETH,121,1079967.399313445611616656,349.037267712121272449,11126022.78051405342641204898238025,1.0,1.0,119.0,53.0,315184.8393655595,66.0,371471.3110806008,686656.1504461602
41,0xbd5fdda17bc27bb90e37df7a838b1bfc0dc997f5,USDC,EURS,50,10263597.855413,9561490.2,8693166.405840956352799877133800053,4.0,3.0,43.0,20.0,5567042.985241,23.0,4696554.870172001,10263597.855413001
42,0x39529e96c28807655b5856b3d342c6225111770e,TUSD,USDC,16,333048.139063422249674485,333038.663483,10061091.383434920850149713,0.0,0.0,16.0,11.0,172806.81868675217,5.0,160308.26031180035,333115.0789985525
43,0x151ccb92bc1ed5c6d0f9adb5cec4763ceb66ac7f,ETH2x-FLI,WETH,126,39790.735898022192099762,570.468022947164071407,11468075.4771190073634910287606144,1.0,0.0,125.0,49.0,502671.3332983931,76.0,619466.5380227847,1122137.8713211778
44,0x298b7c5e0770d151e4c5cf6cca4dae3a3ffc8e27,MIM,USDC,23,118369.88984278897974668,117993.938487,885900.4948408226931176808840532329,0.0,0.0,23.0,19.0,45041.350474,4.0,72952.588013,117993.938487
45,0xef9a9283440b2d7efb9c7dcc17e94e234d5ccccd,sILV2,WETH,166,7225.247945284810225509,678.261720808662266831,2698971.983776702148440338165172681,2.0,3.0,161.0,86.0,593852.232997144,75.0,733331.8864320574,1327184.1194292014
46,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,WETH,CRV,51,433.637223734408936056,695694.428108555785227296,7364158.520524431447757851963967809,2.0,1.0,48.0,24.0,322867.64383566723,24.0,526687.4357341522,849555.0795698194
47,0xb65fc555b0e970b16329a48e45cfa14fce9a36a4,DAI,PAX,3,218225.091022760863551903,218242.116905832314317313,5012664.375534248103854089235393667,0.0,0.0,3.0,1.0,9850.0,2.0,208362.90070761097,218212.90070761097
48,0x4e0924d3a751be199c426d52fb1f2337fa96f736,LUSD,USDC,12,67748.002003334764378479,68121.143307,1408617.090442427211956833499056912,0.0,0.0,12.0,6.0,29206.20026,6.0,38914.943047,68121.143307
49,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,FUN,WETH,74,88900665.51901065,411.562528586524243671,4894846.936608032165578486053900006,0.0,0.0,74.0,33.0,389257.8054250917,41.0,414747.78858234716,804005.5940074389
