,id,token0,token1,pastValidDays,pastTotalVolumeUSD,avgDailyVolumeUSD
0,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC,WETH,30,17315264879.98189,577175495.9993964
1,0x3416cf6c708da44db2624d63ea0aaef7113527c6,USDC,USDT,30,2772882956.7168536,92429431.89056179
2,0x4585fe77225b41b697c938b018e2ac67ac5a20c0,WBTC,WETH,30,2597097108.0275354,86569903.60091785
3,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC,WETH,30,2490822638.781994,83027421.29273313
4,0xcbcdf9626bc03e24f779434178a73a0b4bad62ed,WBTC,WETH,30,1215898435.9226599,40529947.86408866
5,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH,USDT,30,863943146.2470315,28798104.87490105
6,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH,USDT,30,845140894.0718837,28171363.135729454
7,0x5777d92f208679db4b9778590fa3cab3ac9e2168,DAI,USDC,30,727922642.159368,24264088.071978934
8,0x99ac8ca7087fa4a2a1fb6357269965a2014abc35,WBTC,USDC,30,725013726.7575332,24167124.225251105
9,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,DAI,WETH,30,305884384.0483033,10196146.134943444
10,0x60594a405d53811d3bc4766596efd80fd545a270,DAI,WETH,30,298697412.54599345,9956580.418199781
11,0x7858e59e0c01ea06df3af3d20ac7b0003275d4bf,USDC,USDT,30,175542047.71027282,5851401.590342428
12,0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,HEX,USDC,30,173811787.795772,5793726.259859066
13,0x9a834b70c07c81a9fcd6f22e842bf002fbffbe4d,FRAX,USDC,30,173774779.56902102,5792492.652300701
14,0xac4b3dacb91461209ae9d41ec517c2b9cb1b7daf,APE,WETH,30,173720032.65051794,5790667.755017265
15,0x4b5ab61593a2401b1075b90c04cbcdd3f87ce011,WETH,LOOKS,30,146963329.29572353,4898777.643190784
16,0x1d42064fc4beb5f8aaf85f4617ae8b3b5b8bd801,UNI,WETH,30,129264413.07383683,4308813.769127894
17,0x6c6bc977e13df9b0de53b251522280bb72383700,DAI,USDC,30,122999266.84899133,4099975.5616330444
18,0x290a6a7460b308ee3f19023d2d00de604bcf5b42,MATIC,WETH,30,110383937.90889713,3679464.5969632375
19,0xa6cc3c2531fdaa6ae1a3ca84c2855806728693e8,LINK,WETH,30,85117151.89405552,2837238.3964685174
20,0xf4ad61db72f114be877e87d62dc5e7bd52df4d9b,LDO,WETH,30,69136916.45446508,2304563.8818155024
21,0x735a26a57a0a0069dfabd41595a970faf5e1ee8b,agEUR,USDC,30,66716912.26837699,2223897.0756125664
22,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC,WETH,30,65635742.89912875,2187858.096637625
23,0xd83d78108dd0d1dffff11ea3f99871671a52488b,PAX,WETH,30,61515855.2661602,2050528.5088720066
24,0x29f0096512b4af1d689c1a11a867a6e707a8dcde,FUN,WETH,30,61369106.47259512,2045636.8824198372
25,0x92560c178ce069cc014138ed3c2f5221ba71f58a,WETH,ENS,30,42435516.93542406,1414517.231180802
26,0x64a078926ad9f9e88016c199017aea196e3899e1,WETH,BTT,30,36651679.22287657,1221722.6407625524
27,0xe8c6c9227491c0a8156a0106a0204d881bb7e531,MKR,WETH,30,36534379.9794084,1217812.66598028
28,0x8db1b906d47dfc1d84a87fc49bd0522e285b98b9,agEUR,WETH,30,35783390.945166595,1192779.6981722198
29,0x82c427adfdf2d245ec51d8046b41c4ee87f0d29c,WETH,oSQTH,30,35201847.92009298,1173394.930669766
30,0x3730ecd0aa7eb9b35a4e89b032bef80a1a41aa7f,WBTC,renBTC,30,34531522.19071233,1151050.7396904111
31,0x00cef0386ed94d738c8f8a74e8bfd0376926d24c,BUSD,USDC,30,30460299.745999005,1015343.3248666335
32,0xcb0c5d9d92f4f2f80cce7aa271a1e148c226e19d,RAI,DAI,30,28792003.947626714,959733.4649208904
33,0xdf50fbde8180c8785842c8e316ebe06f542d3443,FEI,USDC,30,28330882.495576523,944362.7498525508
34,0x5ab53ee1d50eef2c1dd3d5402789cd27bb52c1bb,AAVE,WETH,30,26548505.561601285,884950.1853867095
35,0x6ab3bba2f41e7eaa262fa5a1a9b3932fa161526f,WBTC,WETH,30,26436851.296150647,881228.3765383549
36,0x486263aa56d1b49d78dea765754164b880c99954,FUN,USDC,30,25950867.57619699,865028.9192065664
37,0xd0fc8ba7e267f2bc56044a7715a489d851dc6d78,UNI,USDC,30,25947598.238901008,864919.9412967003
38,0x2f62f2b4c5fcd7570a709dec05d68ea19c82a9ec,SHIB,WETH,30,25022417.708918877,834080.590297296
39,0x1c5c60bef00c820274d4938a5e6d04b124d4910b,USDD,USDC,30,24447996.767663006,814933.2255887669
40,0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,FRAX,USDC,30,22287657.173922002,742921.9057974
41,0x39529e96c28807655b5856b3d342c6225111770e,TUSD,USDC,30,22176490.281978212,739216.342732607
42,0x1a349a3397a8431eed8d94a05f88f9001117fcaa,FUN,USDT,30,21976943.060179066,732564.7686726355
43,0x1c98562a2fab5af19d8fb3291a36ac3c618835d9,Metis,WETH,30,21927119.71754329,730903.9905847763
44,0x24ee2c6b9597f035088cda8575e9d5e15a84b9df,QNT,WETH,30,21330255.535915714,711008.5178638571
45,0x5c128d25a21f681e678cb050e551a895c9309945,BIT,WETH,30,21226534.686168034,707551.1562056012
46,0x4c83a7f819a5c37d64b4c5a2f8238ea082fa1f4e,WETH,CRV,30,20664687.243888024,688822.9081296008
47,0x75bff91af9878f5ec3fede9b52d51159afc2430a,FUN,DAI,30,20106354.28139336,670211.8093797787
48,0xe15e6583425700993bd08f51bf6e7b73cd5da91b,WBTC,BADGER,30,18739390.679276876,624646.3559758959
49,0x93c212b82c41dc99ba8ff5b21e03946da567ae6f,SHIT,WETH,30,18242840.75534441,608094.6918448136
