,token,total_tvl
0,{'symbol': 'WETH'},132522249.87700544
1,{'symbol': 'USDC'},23841179.535306044
2,{'symbol': 'YFI'},3366140.9085822986
3,{'symbol': 'DAI'},11868619.21276009
4,{'symbol': 'LINK'},3791843.381627138
5,{'symbol': 'DIA'},383139.5350510689
6,{'symbol': 'SNX'},3912922.7096752
7,{'symbol': 'BZRX'},1709553.224403518
8,{'symbol': 'LEND'},3555053.411122336
9,{'symbol': 'COMP'},1397325.163167816
10,{'symbol': 'TRADE'},565701.5354897847
11,{'symbol': 'MTA'},4690477.767181901
12,{'symbol': 'wNXM'},386835.0599710108
13,{'symbol': 'UMA'},3033519.070383648
14,{'symbol': 'REN'},1284777.252517058
15,{'symbol': 'ANT'},4035293.7297890335
16,{'symbol': 'YFII'},26493.67821678569
17,{'symbol': 'STAKE'},286803.86058948876
18,{'symbol': 'XRT'},166144.9004981153
19,{'symbol': 'BAND'},379188.9965937596
20,{'symbol': 'sUSD'},64141.49250214495
21,{'symbol': 'RSR'},787790.5008067882
22,{'symbol': 'WBTC'},3127788.460259053
23,{'symbol': 'XOR'},1480117.736336238
24,{'symbol': 'TRB'},228394.56880136524
25,{'symbol': 'LID'},1449029.1275096626
26,{'symbol': 'AKRO'},214316.5493151708
27,{'symbol': 'TEND'},662115.2255830318
28,{'symbol': 'STA'},577678.0467444821
29,{'symbol': 'RING'},438357.31598418177
30,{'symbol': 'DEXT'},343211.6788330921
31,{'symbol': 'DEC'},660670.433250578
32,{'symbol': 'MKR'},3635572.03993077
33,{'symbol': 'DOS'},131621.01907596755
34,{'symbol': 'LRC'},1122929.6561599916
35,{'symbol': 'ALEPH'},1983203.9989970955
36,{'symbol': 'UBT'},1450670.436484728
37,{'symbol': 'MINI'},3075.90584916685
38,{'symbol': 'DF'},987866.3079832755
39,{'symbol': 'KTON'},195634.74918341424
40,{'symbol': 'HEX'},4628594.331470266
41,{'symbol': 'BAT'},643598.0001687623
42,{'symbol': 'USDT'},11386228.866666127
43,{'symbol': 'AMPL'},35839290.64740261
44,{'symbol': 'SWAP'},1904239.3031502224
45,{'symbol': 'RMPL'},1499086.469314348
46,{'symbol': 'XAMP'},702677.8979610013
47,{'symbol': 'DMG'},2300411.17272592
48,{'symbol': 'HEX2T'},462229.7873205552
49,{'symbol': 'KNC'},983391.9610188348
