,token,total_tvl
0,{'symbol': 'USDC'},462772205.81201965
1,{'symbol': 'WETH'},1694371082.5101979
2,{'symbol': 'DAI'},371483797.87881696
3,{'symbol': 'WBTC'},246901682.77947426
4,{'symbol': 'UNI'},114386520.5729846
5,{'symbol': 'TEND'},40960.14864932976
6,{'symbol': 'LINK'},75571960.6396086
7,{'symbol': 'WISE'},228958349.89038908
8,{'symbol': 'BAC'},83491814.04932958
9,{'symbol': 'YFI'},40230062.46660753
10,{'symbol': 'AAVE'},25049564.366428856
11,{'symbol': 'LRC'},46479244.59860828
12,{'symbol': 'FRAX'},146315091.83258426
13,{'symbol': 'MKR'},32336907.96421977
14,{'symbol': 'SNX'},14911382.9362647
15,{'symbol': 'ESD'},9898804.179899171
16,{'symbol': 'CEL'},15252533.728824211
17,{'symbol': 'DPI'},41145972.388148256
18,{'symbol': 'BAO'},1312203.3583079183
19,{'symbol': 'API3'},2779147.1716518584
20,{'symbol': 'POLS'},8021762.940083704
21,{'symbol': 'LON'},16744923.532523805
22,{'symbol': 'MPH'},2229647.1442369544
23,{'symbol': 'PRQ'},1714650.0777538116
24,{'symbol': 'REN'},9738296.513885478
25,{'symbol': 'RSR'},5467004.238200777
26,{'symbol': 'UST'},12342249.620196674
27,{'symbol': 'ALBT'},2060210.8960277808
28,{'symbol': 'HEX'},8456346.43094856
29,{'symbol': 'RAMP'},3166257.224793229
30,{'symbol': 'STAKE'},6104187.1548171835
31,{'symbol': 'PERP'},5354284.659531444
32,{'symbol': 'RBC'},526724.8857470647
33,{'symbol': 'SPI'},1401248.952294921
34,{'symbol': 'BOND'},13454312.138075156
35,{'symbol': '1INCH'},996335.5998052309
36,{'symbol': 'USDT'},266138533.42840344
37,{'symbol': 'BAS'},12423693.583158892
38,{'symbol': 'DSD'},16054432.623334521
39,{'symbol': 'ROOK'},4467500.094337372
40,{'symbol': 'CRV'},2854157.3892673487
41,{'symbol': 'AMPL'},29110392.544709306
42,{'symbol': 'renBTC'},23250048.86645446
43,{'symbol': 'GRT'},5302043.112831939
44,{'symbol': 'ZERO'},1383822.2290688837
