,token,total_tvl
0,{'symbol': 'WETH'},961052242.2513458
1,{'symbol': 'USDC'},227003228.91716614
2,{'symbol': 'DAI'},141206946.60756874
3,{'symbol': 'WBTC'},210768796.85356405
4,{'symbol': 'UNI'},56621367.81766462
5,{'symbol': 'YFI'},20870838.033677723
6,{'symbol': 'KP3R'},2148109.865051932
7,{'symbol': 'LINK'},41866414.77503172
8,{'symbol': 'AAVE'},13738217.546556383
9,{'symbol': 'PICKLE'},11147093.85320891
10,{'symbol': 'HEX'},4600814.622689256
11,{'symbol': 'ESD'},26507332.288325835
12,{'symbol': 'CEL'},9497344.033874845
13,{'symbol': 'DPI'},45052485.63091013
14,{'symbol': 'CORE'},30033041.36250012
15,{'symbol': 'YFL'},3759690.227330884
16,{'symbol': 'FARM'},16728614.904283924
17,{'symbol': 'SNX'},6765808.759467097
18,{'symbol': 'OCEAN'},2504680.9585345546
19,{'symbol': 'YFIM'},6391485.3202059325
20,{'symbol': 'SMARTCREDIT'},546749.8205375468
21,{'symbol': 'MKR'},9894691.960482627
22,{'symbol': 'YAX'},2833467.863492979
23,{'symbol': 'RSR'},2364981.9173759734
24,{'symbol': 'REN'},4508993.457298063
25,{'symbol': 'STAKE'},2425702.9116948606
26,{'symbol': 'ORAI'},936575.9421005715
27,{'symbol': 'HEGIC'},790226.6096727706
28,{'symbol': 'BID'},1073387.534548161
29,{'symbol': 'BOND'},7874466.941239123
30,{'symbol': 'DIA'},2220695.0379337566
31,{'symbol': 'XOR'},1803981.9858028064
32,{'symbol': 'CVP'},3625663.5545078134
33,{'symbol': 'CIBS'},1838186.2675911612
34,{'symbol': 'LRC'},6143423.597624898
35,{'symbol': 'SYN'},910058.1068418035
36,{'symbol': 'STRONG'},816742.5061752623
37,{'symbol': 'MTA'},2319858.6373275844
38,{'symbol': 'QNT'},734256.4694802619
39,{'symbol': 'TEND'},37594.97595189156
40,{'symbol': 'COMP'},2838331.731038164
41,{'symbol': 'USDT'},171408990.41660964
42,{'symbol': 'AMPL'},20609279.551046778
43,{'symbol': 'ROOK'},900508.9008573481
44,{'symbol': 'Yf-DAI'},3176029.653583483
45,{'symbol': 'CRV'},1280019.1656331136
46,{'symbol': 'SURF'},2213480.269936832
47,{'symbol': 'renBTC'},7940399.509077414
