,token,total_tvl
0,{'symbol': 'WETH'},2080102993.8388827
1,{'symbol': 'USDC'},420994415.0034797
2,{'symbol': 'SHIB'},16164777.992507167
3,{'symbol': 'DAI'},126177509.97224922
4,{'symbol': 'WBTC'},320992319.2542959
5,{'symbol': 'UNI'},229090496.08280143
6,{'symbol': 'TEND'},27414.784108375276
7,{'symbol': 'AKITA'},3496018.8359681205
8,{'symbol': 'LINK'},102503595.45588493
9,{'symbol': 'AIOZ'},2570801.327221761
10,{'symbol': 'MKR'},49545822.32119517
11,{'symbol': 'CARDS'},8476255.59631555
12,{'symbol': 'ERN'},15495630.905946244
13,{'symbol': 'PAID'},6348336.400973771
14,{'symbol': 'UDT'},1776704.421788609
15,{'symbol': 'MATIC'},8357767.643991474
16,{'symbol': 'PMON'},3383094.893163377
17,{'symbol': 'DPI'},64260497.025682546
18,{'symbol': '⚗️'},27101911.11192116
19,{'symbol': 'WOO'},3579232.1285699573
20,{'symbol': 'BLANK'},4529972.19857288
21,{'symbol': 'XOR'},16789969.543741755
22,{'symbol': 'SHOPX'},2444746.3873658315
23,{'symbol': 'AAVE'},35778942.70852393
24,{'symbol': '10SET'},9019766.333635248
25,{'symbol': 'LEASH'},1230208.457393599
26,{'symbol': 'RAI'},118036485.15504643
27,{'symbol': 'VSP'},18123019.16528386
28,{'symbol': 'eRSDL'},37292307.47815254
29,{'symbol': 'ETH2x-FLI'},12764818.76077132
30,{'symbol': 'CEL'},19087497.729301047
31,{'symbol': 'POLS'},23272077.36202967
32,{'symbol': 'LABS'},2614324.743635251
33,{'symbol': 'RSR'},9787159.052175213
34,{'symbol': 'KYL'},3803001.1624247697
35,{'symbol': 'SPI'},9136864.62841718
36,{'symbol': 'HOT'},5256450.29676543
37,{'symbol': 'LPOOL'},22490974.36532096
38,{'symbol': 'STAKE'},9779245.96199092
39,{'symbol': 'XTK'},9941565.579651391
40,{'symbol': 'USDT'},361796311.80975163
41,{'symbol': 'SUPER'},7522129.876910972
42,{'symbol': 'VISR'},17346776.1179165
43,{'symbol': 'VRA'},8307538.899249085
44,{'symbol': 'AMPL'},23111452.139386255
45,{'symbol': 'ID'},2565985.366779156
46,{'symbol': 'CRV'},11718362.56422568
47,{'symbol': 'ROOK'},11458187.419566669
48,{'symbol': 'BONDLY'},3947166.385764772
49,{'symbol': 'RARI'},4302397.719648503
