,token,total_tvl
0,{'symbol': 'USDC'},256894415.39071414
1,{'symbol': 'WETH'},944153197.1984001
2,{'symbol': 'SAITAMA'},12188417.944478378
3,{'symbol': 'STRONG'},5660082.287404405
4,{'symbol': 'X2Y2'},6642578.81371793
5,{'symbol': 'TERA'},20431468.74044298
6,{'symbol': 'MRI'},3671204.6123752207
7,{'symbol': 'PAXG'},28502610.379673637
8,{'symbol': 'DAI'},25788086.828619897
9,{'symbol': 'ELON'},22954490.32726305
10,{'symbol': 'HEX'},2283797.7485156716
11,{'symbol': 'SAND'},11760726.587480357
12,{'symbol': 'BOND'},11295211.982363047
13,{'symbol': 'HIGH'},7497436.157029754
14,{'symbol': 'TOKE'},120356543.27448957
15,{'symbol': 'XMON'},11837220.385496724
16,{'symbol': 'UNI'},38773109.10655143
17,{'symbol': 'MC'},54237106.4918274
18,{'symbol': 'VADER'},5945521.277413932
19,{'symbol': 'STARL'},10111263.178283794
20,{'symbol': 'RBN'},3497336.755031029
21,{'symbol': 'SHINJA'},23834155.435099486
22,{'symbol': 'SHIB'},4487743.5728354
23,{'symbol': 'ALI'},2388527.749113744
24,{'symbol': 'Metis'},2070858.9415388005
25,{'symbol': 'ERN'},7710839.196819138
26,{'symbol': 'UFO'},12010418.055276448
27,{'symbol': 'LDO'},142844.09823150295
28,{'symbol': 'WOO'},8389499.586484974
29,{'symbol': 'KUMA'},5530802.679964855
30,{'symbol': 'POLS'},5599112.954788757
31,{'symbol': 'WILD'},9052566.131581437
32,{'symbol': 'BOBA'},1841782.4951933676
33,{'symbol': 'WBTC'},30464040.125105094
34,{'symbol': 'DOP'},1152834.4876956793
35,{'symbol': 'AUDIO'},5737473.517258377
36,{'symbol': 'MPL'},2844067.046785021
37,{'symbol': 'DG'},4674717.977230213
38,{'symbol': 'ShibDoge'},8238087.601113655
39,{'symbol': 'USDT'},208235538.29064018
40,{'symbol': 'CULT'},533880.762891708
41,{'symbol': 'LOOKS'},732288.9310222322
42,{'symbol': 'WRLD'},67554.40909660648
43,{'symbol': 'SUPER'},19731138.610300504
44,{'symbol': 'BEAN'},9528681.578174785
45,{'symbol': 'FOX'},23837419.588430457
46,{'symbol': 'FLOKI'},5316299.431939466
47,{'symbol': 'AMPL'},6643246.4877600605
48,{'symbol': 'CRV'},1985189.469523964
