,token,total_tvl
0,{'symbol': 'USDC'},324043272.82172835
1,{'symbol': 'WETH'},1326161537.5474298
2,{'symbol': 'FEI'},245120504.93242744
3,{'symbol': 'HEX'},32455911.258477427
4,{'symbol': 'DAI'},73089119.1867917
5,{'symbol': 'KOKO'},4802930.614537375
6,{'symbol': 'STRONG'},8734091.633258393
7,{'symbol': 'UNI'},88951912.30033915
8,{'symbol': 'SAITAMA'},8729190.244070979
9,{'symbol': 'LINK'},52451096.78956667
10,{'symbol': 'WBTC'},130887217.90246646
11,{'symbol': 'DERC'},5764628.716419647
12,{'symbol': 'STARL'},7017171.156963392
13,{'symbol': 'SHIB'},4106777.440432276
14,{'symbol': 'BOND'},26033875.407488905
15,{'symbol': 'SAND'},22479669.71182964
16,{'symbol': 'FLOKI'},7160654.489198159
17,{'symbol': 'CVP'},5388174.926228009
18,{'symbol': 'CARDS'},14397716.749436324
19,{'symbol': '⚗️'},27542471.96025827
20,{'symbol': 'UFO'},6437940.461864665
21,{'symbol': 'WOO'},10071306.039098935
22,{'symbol': 'TOKE'},61618973.201956816
23,{'symbol': 'MKR'},26525588.57165022
24,{'symbol': 'CELL'},3227678.6337504387
25,{'symbol': 'ALBT'},5311619.6367218355
26,{'symbol': 'AUDIO'},7448778.3312967885
27,{'symbol': 'DBUY'},3176983.1429128535
28,{'symbol': 'RAI'},28775933.455211308
29,{'symbol': 'DXO'},822000.207701239
30,{'symbol': 'TORN'},13926470.74988178
31,{'symbol': 'STAK'},2347590.906328721
32,{'symbol': 'eXRD'},13341546.301295575
33,{'symbol': 'LGCY'},3597825.7680776934
34,{'symbol': 'PERP'},8931260.488489697
35,{'symbol': 'STAKE'},4988075.522727452
36,{'symbol': 'USDT'},212299772.8121435
37,{'symbol': 'VEMP'},3967817.3851573113
38,{'symbol': 'SUPER'},15205139.940179463
39,{'symbol': 'DPX'},15771821.970907792
40,{'symbol': 'RLY'},26190054.723665647
41,{'symbol': 'COTI'},4301557.702672128
42,{'symbol': 'LUNA'},5482274.7673826525
43,{'symbol': 'BEAN'},2097689.4527747408
44,{'symbol': 'ZCX'},3850907.6279262295
45,{'symbol': 'CRV'},4626649.655379245
46,{'symbol': 'NTVRK'},1370925.0716809558
47,{'symbol': 'REEF'},1380564.0196141617
48,{'symbol': 'RGT'},3253453.160416124
