,token,total_tvl
0,{'symbol': 'USDC'},404741531.19075024
1,{'symbol': 'WETH'},2055107978.0439827
2,{'symbol': 'MC'},120465031.24964406
3,{'symbol': 'FEI'},292233261.27770907
4,{'symbol': 'SAITAMA'},28385733.652300864
5,{'symbol': 'VADER'},5768798.6721883165
6,{'symbol': 'SHINJA'},9184266.3217546
7,{'symbol': 'HEX'},24862699.16574239
8,{'symbol': 'SAND'},65686981.36307143
9,{'symbol': 'DAI'},85752313.04777312
10,{'symbol': 'ELON'},38014193.071225576
11,{'symbol': 'UFO'},29126896.543377317
12,{'symbol': 'STRONG'},11354678.235208549
13,{'symbol': 'SHIB'},10189395.603985606
14,{'symbol': 'STARL'},21378730.3210562
15,{'symbol': 'FLOKI'},18333462.354567237
16,{'symbol': 'UNI'},88745141.94999337
17,{'symbol': 'TOKE'},185688622.87832525
18,{'symbol': 'FLX'},34232394.71749815
19,{'symbol': 'WBTC'},166323525.66065675
20,{'symbol': 'LINK'},63837974.04087783
21,{'symbol': 'GM'},15582446.35713782
22,{'symbol': 'BOND'},23495361.134010967
23,{'symbol': 'WOO'},14342286.428407451
24,{'symbol': 'Metis'},1420813.8316569643
25,{'symbol': 'MATIC'},5354470.281284159
26,{'symbol': 'REQ'},8307526.45184436
27,{'symbol': 'WILD'},4771416.684823565
28,{'symbol': 'RACA'},18216492.01841023
29,{'symbol': 'XMON'},3985206.001548324
30,{'symbol': 'AAVE'},30453105.34982989
31,{'symbol': 'WAXE'},35812709.298201166
32,{'symbol': 'GALA'},177269.93782610423
33,{'symbol': 'IMPACTXP'},1157648.1894395223
34,{'symbol': 'DEPO'},1249435.247499969
35,{'symbol': 'GLCH'},3051954.0162105006
36,{'symbol': 'ACYC'},1809273.7650612595
37,{'symbol': 'HIGH'},1455635.7177104536
38,{'symbol': 'SUSHI'},1879883.5999479236
39,{'symbol': 'MANA'},9489620.57593906
40,{'symbol': 'DERC'},7012497.079662112
41,{'symbol': 'POLC'},4518728.396539925
42,{'symbol': 'USDT'},354869770.3236467
43,{'symbol': 'SUPER'},39880678.17929748
44,{'symbol': 'LUNA'},11799030.91790968
45,{'symbol': 'ICE'},6515483.784697128
46,{'symbol': 'FOX'},33930713.78380411
47,{'symbol': 'NTVRK'},4378254.423622985
