,token,total_tvl
0,{'symbol': 'USDC'},381629723.59245336
1,{'symbol': 'WETH'},1731329584.4764073
2,{'symbol': 'FEI'},332562090.3851466
3,{'symbol': 'HEX'},29438383.568282366
4,{'symbol': 'DAI'},88267349.96737023
5,{'symbol': 'KOKO'},7867390.017778985
6,{'symbol': 'STRONG'},9700326.804349933
7,{'symbol': 'UNI'},121945929.51827976
8,{'symbol': 'SAITAMA'},3281209.8271221155
9,{'symbol': 'LINK'},76766065.62917578
10,{'symbol': 'WBTC'},171551857.346975
11,{'symbol': 'DERC'},4646505.363550063
12,{'symbol': 'STARL'},10797436.79330284
13,{'symbol': 'SHIB'},5270402.43212456
14,{'symbol': 'BOND'},30489356.32557599
15,{'symbol': 'SAND'},38247822.84859815
16,{'symbol': 'FLOKI'},4932130.023709081
17,{'symbol': 'CVP'},5726134.75988835
18,{'symbol': 'CARDS'},27476753.550420083
19,{'symbol': '⚗️'},23258814.541484304
20,{'symbol': 'UFO'},9240953.087048704
21,{'symbol': 'WOO'},10690887.430754786
22,{'symbol': 'TOKE'},58795609.31366217
23,{'symbol': 'MKR'},51284896.021213934
24,{'symbol': 'CELL'},6488272.856197829
25,{'symbol': 'ALBT'},7513584.394577299
26,{'symbol': 'AUDIO'},10675086.713200139
27,{'symbol': 'DBUY'},4451166.922623023
28,{'symbol': 'RAI'},42627626.304961815
29,{'symbol': 'DXO'},659691.84085541
30,{'symbol': 'TORN'},18867106.78439364
31,{'symbol': 'STAK'},3277716.308798811
32,{'symbol': 'eXRD'},8650577.357355556
33,{'symbol': 'LGCY'},4868010.7878796095
34,{'symbol': 'PERP'},12679254.427463872
35,{'symbol': 'STAKE'},5746128.884542169
36,{'symbol': 'USDT'},306954893.4818609
37,{'symbol': 'VEMP'},7790548.968643
38,{'symbol': 'SUPER'},24867957.619574208
39,{'symbol': 'DPX'},10952775.087889884
40,{'symbol': 'RLY'},30321781.961925793
41,{'symbol': 'COTI'},4261983.06530858
42,{'symbol': 'LUNA'},6423504.6904792795
43,{'symbol': 'BEAN'},1241343.54995889
44,{'symbol': 'ZCX'},4289730.609109316
45,{'symbol': 'CRV'},3493561.874576747
46,{'symbol': 'NTVRK'},1950864.1187669649
47,{'symbol': 'REEF'},2022080.215926562
48,{'symbol': 'RGT'},3434904.540652472
