,token,total_tvl
0,{'symbol': 'WETH'},752701623.661286
1,{'symbol': 'USDC'},142551679.75069743
2,{'symbol': 'DAI'},128291868.97026211
3,{'symbol': 'SUSHI'},1709031.3108781376
4,{'symbol': 'YFI'},80862287.04980698
5,{'symbol': 'WBTC'},109945005.76363328
6,{'symbol': 'LINK'},42598623.20233531
7,{'symbol': 'CREAM'},11305518.513926784
8,{'symbol': 'sUSD'},1297006.971126136
9,{'symbol': 'LEND'},39841649.26990329
10,{'symbol': 'YFV'},577623.3215129863
11,{'symbol': 'COMP'},1443818.9274936724
12,{'symbol': 'SNX'},33095508.743333533
13,{'symbol': 'FARM'},5628487.21040203
14,{'symbol': 'YFL'},752786.4064281869
15,{'symbol': 'BAND'},834881.9644114824
16,{'symbol': 'wNXM'},1658627.5542377569
17,{'symbol': 'STAKE'},2270151.008664488
18,{'symbol': 'YFBETA'},671856.5953231992
19,{'symbol': 'TRADE'},2414372.73906348
20,{'symbol': 'CVP'},716137.7872612325
21,{'symbol': 'REN'},1131280.1239333188
22,{'symbol': 'MTA'},4544301.573757373
23,{'symbol': 'DIA'},929074.1036979037
24,{'symbol': 'OM'},1144449.6696621287
25,{'symbol': 'LRC'},5735143.3493646905
26,{'symbol': 'TEND'},377765.65956712014
27,{'symbol': 'BOOST'},3275862.0744458092
28,{'symbol': 'XOR'},1487378.1505599844
29,{'symbol': 'MKR'},1282040.3990109535
30,{'symbol': 'BOT'},1160708.0593563444
31,{'symbol': 'RSR'},1109167.918479537
32,{'symbol': 'CEL'},1150625.6187294773
33,{'symbol': 'KIF'},660192.5147702346
34,{'symbol': 'LAYER'},539708.003031166
35,{'symbol': 'XRT'},694624.1889234245
36,{'symbol': 'YFFS'},205348.48815606255
37,{'symbol': 'KEEP'},1304004.6446295397
38,{'symbol': 'DISTX'},818103.5775017822
39,{'symbol': 'USDT'},134235803.1508374
40,{'symbol': 'AMPL'},19172617.52074888
41,{'symbol': 'CRV'},1344275.3895554035
42,{'symbol': 'MEME'},479598.46537232306
43,{'symbol': 'SWAP'},2997448.8147587306
44,{'symbol': 'FSW'},934611.5834128263
45,{'symbol': 'SHROOM'},36986.56844664561
46,{'symbol': 'HEX2T'},732916.3742504492
47,{'symbol': 'XAMP'},917222.5387767015
48,{'symbol': 'KNC'},1123918.0034466528
