,token,total_tvl
0,{'symbol': 'USDC'},405472830.86305445
1,{'symbol': 'WETH'},2011957610.8395467
2,{'symbol': 'MC'},96293050.76977314
3,{'symbol': 'FEI'},294846930.2770927
4,{'symbol': 'SAITAMA'},27232590.82474481
5,{'symbol': 'VADER'},5219507.819332529
6,{'symbol': 'SHINJA'},12049355.490080249
7,{'symbol': 'HEX'},22165536.26810192
8,{'symbol': 'SAND'},62244514.89983672
9,{'symbol': 'DAI'},86621796.47430108
10,{'symbol': 'ELON'},36452534.40621635
11,{'symbol': 'UFO'},28282807.9633283
12,{'symbol': 'STRONG'},11037918.596575633
13,{'symbol': 'SHIB'},9828412.475246893
14,{'symbol': 'STARL'},20945589.97045887
15,{'symbol': 'FLOKI'},16955410.55921196
16,{'symbol': 'UNI'},80199766.37101449
17,{'symbol': 'TOKE'},175125033.66478866
18,{'symbol': 'FLX'},40685669.77162802
19,{'symbol': 'WBTC'},161303972.6868356
20,{'symbol': 'LINK'},60876067.05705513
21,{'symbol': 'GM'},14802454.271246323
22,{'symbol': 'BOND'},23444208.122129932
23,{'symbol': 'WOO'},13039125.6934329
24,{'symbol': 'Metis'},1413835.0580588144
25,{'symbol': 'MATIC'},5055704.569160457
26,{'symbol': 'REQ'},8150516.88897441
27,{'symbol': 'WILD'},4636835.64644294
28,{'symbol': 'RACA'},17082458.813633937
29,{'symbol': 'XMON'},4972000.091632016
30,{'symbol': 'AAVE'},27790781.964673962
31,{'symbol': 'WAXE'},33107561.217890203
32,{'symbol': 'GALA'},178424.8172486841
33,{'symbol': 'IMPACTXP'},961551.8367251642
34,{'symbol': 'DEPO'},1143865.8204025012
35,{'symbol': 'GLCH'},2553513.125405203
36,{'symbol': 'ACYC'},3676582.896589503
37,{'symbol': 'HIGH'},1445719.4763542963
38,{'symbol': 'SUSHI'},1678281.5677113133
39,{'symbol': 'MANA'},8425716.103455577
40,{'symbol': 'DERC'},6240487.381210884
41,{'symbol': 'POLC'},3949011.8921632087
42,{'symbol': 'USDT'},355667273.4683705
43,{'symbol': 'SUPER'},39367363.548805036
44,{'symbol': 'LUNA'},12399934.94505139
45,{'symbol': 'ICE'},6253510.91509867
46,{'symbol': 'FOX'},41038020.46204576
47,{'symbol': 'NTVRK'},3506386.718845276
