,token,total_tvl
0,{'symbol': 'WETH'},1750829577.706419
1,{'symbol': 'USDC'},322690194.65290177
2,{'symbol': 'DAI'},103705479.62552077
3,{'symbol': 'UNI'},179164415.73887137
4,{'symbol': 'TEND'},26425.83880844951
5,{'symbol': 'WBTC'},300125823.9956856
6,{'symbol': 'LINK'},76351959.70810115
7,{'symbol': 'RAI'},208714314.21555135
8,{'symbol': 'KYL'},5301675.565706208
9,{'symbol': 'VSP'},10625254.525130166
10,{'symbol': 'RAMP'},14174969.301069792
11,{'symbol': '⚗️'},9308923.17403022
12,{'symbol': 'POLS'},23587520.694961622
13,{'symbol': 'SPI'},7421516.097174441
14,{'symbol': 'MATIC'},7538953.448199955
15,{'symbol': 'OVR'},2339394.0189601625
16,{'symbol': 'NFY'},4329295.285942412
17,{'symbol': 'DOWS'},1651932.3030495788
18,{'symbol': 'eRSDL'},19359837.015607417
19,{'symbol': 'AUDIO'},6321514.915605834
20,{'symbol': 'SAND'},13525000.935645096
21,{'symbol': 'LYXe'},4220704.485820097
22,{'symbol': 'PERP'},12146586.946014656
23,{'symbol': 'DEGO'},5876106.420784319
24,{'symbol': 'UST'},22382690.76087892
25,{'symbol': 'ORN'},24531481.61472118
26,{'symbol': 'MUSE'},6922328.9751726985
27,{'symbol': 'DPI'},52390587.500458114
28,{'symbol': 'FARM'},12639226.013353236
29,{'symbol': 'SFI'},4281652.993948338
30,{'symbol': 'PAINT'},1094536.19322685
31,{'symbol': 'erowan'},1299602.704005607
32,{'symbol': 'AAVE'},30623038.44977438
33,{'symbol': 'OCEAN'},5496582.974879822
34,{'symbol': 'REVV'},3275250.6031286092
35,{'symbol': 'RSR'},7578335.439519446
36,{'symbol': 'JUP'},2764593.5606734324
37,{'symbol': 'MATTER'},3090610.068311738
38,{'symbol': 'MANA'},5289842.122536876
39,{'symbol': 'USDT'},331543495.2832656
40,{'symbol': 'SUPER'},9073516.923518945
41,{'symbol': 'HOGE'},2277241.816342256
42,{'symbol': 'B20'},5450015.558340156
43,{'symbol': 'CHAIN'},18384938.41790618
44,{'symbol': 'RLY'},18208908.5022041
45,{'symbol': 'RARI'},4244829.470407669
46,{'symbol': 'BONDLY'},4425219.177552501
47,{'symbol': 'SWAP'},13200169.384489616
48,{'symbol': 'ZERO'},1936586.805570584
49,{'symbol': 'ENJ'},5089603.453177942
