,token,total_tvl
0,{'symbol': 'USDC'},331974868.9377451
1,{'symbol': 'WETH'},1682111209.7370372
2,{'symbol': 'MC'},89419842.27157645
3,{'symbol': 'FEI'},288967851.61480135
4,{'symbol': 'SAITAMA'},24663524.220740728
5,{'symbol': 'VADER'},5579398.574060167
6,{'symbol': 'SHINJA'},22611707.700202312
7,{'symbol': 'HEX'},23901155.75390303
8,{'symbol': 'SAND'},63832680.366854854
9,{'symbol': 'DAI'},81511868.99689603
10,{'symbol': 'ELON'},35145212.40657317
11,{'symbol': 'UFO'},25220563.749517713
12,{'symbol': 'STRONG'},10638905.186824957
13,{'symbol': 'SHIB'},6148914.95092742
14,{'symbol': 'STARL'},20381241.88703684
15,{'symbol': 'FLOKI'},17600434.237794474
16,{'symbol': 'UNI'},57230124.65923943
17,{'symbol': 'TOKE'},141752497.0885944
18,{'symbol': 'FLX'},39130165.62427389
19,{'symbol': 'WBTC'},87263658.9459264
20,{'symbol': 'LINK'},24121204.940520845
21,{'symbol': 'GM'},12299468.178802893
22,{'symbol': 'BOND'},21544030.13445871
23,{'symbol': 'WOO'},13715687.549863609
24,{'symbol': 'Metis'},1304206.3827988857
25,{'symbol': 'MATIC'},4686484.010459969
26,{'symbol': 'REQ'},7623530.326528013
27,{'symbol': 'WILD'},4601342.208221021
28,{'symbol': 'RACA'},13472542.60044279
29,{'symbol': 'XMON'},5200250.9272398045
30,{'symbol': 'AAVE'},27100240.169774964
31,{'symbol': 'WAXE'},34090953.05501004
32,{'symbol': 'GALA'},197978.3587124454
33,{'symbol': 'IMPACTXP'},968748.894110537
34,{'symbol': 'DEPO'},884959.4071730269
35,{'symbol': 'GLCH'},2492134.7411616337
36,{'symbol': 'ACYC'},3396803.5170221142
37,{'symbol': 'HIGH'},1316858.3160418877
38,{'symbol': 'SUSHI'},1634025.3637845595
39,{'symbol': 'MANA'},8022302.860921248
40,{'symbol': 'DERC'},5797708.138759058
41,{'symbol': 'POLC'},3696616.0300030736
42,{'symbol': 'USDT'},280388638.2426001
43,{'symbol': 'SUPER'},34286627.6518294
44,{'symbol': 'LUNA'},11600179.335273487
45,{'symbol': 'ICE'},5526845.537465204
46,{'symbol': 'FOX'},35947762.621008806
47,{'symbol': 'NTVRK'},3300859.8782093334
