,token,total_tvl
0,{'symbol': 'WETH'},1611059246.856169
1,{'symbol': 'USDC'},363660023.3207953
2,{'symbol': 'SHIB'},4948512.99759837
3,{'symbol': 'ELON'},13673118.9924544
4,{'symbol': 'SAITAMA'},12344031.578707976
5,{'symbol': 'FEI'},276498826.65078425
6,{'symbol': 'GRO'},20796152.36724117
7,{'symbol': 'KUMA'},9966012.915185545
8,{'symbol': 'FLOKI'},9162122.393352415
9,{'symbol': 'HEX'},28549527.567996167
10,{'symbol': 'DAI'},85462413.52983166
11,{'symbol': 'STARL'},9502435.645092368
12,{'symbol': 'SAND'},31187382.707381807
13,{'symbol': 'KOKO'},6045751.641622673
14,{'symbol': 'KISHU'},5337409.105110463
15,{'symbol': 'STRONG'},11854475.720323056
16,{'symbol': 'AKITA'},5975897.517678978
17,{'symbol': 'WBTC'},180170991.45848835
18,{'symbol': 'UFO'},11862965.04097372
19,{'symbol': 'Mononoke-Inu'},552613.086122011
20,{'symbol': 'BOND'},28675853.70409485
21,{'symbol': 'UNI'},109469102.28007768
22,{'symbol': 'LEASH'},1125476.260129193
23,{'symbol': 'WOO'},14157298.056224402
24,{'symbol': 'TOKE'},106828157.24903968
25,{'symbol': '⚗️'},43561043.964428015
26,{'symbol': 'MANA'},3758864.7804721254
27,{'symbol': 'KEEP'},10575420.355641292
28,{'symbol': 'LINK'},67280422.61737211
29,{'symbol': 'KLEE'},1071309.5184797845
30,{'symbol': 'WILD'},2065669.2167697707
31,{'symbol': 'AAVE'},35163422.96414032
32,{'symbol': 'EJS'},657286.6674780685
33,{'symbol': 'BOOST'},9690739.222375518
34,{'symbol': 'MATIC'},4436813.563846509
35,{'symbol': 'DERC'},6539334.257729126
36,{'symbol': 'PYR'},1858852.2820198468
37,{'symbol': 'POLS'},12396031.691780739
38,{'symbol': 'FEG'},7928171.591270893
39,{'symbol': 'CELL'},3495463.700396789
40,{'symbol': 'FLX'},37644626.30583671
41,{'symbol': 'USDT'},235056637.36421683
42,{'symbol': 'SUPER'},22882948.383685376
43,{'symbol': 'ICE'},4508311.991449449
44,{'symbol': 'AMPL'},8831113.855158435
45,{'symbol': 'DPX'},3004856.0604570513
46,{'symbol': 'SMI'},1196758.9062726153
47,{'symbol': 'CRV'},6019911.747488561
48,{'symbol': 'NTVRK'},2097585.2132051745
