,token,total_tvl
0,{'symbol': 'USDC'},456552417.5846825
1,{'symbol': 'WETH'},2018314901.2778244
2,{'symbol': 'DAI'},158984793.21104056
3,{'symbol': 'WBTC'},398377715.4667469
4,{'symbol': 'UNI'},297135849.3080754
5,{'symbol': 'TEND'},59644.32470496813
6,{'symbol': 'LINK'},88620965.44430143
7,{'symbol': 'AAVE'},65430579.18280528
8,{'symbol': 'POLS'},18703946.684206817
9,{'symbol': 'PAID'},7359326.873559987
10,{'symbol': 'BAO'},9089921.895244792
11,{'symbol': 'DPI'},72122548.1578565
12,{'symbol': '1INCH'},4525724.546561401
13,{'symbol': 'MKR'},36808212.45323346
14,{'symbol': 'APY'},7820576.895064803
15,{'symbol': 'SNX'},24158172.49386492
16,{'symbol': 'FARM'},15407524.063918019
17,{'symbol': 'LON'},32311931.334275767
18,{'symbol': 'UST'},29410425.41893903
19,{'symbol': 'YFI'},17735521.389147624
20,{'symbol': 'BMI'},3962949.1575173745
21,{'symbol': 'SFI'},5045363.03978645
22,{'symbol': 'STAKE'},8960356.423115924
23,{'symbol': 'RBC'},7066875.764046608
24,{'symbol': 'MATIC'},1898920.530166788
25,{'symbol': 'REN'},7558246.682515174
26,{'symbol': 'UNISTAKE'},8154639.563032266
27,{'symbol': 'USDT'},317043990.6939506
28,{'symbol': 'POOLZ'},1818889.378866166
29,{'symbol': 'SUSHI'},5712855.605957866
30,{'symbol': 'FRAX'},131534667.730779
31,{'symbol': 'MIR'},2465979.982911999
32,{'symbol': 'SPI'},3290131.581289952
33,{'symbol': 'CEL'},19726386.2270094
34,{'symbol': 'NDX'},1657941.6600701408
35,{'symbol': 'ROOK'},15621606.9768812
36,{'symbol': 'BONDLY'},4688054.52650562
37,{'symbol': 'GRT'},14049396.365778951
38,{'symbol': 'SWAP'},7359192.3355435375
39,{'symbol': 'CRV'},10995669.526153848
40,{'symbol': 'ZERO'},837155.5170531566
41,{'symbol': 'AMPL'},39034328.157420956
42,{'symbol': 'ZKS'},14895693.720485069
43,{'symbol': 'REEF'},1240966.494436379
44,{'symbol': 'TVK'},2185938.47651212
45,{'symbol': 'RGT'},3928127.138863661
46,{'symbol': 'RARI'},1848253.0989952649
