,token,total_tvl
0,{'symbol': 'USDC'},291877876.10555047
1,{'symbol': 'WETH'},932965191.9712471
2,{'symbol': 'DAI'},284154332.950335
3,{'symbol': 'WBTC'},168473410.17000088
4,{'symbol': 'BASE'},2297071.8503252203
5,{'symbol': 'BAC'},113336037.10015497
6,{'symbol': 'ESD'},27458648.52825307
7,{'symbol': 'UNI'},67770374.31038651
8,{'symbol': 'API3'},2438821.381311232
9,{'symbol': 'TEND'},28703.80744227723
10,{'symbol': 'LINK'},33114498.761735216
11,{'symbol': 'YFI'},9421863.24008051
12,{'symbol': 'KP3R'},2645688.4017736004
13,{'symbol': 'AAVE'},15985539.752606532
14,{'symbol': 'CEL'},13377868.991639351
15,{'symbol': 'SNX'},7987666.58379852
16,{'symbol': 'POLS'},4205722.969046636
17,{'symbol': 'UST'},18075227.68667349
18,{'symbol': 'MPH'},1900503.5111646587
19,{'symbol': 'RFI'},1095135.1773003144
20,{'symbol': 'SFI'},1472080.0315849865
21,{'symbol': 'PRQ'},1311328.9022169863
22,{'symbol': 'SHARE'},2480289.9367998703
23,{'symbol': 'PICKLE'},9302942.72203784
24,{'symbol': 'HEX'},9498636.672722531
25,{'symbol': 'DPI'},27489672.00886872
26,{'symbol': 'XRT'},1339055.230534023
27,{'symbol': 'MKR'},14286454.846499152
28,{'symbol': 'FARM'},3858113.727976801
29,{'symbol': 'EDC'},4117102.0074997647
30,{'symbol': 'STAKE'},3744982.1729805954
31,{'symbol': 'ALBT'},1454027.6662807448
32,{'symbol': 'CVP'},4529090.105669207
33,{'symbol': 'YFL'},1168370.5949750468
34,{'symbol': 'XOR'},4224117.004593265
35,{'symbol': 'wNXM'},2044231.3451674376
36,{'symbol': 'REN'},5415337.422192581
37,{'symbol': 'LRC'},25204492.12401905
38,{'symbol': 'USDT'},209761277.44058385
39,{'symbol': 'BAS'},1755346.8724244465
40,{'symbol': 'DSD'},51359313.74825413
41,{'symbol': 'AMPL'},26041095.987953436
42,{'symbol': 'ROOK'},2000529.2969561685
43,{'symbol': 'DDIM'},1779077.0480837317
44,{'symbol': 'renBTC'},14333938.014454024
45,{'symbol': 'CRV'},1273931.3188285748
46,{'symbol': 'Yf-DAI'},4363493.241385361
