,token,total_tvl
0,{'symbol': 'USDC'},357248575.820154
1,{'symbol': 'WETH'},1509388843.3566976
2,{'symbol': 'FEI'},290375139.78373086
3,{'symbol': 'HEX'},31478377.038359597
4,{'symbol': 'DAI'},81935042.73163995
5,{'symbol': 'KOKO'},5977493.645306406
6,{'symbol': 'STRONG'},8621948.40966048
7,{'symbol': 'UNI'},106330012.14926264
8,{'symbol': 'SAITAMA'},4723572.72208725
9,{'symbol': 'LINK'},68361505.71110584
10,{'symbol': 'WBTC'},150862392.5032646
11,{'symbol': 'DERC'},5181808.293393875
12,{'symbol': 'STARL'},9796739.021325633
13,{'symbol': 'SHIB'},4874646.683749349
14,{'symbol': 'BOND'},27349122.049331985
15,{'symbol': 'SAND'},30412094.601396102
16,{'symbol': 'FLOKI'},7329940.482846816
17,{'symbol': 'CVP'},4746776.527770891
18,{'symbol': 'CARDS'},16602510.091661485
19,{'symbol': '⚗️'},27702396.275742687
20,{'symbol': 'UFO'},7464272.297919824
21,{'symbol': 'WOO'},10159610.370166937
22,{'symbol': 'TOKE'},48369374.67396202
23,{'symbol': 'MKR'},42134961.49646192
24,{'symbol': 'CELL'},4913351.546951097
25,{'symbol': 'ALBT'},6605436.531268697
26,{'symbol': 'AUDIO'},8700888.721547894
27,{'symbol': 'DBUY'},4769888.669042624
28,{'symbol': 'RAI'},35479628.839317225
29,{'symbol': 'DXO'},1289592.1987868408
30,{'symbol': 'TORN'},17176263.335547596
31,{'symbol': 'STAK'},3072850.185999117
32,{'symbol': 'eXRD'},7433832.226726063
33,{'symbol': 'LGCY'},6744642.666133773
34,{'symbol': 'PERP'},11347373.466063688
35,{'symbol': 'STAKE'},6147824.936453547
36,{'symbol': 'USDT'},246987244.90071702
37,{'symbol': 'VEMP'},5431139.159835977
38,{'symbol': 'SUPER'},19752174.160421778
39,{'symbol': 'DPX'},10881823.43602912
40,{'symbol': 'RLY'},31604623.965357907
41,{'symbol': 'COTI'},3498778.0075387843
42,{'symbol': 'LUNA'},6187363.349585619
43,{'symbol': 'BEAN'},1391535.2475420039
44,{'symbol': 'ZCX'},5127954.5052410625
45,{'symbol': 'CRV'},4477124.570995981
46,{'symbol': 'NTVRK'},1778261.6931584491
47,{'symbol': 'REEF'},1815915.201579637
48,{'symbol': 'RGT'},3472409.9572366024
