,token,total_tvl
0,{'symbol': 'USDC'},292299657.20384556
1,{'symbol': 'WETH'},924491888.5220649
2,{'symbol': 'SAITAMA'},13283720.270035595
3,{'symbol': 'STRONG'},5928113.257911866
4,{'symbol': 'X2Y2'},8002289.687964648
5,{'symbol': 'TERA'},9943686.833781345
6,{'symbol': 'MRI'},6668970.503042583
7,{'symbol': 'PAXG'},27186726.636239596
8,{'symbol': 'DAI'},25416216.819291767
9,{'symbol': 'ELON'},22455129.1055811
10,{'symbol': 'HEX'},19212626.931480557
11,{'symbol': 'SAND'},20362732.614069097
12,{'symbol': 'BOND'},10712392.844560146
13,{'symbol': 'HIGH'},5467960.206802338
14,{'symbol': 'TOKE'},120175617.91451316
15,{'symbol': 'XMON'},10028902.740122812
16,{'symbol': 'UNI'},32105564.627838098
17,{'symbol': 'MC'},50143877.527695455
18,{'symbol': 'VADER'},6857607.704315537
19,{'symbol': 'STARL'},9831953.868197992
20,{'symbol': 'RBN'},2871376.5667219106
21,{'symbol': 'SHINJA'},24778168.2622266
22,{'symbol': 'SHIB'},4380247.914390053
23,{'symbol': 'ALI'},2572031.961200173
24,{'symbol': 'Metis'},1762999.2886542208
25,{'symbol': 'ERN'},6709289.586762281
26,{'symbol': 'UFO'},11848150.485611912
27,{'symbol': 'LDO'},109556.31702927244
28,{'symbol': 'WOO'},7145467.015143533
29,{'symbol': 'KUMA'},5013018.628539849
30,{'symbol': 'POLS'},5026419.865644226
31,{'symbol': 'WILD'},9381438.87366242
32,{'symbol': 'BOBA'},932230.6555762592
33,{'symbol': 'WBTC'},28506777.00850149
34,{'symbol': 'DOP'},1080271.1978019876
35,{'symbol': 'AUDIO'},4596295.910444394
36,{'symbol': 'MPL'},2333049.086731949
37,{'symbol': 'DG'},4438412.703095211
38,{'symbol': 'ShibDoge'},8742612.55924885
39,{'symbol': 'USDT'},210469033.23616284
40,{'symbol': 'CULT'},540319.8734666818
41,{'symbol': 'LOOKS'},746604.4922323875
42,{'symbol': 'WRLD'},50330.82979089932
43,{'symbol': 'SUPER'},18521165.08817505
44,{'symbol': 'BEAN'},6072829.204880615
45,{'symbol': 'FOX'},21078864.719827928
46,{'symbol': 'FLOKI'},5370988.978647858
47,{'symbol': 'AMPL'},6081560.667815722
48,{'symbol': 'CRV'},1884938.8843091233
