,token,total_tvl
0,{'symbol': 'USDC'},335334322.8310485
1,{'symbol': 'WETH'},858884204.609807
2,{'symbol': 'APE'},10476994.663564077
3,{'symbol': 'ELON'},28174081.182350326
4,{'symbol': 'QOM'},7038091.610306508
5,{'symbol': 'SAITAMA'},10087340.848643672
6,{'symbol': 'XMON'},13639905.743144944
7,{'symbol': 'DAI'},22108050.34451347
8,{'symbol': 'STRONG'},2541958.394414701
9,{'symbol': 'SHIB'},6714380.14389419
10,{'symbol': 'X2Y2'},6095855.168084869
11,{'symbol': 'UNI'},32332510.02577462
12,{'symbol': 'STARL'},8137285.556198831
13,{'symbol': 'PAXG'},28095601.56101304
14,{'symbol': 'HEX'},2260287.0514016305
15,{'symbol': 'ALI'},3437507.276407114
16,{'symbol': 'MOOV'},820758.0598202978
17,{'symbol': 'AUDIO'},6115260.945964328
18,{'symbol': 'MC'},48755997.60681555
19,{'symbol': 'BOND'},11057548.58513507
20,{'symbol': 'KUMA'},4754871.722710032
21,{'symbol': 'SAND'},7374102.679559795
22,{'symbol': 'MPL'},2834938.998696108
23,{'symbol': 'WOO'},7214086.58151937
24,{'symbol': 'TOKE'},33055072.745091654
25,{'symbol': 'KIBA'},2323805.356792633
26,{'symbol': 'VADER'},4525171.500405052
27,{'symbol': 'UFO'},10837580.0447655
28,{'symbol': '10SET'},7393033.22411096
29,{'symbol': 'HIGH'},8679096.688356105
30,{'symbol': 'RAD'},5506810.857407025
31,{'symbol': 'MRI'},1667059.4447054362
32,{'symbol': 'WILD'},7284015.302876787
33,{'symbol': 'DEFIT'},929096.0011049309
34,{'symbol': 'FXS'},957991.4605396445
35,{'symbol': 'RBN'},2992220.718149531
36,{'symbol': 'F9'},1133111.8213650007
37,{'symbol': 'WBTC'},29639680.570093
38,{'symbol': '$AKC'},1862098.5913786564
39,{'symbol': 'DOP'},1677192.7588911785
40,{'symbol': 'SHINJA'},12822769.772489047
41,{'symbol': 'CULT'},7792103.21072424
42,{'symbol': 'USDT'},172507989.9294675
43,{'symbol': 'FOX'},24366698.65575588
44,{'symbol': 'LOOKS'},735716.1865478737
45,{'symbol': 'VEMP'},5457931.41133156
46,{'symbol': 'SUPER'},16540954.767973976
47,{'symbol': 'WRLD'},72992.0801987398
48,{'symbol': 'FLOKI'},4647998.370024247
49,{'symbol': 'ARC'},1700114.086472909
