,token,total_tvl
0,{'symbol': 'USDC'},332057494.0661064
1,{'symbol': 'WETH'},1561227639.6922002
2,{'symbol': 'FEI'},279053439.8515177
3,{'symbol': 'SAITAMA'},25705762.60043866
4,{'symbol': 'VADER'},10073310.532886457
5,{'symbol': 'DAI'},78531971.60959877
6,{'symbol': 'STRONG'},11083539.61883186
7,{'symbol': 'SAND'},56752057.36770058
8,{'symbol': 'TOKE'},137346026.90196943
9,{'symbol': 'HEX'},28238993.803567316
10,{'symbol': 'ELON'},39190485.490266755
11,{'symbol': 'FUSE'},3406207.068623993
12,{'symbol': 'LINK'},22999734.548869766
13,{'symbol': 'RBN'},6412364.196015681
14,{'symbol': 'SHINJA'},28055130.497418024
15,{'symbol': 'UFO'},24325741.58825909
16,{'symbol': 'AVG'},4975254.475202341
17,{'symbol': 'XMON'},4108498.677442939
18,{'symbol': 'Metis'},2530134.019979625
19,{'symbol': 'MC'},85493883.81885271
20,{'symbol': 'DEPO'},2546631.887109933
21,{'symbol': 'UNI'},58210950.878645375
22,{'symbol': 'STARL'},18642853.786926396
23,{'symbol': 'WBTC'},80807377.72533706
24,{'symbol': 'WOO'},14271403.380054012
25,{'symbol': 'REFI'},2942546.951459164
26,{'symbol': 'SHIB'},4122177.686687692
27,{'symbol': 'FLX'},31381150.935405243
28,{'symbol': 'FTM'},1647040.6324661786
29,{'symbol': 'DG'},5251329.160343044
30,{'symbol': 'SIDUS'},1285207.7405223788
31,{'symbol': 'WILD'},13452369.37014206
32,{'symbol': 'BOND'},21819258.754126627
33,{'symbol': 'IMPACTXP'},2221316.9562756047
34,{'symbol': 'MUTE'},4225570.489374537
35,{'symbol': 'KEEP'},9765177.352834873
36,{'symbol': 'ShibDoge'},2521640.706536976
37,{'symbol': 'VPAD'},4803576.73033806
38,{'symbol': 'PAXG'},21797026.91834581
39,{'symbol': 'USDT'},255265536.0586749
40,{'symbol': 'OCT'},989196.1891601558
41,{'symbol': 'SUPER'},31503272.664922863
42,{'symbol': 'MCC'},9673757.048786543
43,{'symbol': 'LUNA'},13584250.112565275
44,{'symbol': 'DPX'},2591071.655245764
45,{'symbol': 'CRV'},3621977.249766248
46,{'symbol': 'AMPL'},10045234.12223054
47,{'symbol': 'SAITO'},3141656.5718160165
48,{'symbol': 'REEF'},1657082.732073414
