,token,total_tvl
0,{'symbol': 'USDC'},330497008.21787405
1,{'symbol': 'WETH'},1234777958.0007577
2,{'symbol': 'SAITAMA'},15751895.56512138
3,{'symbol': 'SAND'},41187204.21057207
4,{'symbol': 'STRONG'},10112972.576514207
5,{'symbol': 'CHEDDA'},14918331.118086737
6,{'symbol': 'DAI'},31144753.798851658
7,{'symbol': 'TOKE'},151165974.35440195
8,{'symbol': 'ELON'},28592354.759140983
9,{'symbol': 'VADER'},9327210.967615968
10,{'symbol': 'HEX'},25663893.01956909
11,{'symbol': 'SHINJA'},32086523.1253414
12,{'symbol': 'PAXG'},25680324.444704793
13,{'symbol': 'MC'},64835169.57425615
14,{'symbol': 'DEPO'},3035226.79154926
15,{'symbol': 'UNI'},40110727.995846406
16,{'symbol': 'SHIB'},3833450.963367278
17,{'symbol': 'UFO'},16431773.468651893
18,{'symbol': 'ShibDoge'},9321005.811410002
19,{'symbol': 'STARL'},12978180.20117037
20,{'symbol': 'KEEP'},11420113.729154032
21,{'symbol': 'RBN'},4829579.085916237
22,{'symbol': 'FEI'},44316090.725844346
23,{'symbol': 'XMON'},11078167.200861773
24,{'symbol': 'KUMA'},7187453.42607216
25,{'symbol': 'BOND'},15073659.856891152
26,{'symbol': 'WOO'},9252808.870483197
27,{'symbol': 'UPI'},736327.5545373338
28,{'symbol': 'LINK'},16349903.24845574
29,{'symbol': 'DG'},5212915.736966209
30,{'symbol': 'SHINTAMA'},2401323.340295108
31,{'symbol': 'POCHI'},2254595.526422456
32,{'symbol': 'FEG'},6336176.364530412
33,{'symbol': 'WBTC'},33997828.67843639
34,{'symbol': 'WILD'},11510626.843994815
35,{'symbol': 'LEASH'},636374.1544012865
36,{'symbol': 'VOLT'},4594898.346174401
37,{'symbol': 'Metis'},1942549.144754168
38,{'symbol': 'CELL'},801648.9561501461
39,{'symbol': 'PDT'},7589251.876344947
40,{'symbol': 'ERN'},7746979.066353741
41,{'symbol': 'USDT'},225705013.51420057
42,{'symbol': 'LOOKS'},29243670.94915024
43,{'symbol': 'SUPER'},26516104.14538871
44,{'symbol': 'wPE'},41357147.58565445
45,{'symbol': 'MCC'},6128992.462117238
46,{'symbol': 'RLY'},14638534.94563827
47,{'symbol': 'FLOKI'},6322741.890268904
48,{'symbol': 'CRV'},2466660.4069387857
