,token,total_tvl
0,{'symbol': 'USDC'},261941723.57032704
1,{'symbol': 'WETH'},967343279.8736736
2,{'symbol': 'SAITAMA'},12896266.388411948
3,{'symbol': 'STRONG'},5737323.784746255
4,{'symbol': 'X2Y2'},7162581.067162693
5,{'symbol': 'TERA'},16480928.060105983
6,{'symbol': 'MRI'},4112664.7824114407
7,{'symbol': 'PAXG'},29251228.39698216
8,{'symbol': 'DAI'},26462575.112473603
9,{'symbol': 'ELON'},23917749.700362407
10,{'symbol': 'HEX'},2667555.752065884
11,{'symbol': 'SAND'},12311554.943824831
12,{'symbol': 'BOND'},11740091.634660317
13,{'symbol': 'HIGH'},8294286.253493736
14,{'symbol': 'TOKE'},125938455.61934704
15,{'symbol': 'XMON'},12847400.863674104
16,{'symbol': 'UNI'},36505335.183876835
17,{'symbol': 'MC'},56202727.64741771
18,{'symbol': 'VADER'},5717790.049049188
19,{'symbol': 'STARL'},10698873.05204158
20,{'symbol': 'RBN'},3727049.3221649984
21,{'symbol': 'SHINJA'},23235526.859091636
22,{'symbol': 'SHIB'},3376624.8363078344
23,{'symbol': 'ALI'},2407350.591908391
24,{'symbol': 'Metis'},2134486.8588361046
25,{'symbol': 'ERN'},8136374.620886469
26,{'symbol': 'UFO'},12451699.765193932
27,{'symbol': 'LDO'},276094.15170433774
28,{'symbol': 'WOO'},8533936.249453688
29,{'symbol': 'KUMA'},6260152.500234146
30,{'symbol': 'POLS'},5807566.410543172
31,{'symbol': 'WILD'},9572126.889757112
32,{'symbol': 'BOBA'},2422233.3953861757
33,{'symbol': 'WBTC'},31869362.07475191
34,{'symbol': 'DOP'},1235702.1077641577
35,{'symbol': 'AUDIO'},5936099.724613243
36,{'symbol': 'MPL'},2970330.00597812
37,{'symbol': 'DG'},4873846.67228472
38,{'symbol': 'ShibDoge'},8369644.54702084
39,{'symbol': 'USDT'},211412777.64934328
40,{'symbol': 'CULT'},568187.3772802228
41,{'symbol': 'LOOKS'},777471.8077930766
42,{'symbol': 'WRLD'},70282.49105377562
43,{'symbol': 'SUPER'},20965114.98232401
44,{'symbol': 'BEAN'},9978194.834390769
45,{'symbol': 'FOX'},24466190.369850274
46,{'symbol': 'FLOKI'},6101079.488138295
47,{'symbol': 'AMPL'},6559776.610966242
48,{'symbol': 'CRV'},2122790.8877879446
