,token,total_tvl
0,{'symbol': 'USDC'},322082679.4876982
1,{'symbol': 'WETH'},1360541309.8793073
2,{'symbol': 'FEI'},290305644.20845467
3,{'symbol': 'STARL'},1255974.656144856
4,{'symbol': 'HEX'},17548742.519238655
5,{'symbol': 'SAND'},16388789.489612456
6,{'symbol': 'DAI'},67257186.54022044
7,{'symbol': 'FNK'},33806872.25987068
8,{'symbol': 'KOKO'},3635907.28940172
9,{'symbol': 'SHIB'},3738159.1855892446
10,{'symbol': 'BOND'},25120483.114445597
11,{'symbol': 'WBTC'},116030506.10508773
12,{'symbol': 'UNI'},72005342.578378
13,{'symbol': 'LEASH'},722704.3727980624
14,{'symbol': 'FARM'},5842305.590069789
15,{'symbol': 'LINK'},35645746.497865304
16,{'symbol': 'TEND'},5877.255664489656
17,{'symbol': 'SAITAMA'},424514.5872892305
18,{'symbol': 'STRONG'},4523637.77722683
19,{'symbol': 'UFO'},1909403.3709396024
20,{'symbol': 'FRAX'},25743695.43064864
21,{'symbol': 'DPI'},31804555.130795702
22,{'symbol': 'AAVE'},23024679.347772967
23,{'symbol': 'PERP'},4965035.356417455
24,{'symbol': 'RAI'},28319940.994129308
25,{'symbol': 'FEAR'},1719954.408511876
26,{'symbol': 'WOO'},5684384.106167208
27,{'symbol': 'ERN'},4524639.076586504
28,{'symbol': 'KISHU'},1865145.4294342925
29,{'symbol': 'AUDIO'},3874706.874575855
30,{'symbol': 'CARDS'},18396768.01196176
31,{'symbol': 'FEG'},4196003.579860374
32,{'symbol': 'COMP'},4480009.672017523
33,{'symbol': 'eRSDL'},2097211.6171530196
34,{'symbol': 'MKR'},27811166.24427896
35,{'symbol': 'ETH2x-FLI'},3958728.1484262585
36,{'symbol': 'WDOGE'},30791741.207637936
37,{'symbol': '10SET'},5748887.636346886
38,{'symbol': 'ELON'},4011944.870584489
39,{'symbol': 'USDT'},297963795.77563953
40,{'symbol': 'AMPL'},8032626.328612474
41,{'symbol': 'SUPER'},9930987.463047082
42,{'symbol': 'AMP'},3801746.829641735
43,{'symbol': 'RLY'},13705251.23588159
44,{'symbol': 'TKING'},718775.1987322688
45,{'symbol': 'FOX'},9764265.936830547
46,{'symbol': 'CUMINU'},960521.8993541496
47,{'symbol': 'MCHC'},906834.7414813943
48,{'symbol': 'TVK'},1310849.719965269
