,token,total_tvl
0,{'symbol': 'USDC'},319406238.2116826
1,{'symbol': 'WETH'},1155450946.559262
2,{'symbol': 'SAITAMA'},15169928.840948522
3,{'symbol': 'SAND'},30989260.688541744
4,{'symbol': 'STRONG'},9499116.315709636
5,{'symbol': 'CHEDDA'},13723377.437572025
6,{'symbol': 'DAI'},31843243.76268784
7,{'symbol': 'TOKE'},151468993.26034546
8,{'symbol': 'ELON'},28202857.826343548
9,{'symbol': 'VADER'},10063709.416945957
10,{'symbol': 'HEX'},24911837.164806526
11,{'symbol': 'SHINJA'},33216913.26783677
12,{'symbol': 'PAXG'},28518648.37588668
13,{'symbol': 'MC'},67797343.90701911
14,{'symbol': 'DEPO'},3108283.2517692167
15,{'symbol': 'UNI'},40063695.77310567
16,{'symbol': 'SHIB'},3910718.839248307
17,{'symbol': 'UFO'},16685357.156188631
18,{'symbol': 'ShibDoge'},8472167.885160005
19,{'symbol': 'STARL'},12788225.28021736
20,{'symbol': 'KEEP'},9568606.337530205
21,{'symbol': 'RBN'},4571654.1200079955
22,{'symbol': 'FEI'},2524645.819751364
23,{'symbol': 'XMON'},11814224.803790912
24,{'symbol': 'KUMA'},7373924.963006912
25,{'symbol': 'BOND'},15084955.237474589
26,{'symbol': 'WOO'},8803525.077305898
27,{'symbol': 'UPI'},673133.0245830114
28,{'symbol': 'LINK'},16378754.602599354
29,{'symbol': 'DG'},5405567.959866789
30,{'symbol': 'SHINTAMA'},1887807.761691345
31,{'symbol': 'POCHI'},1930348.1075613808
32,{'symbol': 'FEG'},6895385.29254782
33,{'symbol': 'WBTC'},34545554.37410716
34,{'symbol': 'WILD'},12472650.245474206
35,{'symbol': 'LEASH'},611626.3177324228
36,{'symbol': 'VOLT'},4704693.626559442
37,{'symbol': 'Metis'},2122691.9471680173
38,{'symbol': 'CELL'},908940.5596112497
39,{'symbol': 'PDT'},6786934.144829133
40,{'symbol': 'ERN'},8000956.503531594
41,{'symbol': 'USDT'},208565907.91195363
42,{'symbol': 'LOOKS'},2573199.1874466594
43,{'symbol': 'SUPER'},25554784.19846168
44,{'symbol': 'wPE'},41801357.91588305
45,{'symbol': 'MCC'},6134004.755435492
46,{'symbol': 'RLY'},18497698.39705912
47,{'symbol': 'FLOKI'},6510368.071575435
48,{'symbol': 'CRV'},2471622.1625829968
