,token,total_tvl
0,{'symbol': 'WETH'},1658025530.8987265
1,{'symbol': 'USDC'},323542772.44430184
2,{'symbol': 'DAI'},138665799.43683693
3,{'symbol': 'UNI'},158064906.6479754
4,{'symbol': 'TEND'},42701.32021715808
5,{'symbol': 'WBTC'},370785300.8161196
6,{'symbol': 'LINK'},89763213.27925695
7,{'symbol': 'RAI'},183967460.4406677
8,{'symbol': 'KYL'},0.0
9,{'symbol': 'VSP'},5404881.10188043
10,{'symbol': 'RAMP'},7214781.982874395
11,{'symbol': '⚗️'},236295.85037133936
12,{'symbol': 'POLS'},22448714.444444448
13,{'symbol': 'SPI'},3389940.7387928
14,{'symbol': 'MATIC'},5333109.946981041
15,{'symbol': 'OVR'},356108.15732606786
16,{'symbol': 'NFY'},398360.94810158096
17,{'symbol': 'DOWS'},0.0
18,{'symbol': 'eRSDL'},6005718.782132585
19,{'symbol': 'AUDIO'},2234286.5213178224
20,{'symbol': 'SAND'},7468128.576323546
21,{'symbol': 'LYXe'},1736674.9722041967
22,{'symbol': 'PERP'},10248120.23917324
23,{'symbol': 'DEGO'},6227097.45219768
24,{'symbol': 'UST'},21881292.828372985
25,{'symbol': 'ORN'},18088122.744872846
26,{'symbol': 'MUSE'},2784217.5283105774
27,{'symbol': 'DPI'},58285373.927791245
28,{'symbol': 'FARM'},11408765.188662993
29,{'symbol': 'SFI'},6548552.546570733
30,{'symbol': 'PAINT'},143380.220638108
31,{'symbol': 'erowan'},1038537.7177852975
32,{'symbol': 'AAVE'},30847136.71729025
33,{'symbol': 'OCEAN'},3571621.5905977455
34,{'symbol': 'REVV'},1617404.190620947
35,{'symbol': 'RSR'},6361735.083972936
36,{'symbol': 'JUP'},1095701.9693680522
37,{'symbol': 'MATTER'},1995163.1098261892
38,{'symbol': 'MANA'},1866834.6449330444
39,{'symbol': 'USDT'},251760205.8653671
40,{'symbol': 'SUPER'},5661583.871302416
41,{'symbol': 'HOGE'},174920.58428724343
42,{'symbol': 'B20'},4958966.686761289
43,{'symbol': 'CHAIN'},7337837.179333498
44,{'symbol': 'RLY'},6580726.772368072
45,{'symbol': 'RARI'},2618169.3884657696
46,{'symbol': 'BONDLY'},5007029.913195193
47,{'symbol': 'SWAP'},12624563.26118172
48,{'symbol': 'ZERO'},1010022.5850025532
49,{'symbol': 'ENJ'},1754683.4466149143
