,token,total_tvl
0,{'symbol': 'WETH'},1751307822.8854377
1,{'symbol': 'USDC'},369326016.28187776
2,{'symbol': 'SAITAMA'},28043249.45268218
3,{'symbol': 'SAND'},52663282.976103745
4,{'symbol': 'ELON'},39140203.70260888
5,{'symbol': 'SHIB'},10725773.92420921
6,{'symbol': 'FEI'},283042514.11187285
7,{'symbol': 'STARL'},23745961.85844288
8,{'symbol': 'UFO'},22998527.936497368
9,{'symbol': 'FLOKI'},17086155.062099833
10,{'symbol': 'DAI'},83014104.88322583
11,{'symbol': 'HEX'},27667067.49698156
12,{'symbol': 'STRONG'},12609018.072011296
13,{'symbol': 'MANA'},8660656.361433474
14,{'symbol': 'PYR'},3152798.137400605
15,{'symbol': 'Mononoke-Inu'},2216087.8198651
16,{'symbol': 'WAXE'},40545601.6235704
17,{'symbol': 'Shiryo-Inu'},1612193.771125876
18,{'symbol': 'REQ'},4488335.939587117
19,{'symbol': 'WOO'},17035860.33614439
20,{'symbol': 'POLC'},4166701.352792547
21,{'symbol': 'WILD'},4061283.5260280017
22,{'symbol': 'eXRD'},10471210.97343874
23,{'symbol': 'AUDIO'},9567573.125274358
24,{'symbol': 'WBTC'},169899378.66092372
25,{'symbol': 'TOKE'},162005643.78602657
26,{'symbol': 'KISHU'},6882432.221991777
27,{'symbol': 'DAO'},7334936.045885875
28,{'symbol': 'BOND'},26826312.49805775
29,{'symbol': 'LINK'},66191547.7989584
30,{'symbol': 'EPIK'},2444972.2906540134
31,{'symbol': 'DERC'},6228338.956137634
32,{'symbol': 'UNI'},87034628.6965357
33,{'symbol': 'PBR'},3674552.986731179
34,{'symbol': 'KYL'},3336376.188365737
35,{'symbol': 'DYP'},2239936.979315636
36,{'symbol': 'KUMA'},9407933.655278496
37,{'symbol': 'KIBA'},1682561.5323372767
38,{'symbol': '⚗️'},31554736.10601616
39,{'symbol': 'KEEP'},12275245.960890627
40,{'symbol': 'GRO'},6512090.477641202
41,{'symbol': 'USDT'},272295481.0262312
42,{'symbol': 'SUPER'},39805292.0998641
43,{'symbol': 'ICE'},6881805.660508528
44,{'symbol': 'AMPL'},12092497.420189291
45,{'symbol': 'BEZOGE'},4529555.86227016
46,{'symbol': 'AMP'},6775961.957498076
47,{'symbol': 'NTVRK'},3240359.3223382146
48,{'symbol': 'VEMP'},12949316.308057733
