,token,total_tvl
0,{'symbol': 'USDC'},339491243.5397816
1,{'symbol': 'BOND'},9185792.97304554
2,{'symbol': 'WETH'},389089100.70177877
3,{'symbol': 'XMON'},12788254.771420753
4,{'symbol': 'UNI'},25872422.15239764
5,{'symbol': 'DAI'},192370889.43391004
6,{'symbol': 'RAD'},4632584.089309736
7,{'symbol': 'PAXG'},21263470.918389466
8,{'symbol': 'X2Y2'},5718014.48279924
9,{'symbol': 'MC'},27336264.600072704
10,{'symbol': 'ELON'},13277837.033294344
11,{'symbol': 'SNX'},2045875.9221514724
12,{'symbol': 'WOO'},3956731.698812944
13,{'symbol': 'WBTC'},15929541.212506002
14,{'symbol': 'SHIB'},1704834.63257848
15,{'symbol': 'ERN'},3910689.2744402424
16,{'symbol': 'HIGH'},5157111.851590111
17,{'symbol': 'MPL'},1681447.1168356745
18,{'symbol': 'UFO'},5597028.381389519
19,{'symbol': 'HEX'},1785019.230467503
20,{'symbol': 'MUSE'},1383548.4806758536
21,{'symbol': 'SAND'},3403459.9004376126
22,{'symbol': 'stETH'},5803967.998133484
23,{'symbol': 'REQ'},1443725.4983179292
24,{'symbol': 'PERP'},1884577.5069907196
25,{'symbol': 'VOW'},573407.1250096
26,{'symbol': 'Metis'},876885.0171878983
27,{'symbol': 'WILD'},3477215.812767897
28,{'symbol': 'ALPHA'},3774422.59259296
29,{'symbol': 'AUDIO'},2733990.9847117336
30,{'symbol': 'DAO'},1590385.8757987348
31,{'symbol': 'PNT'},841132.3461864287
32,{'symbol': 'QOM'},2777432.673057852
33,{'symbol': 'STARL'},4796515.766100469
34,{'symbol': 'CVP'},1338482.2316513008
35,{'symbol': 'USDI'},5047594.770734281
36,{'symbol': 'USDT'},45435384.79685474
37,{'symbol': 'TSUKA'},716889.41340908
38,{'symbol': 'CULT'},6384789.455402598
39,{'symbol': '$JOY'},379151.62862040754
40,{'symbol': 'CAW'},10378133.338942941
41,{'symbol': 'SUPER'},7409695.558028734
42,{'symbol': 'SAITAMA'},6855723.436500786
43,{'symbol': 'AMPL'},3514481.225088104
44,{'symbol': 'CRV'},787309.1334469338
45,{'symbol': 'RLY'},4640556.198939531
46,{'symbol': 'MSI'},1001886.6863185111
47,{'symbol': 'DEXT'},2392590.4496552474
