,token,total_tvl
0,{'symbol': 'WETH'},966122354.280701
1,{'symbol': 'USDC'},211180058.81839582
2,{'symbol': 'DAI'},143100097.74024886
3,{'symbol': 'WBTC'},177979810.56087506
4,{'symbol': 'UNI'},66197469.17856876
5,{'symbol': 'YFI'},22691199.025556825
6,{'symbol': 'KP3R'},1117007.5699720385
7,{'symbol': 'LINK'},47545103.23763005
8,{'symbol': 'AAVE'},14742588.397442034
9,{'symbol': 'PICKLE'},13037798.30684731
10,{'symbol': 'HEX'},4795997.630158452
11,{'symbol': 'ESD'},25454924.095605537
12,{'symbol': 'CEL'},10023526.995643502
13,{'symbol': 'DPI'},53594629.2380271
14,{'symbol': 'CORE'},31130254.932368148
15,{'symbol': 'YFL'},4204689.333152815
16,{'symbol': 'FARM'},17942367.61569331
17,{'symbol': 'SNX'},9018975.491257096
18,{'symbol': 'OCEAN'},2983441.8940924946
19,{'symbol': 'YFIM'},7434357.517787629
20,{'symbol': 'SMARTCREDIT'},638944.527576512
21,{'symbol': 'MKR'},14070945.247298386
22,{'symbol': 'YAX'},3316583.2397403624
23,{'symbol': 'RSR'},2623747.51559598
24,{'symbol': 'REN'},5327535.122019216
25,{'symbol': 'STAKE'},2786103.884393592
26,{'symbol': 'ORAI'},1090082.051098331
27,{'symbol': 'HEGIC'},759641.3447170474
28,{'symbol': 'BID'},1099444.9119490553
29,{'symbol': 'BOND'},7790820.92140415
30,{'symbol': 'DIA'},2340726.9036286096
31,{'symbol': 'XOR'},1823073.853921586
32,{'symbol': 'CVP'},3569552.6794563667
33,{'symbol': 'CIBS'},1887914.3473189487
34,{'symbol': 'LRC'},6792443.6060294015
35,{'symbol': 'SYN'},704222.3937217837
36,{'symbol': 'STRONG'},963184.8042948104
37,{'symbol': 'MTA'},2676622.1821963023
38,{'symbol': 'QNT'},878696.2321312904
39,{'symbol': 'TEND'},44578.54189866389
40,{'symbol': 'COMP'},3760159.79594296
41,{'symbol': 'USDT'},173042579.4861594
42,{'symbol': 'AMPL'},18867287.547740668
43,{'symbol': 'ROOK'},962986.9676465855
44,{'symbol': 'Yf-DAI'},3355082.5002051294
45,{'symbol': 'CRV'},2724828.0513048754
46,{'symbol': 'SURF'},2410476.9277897077
47,{'symbol': 'renBTC'},8899663.745365325
