,token,total_tvl
0,{'symbol': 'USDC'},406870316.2402874
1,{'symbol': 'WETH'},1595783408.338631
2,{'symbol': 'FEI'},341102770.5376037
3,{'symbol': 'STARL'},1782506.5318462749
4,{'symbol': 'HEX'},14108146.44920811
5,{'symbol': 'SAND'},18625486.66989079
6,{'symbol': 'DAI'},72714868.67154874
7,{'symbol': 'FNK'},52395329.9031025
8,{'symbol': 'KOKO'},3897337.5498012993
9,{'symbol': 'SHIB'},4929141.706980256
10,{'symbol': 'BOND'},29896528.27187584
11,{'symbol': 'WBTC'},133212382.38766202
12,{'symbol': 'UNI'},90991066.81005037
13,{'symbol': 'LEASH'},951853.9219619927
14,{'symbol': 'FARM'},5962216.57311358
15,{'symbol': 'LINK'},43468110.5098818
16,{'symbol': 'TEND'},8945.89808444853
17,{'symbol': 'SAITAMA'},361124.03752300586
18,{'symbol': 'STRONG'},4839485.59136106
19,{'symbol': 'UFO'},2866255.6696739667
20,{'symbol': 'FRAX'},28061677.57481261
21,{'symbol': 'DPI'},40417535.604467854
22,{'symbol': 'AAVE'},28253498.3301032
23,{'symbol': 'PERP'},6218832.157350366
24,{'symbol': 'RAI'},21182993.75404304
25,{'symbol': 'FEAR'},1217825.7745188412
26,{'symbol': 'WOO'},8104291.057302629
27,{'symbol': 'ERN'},4984624.886995895
28,{'symbol': 'KISHU'},1995636.502878764
29,{'symbol': 'AUDIO'},4430771.836867081
30,{'symbol': 'CARDS'},22315380.21768572
31,{'symbol': 'FEG'},5671007.564002093
32,{'symbol': 'COMP'},5493546.020028542
33,{'symbol': 'eRSDL'},2507293.2796436525
34,{'symbol': 'MKR'},32553040.78361314
35,{'symbol': 'ETH2x-FLI'},5540364.694743338
36,{'symbol': 'WDOGE'},37367833.06187992
37,{'symbol': '10SET'},6770314.55728203
38,{'symbol': 'ELON'},4873031.8188009
39,{'symbol': 'USDT'},388960061.70546496
40,{'symbol': 'AMPL'},9274550.304681709
41,{'symbol': 'SUPER'},10984807.828614833
42,{'symbol': 'AMP'},4760411.6662074225
43,{'symbol': 'RLY'},15595972.234161649
44,{'symbol': 'TKING'},1086003.5035885952
45,{'symbol': 'FOX'},273692.89167353674
46,{'symbol': 'CUMINU'},1224242.6139446432
47,{'symbol': 'MCHC'},1044419.1110843752
48,{'symbol': 'TVK'},1733374.203204752
