,token,total_tvl
0,{'symbol': 'WETH'},61071517.63327017
1,{'symbol': 'USDC'},13719833.713856319
2,{'symbol': 'DAI'},4588296.705004071
3,{'symbol': 'LEND'},3402600.040899908
4,{'symbol': 'SNX'},2310784.3753960496
5,{'symbol': 'LINK'},1825082.7328839975
6,{'symbol': 'COMP'},1227153.3639644668
7,{'symbol': 'ALEPH'},396137.67059377144
8,{'symbol': 'RSR'},533056.0773780512
9,{'symbol': 'UBT'},909053.2977593656
10,{'symbol': 'REN'},856141.9323636313
11,{'symbol': 'XOR'},400708.55777101463
12,{'symbol': 'HEX'},99345.13745630301
13,{'symbol': 'WBTC'},2208970.781582944
14,{'symbol': 'XIO'},310086.0485371196
15,{'symbol': 'BAT'},1643669.605987945
16,{'symbol': 'ANT'},944557.3611691229
17,{'symbol': 'UMA'},1504655.6511820836
18,{'symbol': 'MKR'},1173319.2584074817
19,{'symbol': 'LRC'},885988.5932987542
20,{'symbol': 'CEL'},534951.9214051301
21,{'symbol': 'BNT'},580656.6676691839
22,{'symbol': 'RING'},30581.108882458688
23,{'symbol': 'JRT'},342180.83150020626
24,{'symbol': 'STA'},103688.60698637633
25,{'symbol': 'DZAR'},730508.9594781755
26,{'symbol': 'RPL'},227737.0829738725
27,{'symbol': 'REP'},279442.252997278
28,{'symbol': 'RLC'},389318.0636756675
29,{'symbol': 'GEN'},22001.25670791885
30,{'symbol': 'VLT'},219450.78133093275
31,{'symbol': 'CID'},7839.9289525838685
32,{'symbol': 'cDAI'},2095.16325256594
33,{'symbol': 'LIT'},14668.806834655801
34,{'symbol': 'FMA'},18541.25061374181
35,{'symbol': 'LOOM'},17795.682617012957
36,{'symbol': 'ESWA'},28278.504975840293
37,{'symbol': 'AKRO'},53085.164988528646
38,{'symbol': 'CHSB'},12048.043761214642
39,{'symbol': 'OCEAN'},175008.35592247613
40,{'symbol': 'AMPL'},18712193.785516273
41,{'symbol': 'DMG'},1841196.7637411929
42,{'symbol': 'USDT'},5134951.067977577
43,{'symbol': 'KNC'},1109114.6835245525
44,{'symbol': 'PAMP'},193344.34866258583
45,{'symbol': 'PLR'},444905.3549289569
46,{'symbol': 'CBIX7'},628064.4882510056
47,{'symbol': 'HEX2T'},157422.86653773565
48,{'symbol': 'FRM'},59210.1858755524
