,token,total_tvl
0,{'symbol': 'USDC'},376794827.76378196
1,{'symbol': 'WETH'},1859599055.6629596
2,{'symbol': 'FEI'},311364957.0057329
3,{'symbol': 'STARL'},9895633.817647185
4,{'symbol': 'DAI'},80260764.80872752
5,{'symbol': 'WISE'},313117346.2424999
6,{'symbol': 'KOKO'},6693564.600980109
7,{'symbol': 'SAND'},35595667.90752565
8,{'symbol': 'UFO'},9196435.050036592
9,{'symbol': 'HEX'},23512404.820865914
10,{'symbol': 'UNI'},107019204.5440518
11,{'symbol': 'AUDIO'},9604778.903655073
12,{'symbol': 'WBTC'},151606380.4425604
13,{'symbol': 'BFC'},3078970.3998107472
14,{'symbol': 'STRONG'},7508774.934192347
15,{'symbol': 'SHIB'},4824234.261580829
16,{'symbol': 'LINK'},61194264.39844397
17,{'symbol': 'BOND'},29906396.629639883
18,{'symbol': 'TORN'},16543142.269346641
19,{'symbol': 'ERN'},11126121.614009984
20,{'symbol': 'CARDS'},26080045.1112164
21,{'symbol': 'ALBT'},5817901.093507393
22,{'symbol': 'REQ'},4522742.661030364
23,{'symbol': 'WILD'},2748784.2784830914
24,{'symbol': 'SAITAMA'},2091082.73121874
25,{'symbol': 'PAID'},2010910.2494025452
26,{'symbol': 'CGG'},3157088.381356268
27,{'symbol': 'GERO'},4483088.300083328
28,{'symbol': 'FARM'},2624532.329880639
29,{'symbol': 'RAI'},40776718.58139418
30,{'symbol': 'RAD'},9604843.568805123
31,{'symbol': 'FRAX'},3950562.698623004
32,{'symbol': 'WOO'},9610984.776239699
33,{'symbol': 'DPI'},19203488.22133375
34,{'symbol': 'ETH2x-FLI'},10259895.986923777
35,{'symbol': 'eRSDL'},4226336.805130119
36,{'symbol': 'PERP'},11083773.787848717
37,{'symbol': 'POLS'},14431125.60165959
38,{'symbol': 'USDT'},274078049.82211167
39,{'symbol': 'SUPER'},21753109.91503408
40,{'symbol': 'AMP'},6319918.697156478
41,{'symbol': 'LUNA'},5764389.376712289
42,{'symbol': 'DEXT'},6427241.055889321
43,{'symbol': 'PUSH'},8277809.621660093
44,{'symbol': 'AMPL'},8999444.620431537
45,{'symbol': 'RLY'},27072325.275910325
46,{'symbol': 'DPX'},8020533.025995784
47,{'symbol': 'NTVRK'},1854614.5468070903
48,{'symbol': 'C3'},7432619.346130611
