,token,total_tvl
0,{'symbol': 'USDC'},306637210.07380253
1,{'symbol': 'WETH'},1091148699.9394584
2,{'symbol': 'SAITAMA'},16652310.236649854
3,{'symbol': 'SAND'},41702232.69178728
4,{'symbol': 'STRONG'},9579405.28126378
5,{'symbol': 'CHEDDA'},7750427.192685721
6,{'symbol': 'DAI'},29016333.45826481
7,{'symbol': 'TOKE'},106056209.87602928
8,{'symbol': 'ELON'},23119271.732168123
9,{'symbol': 'VADER'},8498351.347355139
10,{'symbol': 'HEX'},23546331.599552672
11,{'symbol': 'SHINJA'},33212580.965933267
12,{'symbol': 'PAXG'},23896678.06849805
13,{'symbol': 'MC'},51042677.15051364
14,{'symbol': 'DEPO'},3028594.7038866426
15,{'symbol': 'UNI'},36100402.909081966
16,{'symbol': 'SHIB'},2968777.364066784
17,{'symbol': 'UFO'},15257267.859284503
18,{'symbol': 'ShibDoge'},9392219.204918185
19,{'symbol': 'STARL'},12677766.597062668
20,{'symbol': 'KEEP'},8275844.304783344
21,{'symbol': 'RBN'},3940820.078671166
22,{'symbol': 'FEI'},41360181.16957732
23,{'symbol': 'XMON'},8392368.396448536
24,{'symbol': 'KUMA'},5877280.449406633
25,{'symbol': 'BOND'},14356450.586311892
26,{'symbol': 'WOO'},8840999.908144359
27,{'symbol': 'UPI'},608594.5686632061
28,{'symbol': 'LINK'},14718584.906440504
29,{'symbol': 'DG'},4434617.680652497
30,{'symbol': 'SHINTAMA'},1736144.2004562572
31,{'symbol': 'POCHI'},2498979.1170812794
32,{'symbol': 'FEG'},4677696.709546328
33,{'symbol': 'WBTC'},47955051.77606447
34,{'symbol': 'WILD'},9273866.301661458
35,{'symbol': 'LEASH'},391449.1685533125
36,{'symbol': 'VOLT'},2666501.037312974
37,{'symbol': 'Metis'},1597250.7225842928
38,{'symbol': 'CELL'},648756.391578662
39,{'symbol': 'PDT'},8292531.566107981
40,{'symbol': 'ERN'},6232260.445154153
41,{'symbol': 'USDT'},198038357.0055148
42,{'symbol': 'LOOKS'},29317976.349513087
43,{'symbol': 'SUPER'},19993969.895942256
44,{'symbol': 'wPE'},35868114.158404075
45,{'symbol': 'MCC'},6025896.101261602
46,{'symbol': 'RLY'},12756099.330546346
47,{'symbol': 'FLOKI'},5117271.0984917935
48,{'symbol': 'CRV'},2264061.192471138
