,token,total_tvl
0,{'symbol': 'USDC'},435066593.5587905
1,{'symbol': 'WETH'},765993357.814435
2,{'symbol': 'DAI'},108610409.93042731
3,{'symbol': 'UNI'},29788149.69969275
4,{'symbol': 'SAITAMA'},10106234.01127556
5,{'symbol': 'X2Y2'},6881990.218467304
6,{'symbol': 'ELON'},25239581.87661424
7,{'symbol': 'HEX'},2769375.664053381
8,{'symbol': 'PAXG'},27307201.93754088
9,{'symbol': 'QOM'},6155777.136343314
10,{'symbol': 'STARL'},7528412.403896034
11,{'symbol': 'SHIB'},6063191.8991002655
12,{'symbol': 'MKR'},5940532.645835242
13,{'symbol': 'XMON'},11527336.853746293
14,{'symbol': 'stETH'},2523672.886262494
15,{'symbol': 'SAND'},6187978.526708713
16,{'symbol': 'ASTO'},16909023.265909147
17,{'symbol': 'BOND'},10508665.822868856
18,{'symbol': 'WBTC'},27346315.498668704
19,{'symbol': 'RBN'},2505405.76211294
20,{'symbol': 'RAD'},5128528.171983321
21,{'symbol': 'WOO'},6292380.932392536
22,{'symbol': 'MC'},43648588.3421283
23,{'symbol': 'REQ'},2021520.9977682335
24,{'symbol': 'UFT'},1196634.446363501
25,{'symbol': 'TOKE'},25980038.93714329
26,{'symbol': 'LINK'},4852121.56741832
27,{'symbol': 'YFI'},1113087.9752466285
28,{'symbol': 'AUDIO'},5076453.505905222
29,{'symbol': 'FLX'},11538439.229645088
30,{'symbol': 'UFO'},9387682.787790976
31,{'symbol': 'VADER'},4835247.203119737
32,{'symbol': 'HIGH'},7936526.311091779
33,{'symbol': 'DAO'},3070144.96219138
34,{'symbol': 'BEND'},1802722.8840465408
35,{'symbol': 'WILD'},5659317.818414132
36,{'symbol': 'WOOL'},7935.464682368472
37,{'symbol': 'FEI'},2392176.582992756
38,{'symbol': 'XCAD'},3729512.485253248
39,{'symbol': 'MPL'},2758559.823091447
40,{'symbol': 'ERN'},6123622.083200464
41,{'symbol': 'USDT'},172018214.71796906
42,{'symbol': 'CAW'},11471973.327579623
43,{'symbol': 'CULT'},9340577.398210308
44,{'symbol': 'LOOKS'},762181.7198011935
45,{'symbol': 'STRNGR'},2192221.6203334318
46,{'symbol': 'SUPER'},14320053.511080667
47,{'symbol': 'CRV'},1915714.534309405
