,token,total_tvl
0,{'symbol': 'WETH'},1671328887.8461926
1,{'symbol': 'USDC'},316579622.22596776
2,{'symbol': 'DAI'},103983752.78556608
3,{'symbol': 'UNI'},176144893.81968248
4,{'symbol': 'TEND'},26982.48787772654
5,{'symbol': 'WBTC'},276354257.5645351
6,{'symbol': 'LINK'},70382478.03311884
7,{'symbol': 'RAI'},209986042.38177052
8,{'symbol': 'KYL'},4932204.740591973
9,{'symbol': 'VSP'},9602599.047671743
10,{'symbol': 'RAMP'},13364807.16988008
11,{'symbol': '⚗️'},7591702.96806814
12,{'symbol': 'POLS'},21757398.81959752
13,{'symbol': 'SPI'},6800198.916713088
14,{'symbol': 'MATIC'},7317337.075414212
15,{'symbol': 'OVR'},2035415.6068960407
16,{'symbol': 'NFY'},4012292.230052992
17,{'symbol': 'DOWS'},1580292.2810694273
18,{'symbol': 'eRSDL'},15363763.35660828
19,{'symbol': 'AUDIO'},5046484.199071194
20,{'symbol': 'SAND'},12572106.648110583
21,{'symbol': 'LYXe'},3900409.4415060016
22,{'symbol': 'PERP'},11366075.238781843
23,{'symbol': 'DEGO'},10689034.92198304
24,{'symbol': 'UST'},22749025.73241973
25,{'symbol': 'ORN'},23022909.11022348
26,{'symbol': 'MUSE'},6276165.760556763
27,{'symbol': 'DPI'},50297131.32923933
28,{'symbol': 'FARM'},10233009.026178593
29,{'symbol': 'SFI'},4257310.91182647
30,{'symbol': 'PAINT'},885972.3100474324
31,{'symbol': 'erowan'},1285214.1317534477
32,{'symbol': 'AAVE'},27310937.171991177
33,{'symbol': 'OCEAN'},4955511.962247598
34,{'symbol': 'REVV'},2892385.3057084046
35,{'symbol': 'RSR'},6967021.489014316
36,{'symbol': 'JUP'},2377908.1947086356
37,{'symbol': 'MATTER'},2781594.446804063
38,{'symbol': 'MANA'},5630565.340000423
39,{'symbol': 'USDT'},331275099.72624147
40,{'symbol': 'SUPER'},7396775.555016947
41,{'symbol': 'HOGE'},2140373.331409682
42,{'symbol': 'B20'},5423305.620288972
43,{'symbol': 'CHAIN'},17927909.381482452
44,{'symbol': 'RLY'},16321420.946731795
45,{'symbol': 'RARI'},3458665.926363758
46,{'symbol': 'BONDLY'},4154713.988907664
47,{'symbol': 'SWAP'},11490968.174807036
48,{'symbol': 'ZERO'},1756013.4763308463
49,{'symbol': 'ENJ'},4711343.793277461
