,token,total_tvl
0,{'symbol': 'USDC'},326921732.6265846
1,{'symbol': 'WETH'},922404784.07
2,{'symbol': 'DAI'},276778359.222379
3,{'symbol': 'WBTC'},155151983.12329972
4,{'symbol': 'BASE'},2382793.877332284
5,{'symbol': 'BAC'},111174563.14563791
6,{'symbol': 'ESD'},49859753.27832432
7,{'symbol': 'UNI'},60844442.55118697
8,{'symbol': 'API3'},2576155.0911562634
9,{'symbol': 'TEND'},30560.180071554052
10,{'symbol': 'LINK'},33464323.38686428
11,{'symbol': 'YFI'},13529617.68664669
12,{'symbol': 'KP3R'},2752363.7805942195
13,{'symbol': 'AAVE'},15451838.750262314
14,{'symbol': 'CEL'},14480544.314673346
15,{'symbol': 'SNX'},6617971.639761368
16,{'symbol': 'POLS'},4169357.1305462415
17,{'symbol': 'UST'},18000214.68907076
18,{'symbol': 'MPH'},2239114.1609425214
19,{'symbol': 'RFI'},1079721.9525561775
20,{'symbol': 'SFI'},1433496.1692628923
21,{'symbol': 'PRQ'},1207642.1493749241
22,{'symbol': 'SHARE'},1526047.1755621603
23,{'symbol': 'PICKLE'},9289615.098885572
24,{'symbol': 'HEX'},9265313.866912404
25,{'symbol': 'DPI'},27188182.90568007
26,{'symbol': 'XRT'},1356967.7302737392
27,{'symbol': 'MKR'},12627264.224814486
28,{'symbol': 'FARM'},4464980.588398096
29,{'symbol': 'EDC'},3989725.55468273
30,{'symbol': 'STAKE'},3833095.121106135
31,{'symbol': 'ALBT'},1456377.258964688
32,{'symbol': 'CVP'},4580092.308905505
33,{'symbol': 'YFL'},1180179.7469941033
34,{'symbol': 'XOR'},4165694.6176984617
35,{'symbol': 'wNXM'},1872086.1915725456
36,{'symbol': 'REN'},5604125.559993115
37,{'symbol': 'LRC'},25159774.946874585
38,{'symbol': 'USDT'},200836982.076667
39,{'symbol': 'BAS'},1301167.311751053
40,{'symbol': 'DSD'},52371427.049414575
41,{'symbol': 'AMPL'},26558023.254860107
42,{'symbol': 'ROOK'},1965341.7799116897
43,{'symbol': 'DDIM'},1805769.908162017
44,{'symbol': 'renBTC'},13759922.458895363
45,{'symbol': 'CRV'},1205924.3474621885
46,{'symbol': 'Yf-DAI'},4403766.406975348
