,token,total_tvl
0,{'symbol': 'WETH'},1915522280.7553134
1,{'symbol': 'USDC'},355717903.0970155
2,{'symbol': 'FEI'},529162604.2324856
3,{'symbol': 'FNK'},13129970.428518971
4,{'symbol': 'DAI'},83877106.62738599
5,{'symbol': 'eMax'},6061762.023832987
6,{'symbol': 'SHIB'},5137706.6153232325
7,{'symbol': 'JEJUDOGE'},2360576.38100626
8,{'symbol': 'LEASH'},7901314.536488132
9,{'symbol': 'WBTC'},156053500.9277785
10,{'symbol': 'TEND'},14851.06240605459
11,{'symbol': 'WOO'},10995858.222624347
12,{'symbol': 'HEX'},15293198.203207765
13,{'symbol': 'KISHU'},3764102.5377818383
14,{'symbol': 'CARDS'},18130773.5749918
15,{'symbol': 'LINK'},54484794.124908134
16,{'symbol': 'UNI'},108448480.0481062
17,{'symbol': 'BOND'},27368324.791384563
18,{'symbol': 'KEEP'},8733772.82661382
19,{'symbol': 'FOXX'},909689.1789241779
20,{'symbol': 'KOKO'},2083487.3882807088
21,{'symbol': 'TORN'},17890552.69125817
22,{'symbol': 'ERN'},6311160.266662827
23,{'symbol': 'WDOGE'},49516902.20492557
24,{'symbol': 'MATIC'},8038892.4293653155
25,{'symbol': 'DPI'},42224534.739543535
26,{'symbol': 'FEG'},6609023.378593471
27,{'symbol': 'ETH2x-FLI'},7960119.215170405
28,{'symbol': 'FRAX'},31663220.951573517
29,{'symbol': 'AAVE'},32047740.361398906
30,{'symbol': '10SET'},9474817.69980972
31,{'symbol': 'AKITA'},3621643.74969756
32,{'symbol': 'eRSDL'},4790730.358736365
33,{'symbol': 'MKR'},40738289.222402215
34,{'symbol': 'SAND'},14719524.821306756
35,{'symbol': '⚗️'},28166399.432135623
36,{'symbol': 'RAI'},34764489.73171782
37,{'symbol': 'PAID'},2700278.673924992
38,{'symbol': 'xFUND'},2450618.486835202
39,{'symbol': 'ELON'},6627747.95728844
40,{'symbol': 'CELL'},3786799.8009389327
41,{'symbol': 'USDT'},336147745.6527066
42,{'symbol': 'AMP'},4990978.06726993
43,{'symbol': 'TRU'},2967941.705346857
44,{'symbol': 'RLY'},16173703.440465152
45,{'symbol': 'CRV'},4472176.799775305
46,{'symbol': 'GTC'},1733186.5640685232
47,{'symbol': 'SUPER'},9969008.997022552
48,{'symbol': 'VISR'},4643898.74326142
