,token,total_tvl
0,{'symbol': 'USDC'},378066508.6665971
1,{'symbol': 'WETH'},1754312409.740699
2,{'symbol': 'MC'},94390075.3322508
3,{'symbol': 'FEI'},285322134.0608162
4,{'symbol': 'SAITAMA'},26244153.531705026
5,{'symbol': 'VADER'},10379497.631569197
6,{'symbol': 'SHINJA'},27773311.817547303
7,{'symbol': 'HEX'},34013523.66729216
8,{'symbol': 'SAND'},59860163.99235488
9,{'symbol': 'DAI'},80739017.8586219
10,{'symbol': 'ELON'},41513785.37444325
11,{'symbol': 'UFO'},27463851.824192397
12,{'symbol': 'STRONG'},11193288.645908372
13,{'symbol': 'SHIB'},6021220.159384745
14,{'symbol': 'STARL'},20486109.513765983
15,{'symbol': 'FLOKI'},15040391.315318124
16,{'symbol': 'UNI'},61333837.921332605
17,{'symbol': 'TOKE'},138604380.0511978
18,{'symbol': 'FLX'},33366146.77310796
19,{'symbol': 'WBTC'},86208173.07988466
20,{'symbol': 'LINK'},24382877.803002287
21,{'symbol': 'GM'},11248824.78781106
22,{'symbol': 'BOND'},19890988.48657278
23,{'symbol': 'WOO'},15088549.587708035
24,{'symbol': 'Metis'},2092180.8327618649
25,{'symbol': 'MATIC'},4794978.192160147
26,{'symbol': 'REQ'},6851405.222584996
27,{'symbol': 'WILD'},12661226.098700304
28,{'symbol': 'RACA'},19218300.8986398
29,{'symbol': 'XMON'},5787221.676780928
30,{'symbol': 'AAVE'},33121487.865243647
31,{'symbol': 'WAXE'},33155839.168202598
32,{'symbol': 'GALA'},543206.7101154188
33,{'symbol': 'IMPACTXP'},1376280.7741987037
34,{'symbol': 'DEPO'},1548766.6967736688
35,{'symbol': 'GLCH'},2179122.182878312
36,{'symbol': 'ACYC'},2741658.0875583105
37,{'symbol': 'HIGH'},11013772.70136464
38,{'symbol': 'SUSHI'},2083252.4866237368
39,{'symbol': 'MANA'},8025367.95538074
40,{'symbol': 'DERC'},6119570.012354588
41,{'symbol': 'POLC'},3409396.6628805026
42,{'symbol': 'USDT'},314326265.2586857
43,{'symbol': 'SUPER'},34889024.250638105
44,{'symbol': 'LUNA'},14015299.725201411
45,{'symbol': 'ICE'},3145444.3662656895
46,{'symbol': 'FOX'},33388359.286823846
47,{'symbol': 'NTVRK'},3215062.6189178303
