,token,total_tvl
0,{'symbol': 'WETH'},2009535047.7422185
1,{'symbol': 'USDC'},434481022.4284693
2,{'symbol': 'SHIB'},16961349.868374918
3,{'symbol': 'DAI'},128966829.6594738
4,{'symbol': 'WBTC'},292953206.5966633
5,{'symbol': 'UNI'},211011756.5467564
6,{'symbol': 'TEND'},26227.81100210228
7,{'symbol': 'AKITA'},3454773.3446238968
8,{'symbol': 'LINK'},93201116.02821344
9,{'symbol': 'AIOZ'},2726281.7922864356
10,{'symbol': 'MKR'},48846902.58998353
11,{'symbol': 'CARDS'},7635036.545855987
12,{'symbol': 'ERN'},12254590.713221315
13,{'symbol': 'PAID'},5224250.501189534
14,{'symbol': 'UDT'},2212289.3937820266
15,{'symbol': 'MATIC'},7879165.183384057
16,{'symbol': 'PMON'},2640385.125363993
17,{'symbol': 'DPI'},58835909.863229565
18,{'symbol': '⚗️'},29963148.45127012
19,{'symbol': 'WOO'},3922410.5394350584
20,{'symbol': 'BLANK'},4006721.554638901
21,{'symbol': 'XOR'},15849865.445028745
22,{'symbol': 'SHOPX'},2098393.628822193
23,{'symbol': 'AAVE'},32566758.651399963
24,{'symbol': '10SET'},8844449.240998723
25,{'symbol': 'LEASH'},1453245.9644821617
26,{'symbol': 'RAI'},101910007.0130127
27,{'symbol': 'VSP'},15897146.305044567
28,{'symbol': 'eRSDL'},37417325.80727285
29,{'symbol': 'ETH2x-FLI'},17357215.765362438
30,{'symbol': 'CEL'},18425936.901893653
31,{'symbol': 'POLS'},19292623.192612942
32,{'symbol': 'LABS'},2267549.8997871466
33,{'symbol': 'RSR'},8362789.638270138
34,{'symbol': 'KYL'},3471442.809266832
35,{'symbol': 'SPI'},7936168.205933597
36,{'symbol': 'HOT'},1794069.4450448272
37,{'symbol': 'LPOOL'},19330911.350719657
38,{'symbol': 'STAKE'},8532822.98541836
39,{'symbol': 'XTK'},8847778.151441647
40,{'symbol': 'USDT'},394181066.67020273
41,{'symbol': 'SUPER'},6388670.464205332
42,{'symbol': 'VISR'},13729884.744077753
43,{'symbol': 'VRA'},6060975.313002751
44,{'symbol': 'AMPL'},21786053.441071507
45,{'symbol': 'ID'},2241708.7013001316
46,{'symbol': 'CRV'},9343651.605566652
47,{'symbol': 'ROOK'},10010595.550796036
48,{'symbol': 'BONDLY'},3144366.1457685116
49,{'symbol': 'RARI'},3787862.267379062
