,token,total_tvl
0,{'symbol': 'USDC'},339181379.7474582
1,{'symbol': 'WETH'},946237392.2884257
2,{'symbol': 'APE'},4691387.906911964
3,{'symbol': 'ELON'},25349278.337689437
4,{'symbol': 'QOM'},7985846.459268633
5,{'symbol': 'SAITAMA'},11202843.954173649
6,{'symbol': 'XMON'},14476865.494066335
7,{'symbol': 'DAI'},24854681.047948174
8,{'symbol': 'STRONG'},2877576.9099260275
9,{'symbol': 'SHIB'},7223674.814195728
10,{'symbol': 'X2Y2'},6213334.532282324
11,{'symbol': 'UNI'},36209696.60216849
12,{'symbol': 'STARL'},9871795.263628928
13,{'symbol': 'PAXG'},29819347.644387983
14,{'symbol': 'HEX'},2174400.151981372
15,{'symbol': 'ALI'},4061562.8706607735
16,{'symbol': 'MOOV'},683946.2163273277
17,{'symbol': 'AUDIO'},6913467.475327485
18,{'symbol': 'MC'},54245637.633520216
19,{'symbol': 'BOND'},12059904.775301816
20,{'symbol': 'KUMA'},6335639.951844376
21,{'symbol': 'SAND'},8457298.548212668
22,{'symbol': 'MPL'},2921055.1293036793
23,{'symbol': 'WOO'},8188377.381524654
24,{'symbol': 'TOKE'},72524796.66728766
25,{'symbol': 'KIBA'},2631486.312727989
26,{'symbol': 'VADER'},5289634.408638919
27,{'symbol': 'UFO'},12774539.136180889
28,{'symbol': '10SET'},12113385.43900544
29,{'symbol': 'HIGH'},9607196.948213024
30,{'symbol': 'RAD'},5731000.647245288
31,{'symbol': 'MRI'},2079482.5118524968
32,{'symbol': 'WILD'},8522922.8848147
33,{'symbol': 'DEFIT'},976180.4857147139
34,{'symbol': 'FXS'},458915.1959201875
35,{'symbol': 'RBN'},3423135.7931288406
36,{'symbol': 'F9'},1439533.737347677
37,{'symbol': 'WBTC'},31710501.64779649
38,{'symbol': '$AKC'},2454084.477102395
39,{'symbol': 'DOP'},2032476.1354524328
40,{'symbol': 'SHINJA'},15193639.66540378
41,{'symbol': 'CULT'},9358835.647358319
42,{'symbol': 'USDT'},176066275.7513286
43,{'symbol': 'FOX'},26778503.39247532
44,{'symbol': 'LOOKS'},795596.2901147255
45,{'symbol': 'VEMP'},6226728.785363776
46,{'symbol': 'SUPER'},19576119.765976142
47,{'symbol': 'WRLD'},77823.81930301951
48,{'symbol': 'FLOKI'},5657195.986791476
49,{'symbol': 'ARC'},2074289.104459867
