,token,total_tvl
0,{'symbol': 'USDC'},321397741.92463696
1,{'symbol': 'WETH'},1173337542.914196
2,{'symbol': 'SAITAMA'},15909929.156550417
3,{'symbol': 'SAND'},32088863.92627965
4,{'symbol': 'STRONG'},9769478.308758846
5,{'symbol': 'CHEDDA'},12893820.314933056
6,{'symbol': 'DAI'},31748308.154876888
7,{'symbol': 'TOKE'},151529669.77586657
8,{'symbol': 'ELON'},28705418.838444784
9,{'symbol': 'VADER'},9921467.034868654
10,{'symbol': 'HEX'},25454209.008862242
11,{'symbol': 'SHINJA'},33619055.18460061
12,{'symbol': 'PAXG'},28521195.555306297
13,{'symbol': 'MC'},68434122.64746039
14,{'symbol': 'DEPO'},2943241.8454490122
15,{'symbol': 'UNI'},40126294.23990517
16,{'symbol': 'SHIB'},3995923.5198586537
17,{'symbol': 'UFO'},16653583.289206157
18,{'symbol': 'ShibDoge'},9280390.54272835
19,{'symbol': 'STARL'},12934537.84068576
20,{'symbol': 'KEEP'},9685931.874802122
21,{'symbol': 'RBN'},4687875.233987645
22,{'symbol': 'FEI'},2525599.036596776
23,{'symbol': 'XMON'},11664745.224748088
24,{'symbol': 'KUMA'},7922866.000797461
25,{'symbol': 'BOND'},15072087.343453497
26,{'symbol': 'WOO'},8904371.864412988
27,{'symbol': 'UPI'},697136.8286713498
28,{'symbol': 'LINK'},16596797.960997451
29,{'symbol': 'DG'},5207729.030271965
30,{'symbol': 'SHINTAMA'},2012541.057018508
31,{'symbol': 'POCHI'},2064828.801072748
32,{'symbol': 'FEG'},7351894.149599089
33,{'symbol': 'WBTC'},34802780.00515694
34,{'symbol': 'WILD'},11508393.100841196
35,{'symbol': 'LEASH'},624712.7549016608
36,{'symbol': 'VOLT'},4943642.638198338
37,{'symbol': 'Metis'},2075652.291008452
38,{'symbol': 'CELL'},870086.1358736386
39,{'symbol': 'PDT'},7826997.024429326
40,{'symbol': 'ERN'},7843286.125791005
41,{'symbol': 'USDT'},214511190.02042913
42,{'symbol': 'LOOKS'},8611640.343599444
43,{'symbol': 'SUPER'},28355246.694968715
44,{'symbol': 'wPE'},41392436.69965253
45,{'symbol': 'MCC'},6302662.532243052
46,{'symbol': 'RLY'},14769246.74511058
47,{'symbol': 'FLOKI'},6512883.453254885
48,{'symbol': 'CRV'},2416893.166678256
