,token,total_tvl
0,{'symbol': 'USDC'},350564967.5497568
1,{'symbol': 'WETH'},468910481.77931964
2,{'symbol': 'DAI'},149952482.10365447
3,{'symbol': 'PAXG'},22021181.803923897
4,{'symbol': 'UNI'},21044420.816563033
5,{'symbol': 'X2Y2'},6037959.055337736
6,{'symbol': 'ELON'},14510909.729906373
7,{'symbol': 'HEX'},1695988.7800082304
8,{'symbol': 'QOM'},3724524.859029066
9,{'symbol': 'stETH'},5010737.811287122
10,{'symbol': 'BOND'},6268568.414393936
11,{'symbol': 'WBTC'},19714912.73612096
12,{'symbol': 'SHIB'},2925371.9084408074
13,{'symbol': 'WOO'},3693405.3183746305
14,{'symbol': 'SNX'},1806392.4968200785
15,{'symbol': 'LINK'},3429593.249557439
16,{'symbol': 'MC'},29815271.5924346
17,{'symbol': 'RAD'},4268347.801900825
18,{'symbol': 'HATI'},1164531.7374688191
19,{'symbol': 'RBN'},1385959.5509466256
20,{'symbol': 'STARL'},4553510.421744246
21,{'symbol': 'REQ'},1357698.794073708
22,{'symbol': 'WAXE'},8203197.60012223
23,{'symbol': 'XCAD'},2985756.3658543946
24,{'symbol': 'MPL'},2137428.2555286107
25,{'symbol': 'SAND'},3617139.0782730207
26,{'symbol': 'POLS'},2764001.2576579098
27,{'symbol': 'UFO'},4449953.091516511
28,{'symbol': 'ASTO'},14146031.542726627
29,{'symbol': 'MUSE'},961767.440024976
30,{'symbol': 'RAI'},4326876.418418467
31,{'symbol': 'ERN'},3169960.859497708
32,{'symbol': 'BONE'},61942.16431153214
33,{'symbol': 'HIGH'},5175065.393159399
34,{'symbol': 'ETH2x-FLI'},1080719.741585788
35,{'symbol': 'XMON'},3262389.794338836
36,{'symbol': 'AUDIO'},3070720.645102056
37,{'symbol': 'PERP'},2056020.2211558577
38,{'symbol': 'USDT'},100296656.0280922
39,{'symbol': 'CAW'},12665909.088235836
40,{'symbol': 'CULT'},5741195.734186002
41,{'symbol': 'O'},3814363.6053664326
42,{'symbol': 'TRU'},669554.0148494596
43,{'symbol': 'SUPER'},8063551.046612056
44,{'symbol': 'RLY'},5428557.6023463085
45,{'symbol': 'AMPL'},4330232.037018576
46,{'symbol': 'CRV'},1049618.9908965696
47,{'symbol': 'DEXT'},2485776.7593721487
