,token,total_tvl
0,{'symbol': 'USDC'},193722143.51609418
1,{'symbol': 'WETH'},914058648.796688
2,{'symbol': 'DAI'},152927921.25817603
3,{'symbol': 'WBTC'},199691711.5397145
4,{'symbol': 'BASE'},4544424.253103667
5,{'symbol': 'BAC'},14299738.872032097
6,{'symbol': 'ESD'},15239751.540416893
7,{'symbol': 'UNI'},60642330.40315754
8,{'symbol': 'API3'},1943599.2006416183
9,{'symbol': 'TEND'},27966.12209324995
10,{'symbol': 'LINK'},30833419.05890697
11,{'symbol': 'YFI'},19510997.546873737
12,{'symbol': 'KP3R'},3901833.7626173454
13,{'symbol': 'AAVE'},17330933.24802021
14,{'symbol': 'CEL'},8993886.658658218
15,{'symbol': 'SNX'},7467940.11611587
16,{'symbol': 'POLS'},2332683.233438309
17,{'symbol': 'UST'},20379901.330312744
18,{'symbol': 'MPH'},2848408.1523534996
19,{'symbol': 'RFI'},1169927.544071106
20,{'symbol': 'SFI'},3154003.453106541
21,{'symbol': 'PRQ'},685213.194661515
22,{'symbol': 'SHARE'},107397.68024646008
23,{'symbol': 'PICKLE'},13608978.271313893
24,{'symbol': 'HEX'},5435316.944067568
25,{'symbol': 'DPI'},36291909.05054557
26,{'symbol': 'XRT'},982939.8021013204
27,{'symbol': 'MKR'},11151763.721965907
28,{'symbol': 'FARM'},15333134.524187028
29,{'symbol': 'EDC'},2938355.904728588
30,{'symbol': 'STAKE'},3501352.958973772
31,{'symbol': 'ALBT'},638939.5359007522
32,{'symbol': 'CVP'},6468809.121248444
33,{'symbol': 'YFL'},1571227.4573284285
34,{'symbol': 'XOR'},5701312.628987262
35,{'symbol': 'wNXM'},1429758.5590450864
36,{'symbol': 'REN'},5301921.523214183
37,{'symbol': 'LRC'},22929241.93340412
38,{'symbol': 'USDT'},182019121.819094
39,{'symbol': 'BAS'},8297192.071969822
40,{'symbol': 'DSD'},1392551.999286439
41,{'symbol': 'AMPL'},28769674.369732663
42,{'symbol': 'ROOK'},1385455.2349131473
43,{'symbol': 'DDIM'},432227.8360453836
44,{'symbol': 'renBTC'},10949306.04586177
45,{'symbol': 'CRV'},2785356.0039887214
46,{'symbol': 'Yf-DAI'},3998798.598289913
