,token,total_tvl
0,{'symbol': 'USDC'},445116913.99639696
1,{'symbol': 'WETH'},2152768393.8407207
2,{'symbol': 'FEI'},377863268.6197543
3,{'symbol': 'STARL'},6039705.760228067
4,{'symbol': 'DAI'},90007815.94786224
5,{'symbol': 'WISE'},325013047.3656636
6,{'symbol': 'KOKO'},8500443.875496674
7,{'symbol': 'SAND'},30030412.311517008
8,{'symbol': 'UFO'},4952381.72681413
9,{'symbol': 'HEX'},18465213.80612172
10,{'symbol': 'UNI'},124437526.9480032
11,{'symbol': 'AUDIO'},7274874.248787432
12,{'symbol': 'WBTC'},154202617.30169404
13,{'symbol': 'BFC'},8927457.149956886
14,{'symbol': 'STRONG'},5682249.187194234
15,{'symbol': 'SHIB'},5151999.500639015
16,{'symbol': 'LINK'},65156275.40965775
17,{'symbol': 'BOND'},27152267.865960225
18,{'symbol': 'TORN'},15030895.854544744
19,{'symbol': 'ERN'},9449078.380904527
20,{'symbol': 'CARDS'},26294695.26266169
21,{'symbol': 'ALBT'},4781949.827370337
22,{'symbol': 'REQ'},5031325.591394843
23,{'symbol': 'WILD'},1730232.9933696615
24,{'symbol': 'SAITAMA'},2279555.5243079476
25,{'symbol': 'PAID'},1328892.835965318
26,{'symbol': 'CGG'},1655873.2416860303
27,{'symbol': 'GERO'},5488033.686863009
28,{'symbol': 'FARM'},2251053.906786096
29,{'symbol': 'RAI'},54568290.26230377
30,{'symbol': 'RAD'},7545972.357078927
31,{'symbol': 'FRAX'},33538086.348204367
32,{'symbol': 'WOO'},11251165.967771102
33,{'symbol': 'DPI'},52878859.99821977
34,{'symbol': 'ETH2x-FLI'},11952418.529157484
35,{'symbol': 'eRSDL'},5024203.128890215
36,{'symbol': 'PERP'},10201420.137605192
37,{'symbol': 'POLS'},13920880.26649462
38,{'symbol': 'USDT'},348311275.33099276
39,{'symbol': 'SUPER'},23166793.616073657
40,{'symbol': 'AMP'},6522169.089336786
41,{'symbol': 'LUNA'},4180669.447521749
42,{'symbol': 'DEXT'},4727794.018005104
43,{'symbol': 'PUSH'},4459406.827021353
44,{'symbol': 'AMPL'},10415996.573518189
45,{'symbol': 'RLY'},23483784.065424915
46,{'symbol': 'DPX'},6042155.484626371
47,{'symbol': 'NTVRK'},1056108.857974476
48,{'symbol': 'C3'},7687297.9902316285
