,token,total_tvl
0,{'symbol': 'USDC'},359411680.3971759
1,{'symbol': 'WETH'},1616358371.5670183
2,{'symbol': 'MC'},89482272.68856819
3,{'symbol': 'FEI'},283312815.4969094
4,{'symbol': 'SAITAMA'},21213335.28772206
5,{'symbol': 'VADER'},5684737.238549559
6,{'symbol': 'SHINJA'},32579468.74148618
7,{'symbol': 'HEX'},29382997.05342148
8,{'symbol': 'SAND'},58590313.54659844
9,{'symbol': 'DAI'},79983798.78493343
10,{'symbol': 'ELON'},33285039.341726687
11,{'symbol': 'UFO'},27494224.10770281
12,{'symbol': 'STRONG'},10869170.500690732
13,{'symbol': 'SHIB'},5475394.545560711
14,{'symbol': 'STARL'},18315759.774734583
15,{'symbol': 'FLOKI'},15749654.407427164
16,{'symbol': 'UNI'},53085032.58503873
17,{'symbol': 'TOKE'},129790567.83599716
18,{'symbol': 'FLX'},25214842.97656067
19,{'symbol': 'WBTC'},82747864.68655111
20,{'symbol': 'LINK'},22428060.02032764
21,{'symbol': 'GM'},10410684.87926238
22,{'symbol': 'BOND'},19077387.939337295
23,{'symbol': 'WOO'},12901018.167414129
24,{'symbol': 'Metis'},1256651.1830749307
25,{'symbol': 'MATIC'},4628043.596931826
26,{'symbol': 'REQ'},6884712.5695549445
27,{'symbol': 'WILD'},4141627.149357336
28,{'symbol': 'RACA'},10036546.486330256
29,{'symbol': 'XMON'},3961498.1741468417
30,{'symbol': 'AAVE'},26013137.224620283
31,{'symbol': 'WAXE'},31401355.413474888
32,{'symbol': 'GALA'},276324.27746036055
33,{'symbol': 'IMPACTXP'},774267.4684981344
34,{'symbol': 'DEPO'},1209227.4947544266
35,{'symbol': 'GLCH'},2410738.388168826
36,{'symbol': 'ACYC'},3140184.123667081
37,{'symbol': 'HIGH'},1427299.7380395778
38,{'symbol': 'SUSHI'},1632707.6334535824
39,{'symbol': 'MANA'},7353344.519049309
40,{'symbol': 'DERC'},5594630.899425973
41,{'symbol': 'POLC'},3305065.519032683
42,{'symbol': 'USDT'},297874400.2462415
43,{'symbol': 'SUPER'},32970658.783216797
44,{'symbol': 'LUNA'},11582711.491943508
45,{'symbol': 'ICE'},5314060.053502156
46,{'symbol': 'FOX'},33493869.68574382
47,{'symbol': 'NTVRK'},2997495.180392273
