,token,total_tvl
0,{'symbol': 'USDC'},375725410.5458411
1,{'symbol': 'WETH'},277168351.7956328
2,{'symbol': 'DAI'},244844918.1710467
3,{'symbol': 'PAXG'},17063101.413153123
4,{'symbol': 'UNI'},15567714.315134956
5,{'symbol': 'X2Y2'},4063786.67597104
6,{'symbol': 'ELON'},9863819.633195069
7,{'symbol': 'HEX'},1340040.7874324229
8,{'symbol': 'QOM'},2452008.5601154948
9,{'symbol': 'stETH'},2390084.125025836
10,{'symbol': 'BOND'},5457784.109717501
11,{'symbol': 'WBTC'},12482549.466093246
12,{'symbol': 'SHIB'},1253269.836236442
13,{'symbol': 'WOO'},2945190.19972818
14,{'symbol': 'SNX'},1231447.9279190495
15,{'symbol': 'LINK'},1921530.4020806989
16,{'symbol': 'MC'},18530647.778814234
17,{'symbol': 'RAD'},3778825.617681907
18,{'symbol': 'HATI'},885043.5842709398
19,{'symbol': 'RBN'},985073.7012037167
20,{'symbol': 'STARL'},3549852.669613367
21,{'symbol': 'REQ'},1073460.7976010588
22,{'symbol': 'WAXE'},5462608.033122213
23,{'symbol': 'XCAD'},1304393.0597981252
24,{'symbol': 'MPL'},1320256.9214657045
25,{'symbol': 'SAND'},2459918.112323869
26,{'symbol': 'POLS'},1995763.56184315
27,{'symbol': 'UFO'},2920568.3256023936
28,{'symbol': 'ASTO'},12257501.973906633
29,{'symbol': 'MUSE'},701556.9053314464
30,{'symbol': 'RAI'},1891444.9416925807
31,{'symbol': 'ERN'},2176357.052394976
32,{'symbol': 'BONE'},53091.075200229156
33,{'symbol': 'HIGH'},3126362.902586492
34,{'symbol': 'ETH2x-FLI'},461330.25922403875
35,{'symbol': 'XMON'},2400055.9011583566
36,{'symbol': 'AUDIO'},2213930.813891008
37,{'symbol': 'PERP'},1272188.1148806429
38,{'symbol': 'USDT'},43850638.19304904
39,{'symbol': 'CAW'},10036810.415198827
40,{'symbol': 'CULT'},3707985.3745386577
41,{'symbol': 'O'},2722847.628627888
42,{'symbol': 'TRU'},442342.8818219753
43,{'symbol': 'SUPER'},4924021.334503956
44,{'symbol': 'RLY'},3568530.39435644
45,{'symbol': 'AMPL'},2477370.3502842616
46,{'symbol': 'CRV'},577396.5337874898
47,{'symbol': 'DEXT'},1602806.4279313255
