,token,total_tvl
0,{'symbol': 'WETH'},1422906704.987881
1,{'symbol': 'USDC'},304717911.179097
2,{'symbol': 'FEI'},371322816.7642335
3,{'symbol': 'FNK'},107013625.94561328
4,{'symbol': 'DAI'},77223086.7944188
5,{'symbol': 'eMax'},3200038.1398740895
6,{'symbol': 'SHIB'},5559703.486966096
7,{'symbol': 'JEJUDOGE'},1425499.0621808993
8,{'symbol': 'LEASH'},4589104.038133264
9,{'symbol': 'WBTC'},124629562.57080744
10,{'symbol': 'TEND'},11151.417889248196
11,{'symbol': 'WOO'},9703717.656105993
12,{'symbol': 'HEX'},14234173.466859749
13,{'symbol': 'KISHU'},2587703.290078775
14,{'symbol': 'CARDS'},14630792.607008236
15,{'symbol': 'LINK'},42671216.804962195
16,{'symbol': 'UNI'},80944784.36138752
17,{'symbol': 'BOND'},30301949.178772565
18,{'symbol': 'KEEP'},5665218.466726966
19,{'symbol': 'FOXX'},500747.31592022
20,{'symbol': 'KOKO'},1665613.3493546175
21,{'symbol': 'TORN'},11070927.000946622
22,{'symbol': 'ERN'},4858053.284343456
23,{'symbol': 'WDOGE'},37009553.416064344
24,{'symbol': 'MATIC'},6428827.158290249
25,{'symbol': 'DPI'},30997231.955529924
26,{'symbol': 'FEG'},5154497.805195193
27,{'symbol': 'ETH2x-FLI'},5490434.327167012
28,{'symbol': 'FRAX'},28255890.958822355
29,{'symbol': 'AAVE'},22751925.065065507
30,{'symbol': '10SET'},5848912.652038231
31,{'symbol': 'AKITA'},2629180.268012276
32,{'symbol': 'eRSDL'},2539972.6998942127
33,{'symbol': 'MKR'},29529725.421672042
34,{'symbol': 'SAND'},10790983.273754483
35,{'symbol': '⚗️'},19271968.787724644
36,{'symbol': 'RAI'},15224580.496502928
37,{'symbol': 'PAID'},1876622.085278316
38,{'symbol': 'xFUND'},2083040.0648999384
39,{'symbol': 'ELON'},4579935.220025117
40,{'symbol': 'CELL'},2661885.1385749173
41,{'symbol': 'USDT'},349759859.31500226
42,{'symbol': 'AMP'},4762646.056511149
43,{'symbol': 'TRU'},1889556.9008137533
44,{'symbol': 'RLY'},13668831.121595955
45,{'symbol': 'CRV'},2399660.8964873804
46,{'symbol': 'GTC'},445631.29815293365
47,{'symbol': 'SUPER'},8235439.976727763
48,{'symbol': 'VISR'},1898224.54187486
