,token,total_tvl
0,{'symbol': 'USDC'},370084714.4048996
1,{'symbol': 'WETH'},327217425.736971
2,{'symbol': 'DAI'},172768383.67374808
3,{'symbol': 'PAXG'},17922985.879710373
4,{'symbol': 'UNI'},14282247.766638232
5,{'symbol': 'X2Y2'},4355476.890477259
6,{'symbol': 'ELON'},9370399.870825553
7,{'symbol': 'HEX'},1195426.2200600835
8,{'symbol': 'QOM'},1928875.9720680453
9,{'symbol': 'stETH'},7070198.32184945
10,{'symbol': 'BOND'},5676833.159989468
11,{'symbol': 'WBTC'},13977638.879848616
12,{'symbol': 'SHIB'},2093739.4018299207
13,{'symbol': 'WOO'},2645854.065439968
14,{'symbol': 'SNX'},1249742.371733321
15,{'symbol': 'LINK'},2309001.237319458
16,{'symbol': 'MC'},19924402.952497065
17,{'symbol': 'RAD'},3302121.385798299
18,{'symbol': 'HATI'},885199.1999404858
19,{'symbol': 'RBN'},967027.157301355
20,{'symbol': 'STARL'},3172649.366494345
21,{'symbol': 'REQ'},947149.8676455453
22,{'symbol': 'WAXE'},5520668.071023225
23,{'symbol': 'XCAD'},2869252.452001988
24,{'symbol': 'MPL'},1765235.904240229
25,{'symbol': 'SAND'},2388377.917034528
26,{'symbol': 'POLS'},1959634.6429754267
27,{'symbol': 'UFO'},2681583.201194281
28,{'symbol': 'ASTO'},12670756.223932944
29,{'symbol': 'MUSE'},606798.0991459172
30,{'symbol': 'RAI'},2897329.7004558607
31,{'symbol': 'ERN'},2196500.518566085
32,{'symbol': 'BONE'},44255.81400408893
33,{'symbol': 'HIGH'},3270918.4802053086
34,{'symbol': 'ETH2x-FLI'},543916.4107822358
35,{'symbol': 'XMON'},2476223.6094736345
36,{'symbol': 'AUDIO'},2067323.032354874
37,{'symbol': 'PERP'},1320063.8289042204
38,{'symbol': 'USDT'},115602775.61817983
39,{'symbol': 'CAW'},9655153.345358701
40,{'symbol': 'CULT'},3767121.234192865
41,{'symbol': 'O'},2620125.328671183
42,{'symbol': 'TRU'},419527.47040989774
43,{'symbol': 'SUPER'},5268066.450642032
44,{'symbol': 'RLY'},3637776.528499628
45,{'symbol': 'AMPL'},2905939.1747405236
46,{'symbol': 'CRV'},675164.9115984912
47,{'symbol': 'DEXT'},1586285.0706946603
